  22.5   3.9183003653276545e-60   6.2683824531390479e+11  -1.2147074386306254e-12   1.0964999999999986e+09   1.6970000000000000e+16 
  22.8  -9.0384511526316408e-63   6.2683824531390479e+11   5.7210461962822407e-14   1.0964999999999986e+09   1.6970000000000000e+16 
  23.0   2.0849243708168286e-65   6.2683824531390479e+11  -2.6945063921641487e-15   1.0964999999999986e+09   1.6970000000000000e+16 
  23.2  -4.8093523532064690e-68   6.2683824531390479e+11   1.2690624141667547e-16   1.0964999999999986e+09   1.6970000000000000e+16 
  23.5   1.1093865264874966e-70   6.2683824531390479e+11  -5.9770480253239384e-18   1.0964999999999986e+09   1.6970000000000000e+16 
  23.8  -2.5590523936804019e-73   6.2683824531390479e+11   2.8150784940302152e-19   1.0964999999999986e+09   1.6970000000000000e+16 
  24.0   5.9030364956157217e-76   6.2683824531390479e+11  -1.3258496324566366e-20   1.0964999999999986e+09   1.6970000000000000e+16 
  24.2  -1.3616696537596499e-78   6.2683824531390479e+11   6.2445052655307103e-22   1.0964999999999986e+09   1.6970000000000000e+16 
  24.5   3.1410008177100413e-81   6.2683824531390479e+11  -2.9410458815748217e-23   1.0964999999999986e+09   1.6970000000000000e+16 
  24.8  -7.2454329209869721e-84   6.2683824531390479e+11   1.3851779299913983e-24   1.0964999999999986e+09   1.6970000000000000e+16 
  25.0   1.6713239269631262e-86   6.2683824531390479e+11  -6.5239305165408173e-26   1.0964999999999986e+09   1.6970000000000000e+16 
  25.2  -3.8552888409864272e-89   6.2683824531390479e+11   3.0726499796973113e-27   1.0964999999999986e+09   1.6970000000000000e+16 
  25.5   8.8931007374766310e-92   6.2683824531390479e+11  -1.4471610134100409e-28   1.0964999999999986e+09   1.6970000000000000e+16 
  25.8  -2.0513959910375234e-94   6.2683824531390479e+11   6.8158593154833595e-30   1.0964999999999986e+09   1.6970000000000000e+16 
  26.0   4.7320115179951519e-97   6.2683824531390479e+11  -3.2101430164287054e-31   1.0964999999999986e+09   1.6970000000000000e+16 
  26.2  -1.0915461034472975e-99   6.2683824531390479e+11   1.5119176774257177e-32   1.0964999999999986e+09   1.6970000000000000e+16 
  26.5  2.5178993994837944e-102   6.2683824531390479e+11  -7.1208511633710401e-34   1.0964999999999986e+09   1.6970000000000000e+16 
  26.8 -5.8081077527524893e-105   6.2683824531390479e+11   3.3537885063437217e-35   1.0964999999999986e+09   1.6970000000000000e+16 
  27.0  1.3397721797186389e-107   6.2683824531390479e+11  -1.5795720325038243e-36   1.0964999999999986e+09   1.6970000000000000e+16 
  27.2 -3.0904893124571643e-110   6.2683824531390479e+11   7.4394905974209825e-38   1.0964999999999986e+09   1.6970000000000000e+16 
  27.5  7.1289166434384143e-113   6.2683824531390479e+11  -3.5038617556038128e-39   1.0964999999999986e+09   1.6970000000000000e+16 
  27.8 -1.6444467969596380e-115   6.2683824531390479e+11   1.6502537427279029e-40   1.0964999999999986e+09   1.6970000000000000e+16 
  28.0  3.7932906264508670e-118   6.2683824531390479e+11  -7.7723883113594314e-42   1.0964999999999986e+09   1.6970000000000000e+16 
  28.2 -8.7500877518993952e-121   6.2683824531390479e+11   3.6606503895999603e-43   1.0964999999999986e+09   1.6970000000000000e+16 
  28.5  2.0184067925626921e-123   6.2683824531390479e+11  -1.7240982743095229e-44   1.0964999999999986e+09   1.6970000000000000e+16 
  28.8   3.0542612938053990e+06   6.2683994562376978e+11   2.7954066761553340e+07   1.0685459332384461e+09   1.6970000000000000e+16 
  29.0   1.1674177542080922e+07   6.2678397261823145e+11   1.2794184462248062e+08   9.6855815537751877e+08   1.6970000000000000e+16 
  29.2   2.4882625797717381e+07   6.2656765559931873e+11   2.6278927592825907e+08   8.3371072407174027e+08   1.6970000000000000e+16 
  29.5   4.1663656277253307e+07   6.2615275817063879e+11   3.9362396481908309e+08   7.0287603518091631e+08   1.6970000000000000e+16 
  29.8   6.0926528264487185e+07   6.2556814602471338e+11   5.0324386955142075e+08   5.9325613044857872e+08   1.6970000000000000e+16 
  30.0   8.1828415905558676e+07   6.2488686089844385e+11   5.8974187991792488e+08   5.0675812008207440e+08   1.6970000000000000e+16 
  30.2   1.0363659541405131e+08   6.2421031267553796e+11   6.5613134957372987e+08   4.4036865042626947e+08   1.6970000000000000e+16 
  30.5   1.2539823175096412e+08   6.2366054924544043e+11   7.0765844527603126e+08   3.8884155472396815e+08   1.6970000000000000e+16 
  30.8   1.4669310004311395e+08   6.2336713087030029e+11   7.4743409111722982e+08   3.4906590888276953e+08   1.6970000000000000e+16 
  31.0   1.6708919073231277e+08   6.2345746121517126e+11   7.7828347176513946e+08   3.1821652823486000e+08   1.6970000000000000e+16 
  31.2   1.8627846032031667e+08   6.2404384945096533e+11   8.0229287374107540e+08   2.9420712625892407e+08   1.6970000000000000e+16 
  31.5   2.0405980303255713e+08   6.2521308269895239e+11   8.2100861762690985e+08   2.7549138237308949e+08   1.6970000000000000e+16 
  31.8   2.2032047888324216e+08   6.2701970632377209e+11   8.3557985012542939e+08   2.6092014987456992e+08   1.6970000000000000e+16 
  32.0   2.3501786165676928e+08   6.2948375809869397e+11   8.4686990584569347e+08   2.4963009415430582e+08   1.6970000000000000e+16 
  32.2   2.4816331253864080e+08   6.3259265435448462e+11   8.5553702194915152e+08   2.4096297805084780e+08   1.6970000000000000e+16 
  32.5   2.5980893185792094e+08   6.3630624166002783e+11   8.6209149323465824e+08   2.3440850676534110e+08   1.6970000000000000e+16 
  32.8   2.7003715192919552e+08   6.4056373064542773e+11   8.6693582096697080e+08   2.2956417903302848e+08   1.6970000000000000e+16 
  33.0   2.7895266340762526e+08   6.4529125899958545e+11   8.7039291567616761e+08   2.2610708432383180e+08   1.6970000000000000e+16 
  33.2   2.8667601693042451e+08   6.5040907132417114e+11   8.7272598547816658e+08   2.2377401452183276e+08   1.6970000000000000e+16 
  33.5   2.9333830205103433e+08   6.5583763586931580e+11   8.7415262997799861e+08   2.2234737002200082e+08   1.6970000000000000e+16 
  33.8   2.9907647361515200e+08   6.6150234839725439e+11   8.7485486457406187e+08   2.2164513542593768e+08   1.6970000000000000e+16 
  34.0   3.0402908254284936e+08   6.6733674570699036e+11   8.7498625369468999e+08   2.2151374630530944e+08   1.6970000000000000e+16 
  34.2   3.0833231231921053e+08   6.7328434109114246e+11   8.7467696235324013e+08   2.2182303764675942e+08   1.6970000000000000e+16 
  34.5   3.1211631455299389e+08   6.7929930266992297e+11   8.7403729260196662e+08   2.2246270739803299e+08   1.6970000000000000e+16 
  34.8   3.1550186860852587e+08   6.8534623662736096e+11   8.7316010923039937e+08   2.2333989076960027e+08   1.6970000000000000e+16 
  35.0   3.1859738724694788e+08   6.9139933067416809e+11   8.7212245525441158e+08   2.2437754474558806e+08   1.6970000000000000e+16 
  35.2   3.2149626609992230e+08   6.9744107789435608e+11   8.7098658442899466e+08   2.2551341557100493e+08   1.6970000000000000e+16 
  35.5   3.2427453875077093e+08   7.0346075245937866e+11   8.6980058913294733e+08   2.2669941086705217e+08   1.6970000000000000e+16 
  35.8   3.2698878195905310e+08   7.0945275891297681e+11   8.6859876372085047e+08   2.2790123627914900e+08   1.6970000000000000e+16 
  36.0   3.2967419484870875e+08   7.1541493167372546e+11   8.6740181059728026e+08   2.2909818940271917e+08   1.6970000000000000e+16 
  36.2   3.3234278502694076e+08   7.2134682635263647e+11   8.6621696720435762e+08   2.3028303279564187e+08   1.6970000000000000e+16 
  36.5   3.3498160707833827e+08   7.2724802033093518e+11   8.6503810218651640e+08   2.3146189781348300e+08   1.6970000000000000e+16 
  36.8   3.3755103703546107e+08   7.3311642787313708e+11   8.6384579928617799e+08   2.3265420071382129e+08   1.6970000000000000e+16 
  37.0   3.3998311409233266e+08   7.3894663503652539e+11   8.6260741638064671e+08   2.3389258361935249e+08   1.6970000000000000e+16 
  37.2   3.4218004635601300e+08   7.4472827131599512e+11   8.6127707551901376e+08   2.3522292448098534e+08   1.6970000000000000e+16 
  37.5   3.4401305501792324e+08   7.5044445834999011e+11   8.5979550691444266e+08   2.3670449308555648e+08   1.6970000000000000e+16 
  37.8   3.4532182491441417e+08   7.5607041018403076e+11   8.5808963474450099e+08   2.3841036525549814e+08   1.6970000000000000e+16 
  38.0   3.4591492134323937e+08   7.6157230233074402e+11   8.5607175603874063e+08   2.4042824396125859e+08   1.6970000000000000e+16 
  38.2   3.4557162992080659e+08   7.6690657448584241e+11   8.5363812032157695e+08   2.4286187967842227e+08   1.6970000000000000e+16 
  38.5   3.4404574004246014e+08   7.7201987660181177e+11   8.5066666530461204e+08   2.4583333469538727e+08   1.6970000000000000e+16 
  38.8   3.4107182072170246e+08   7.7684989945986499e+11   8.4701359750303781e+08   2.4948640249696150e+08   1.6970000000000000e+16 
  39.0   3.3637448106164426e+08   7.8132733344405139e+11   8.4250841693701792e+08   2.5399158306298140e+08   1.6970000000000000e+16 
  39.2   3.2968094662497395e+08   7.8537915464235913e+11   8.3694686105784380e+08   2.5955313894215554e+08   1.6970000000000000e+16 
  39.5   3.2073699138335103e+08   7.8893332735889001e+11   8.3008107485922039e+08   2.6641892514077893e+08   1.6970000000000000e+16 
  39.8   3.0932583847020495e+08   7.9192482334829285e+11   8.2160607897876322e+08   2.7489392102123618e+08   1.6970000000000000e+16 
  40.0   2.9528913102736956e+08   7.9430259185191748e+11   8.1114129775507832e+08   2.8535870224492109e+08   1.6970000000000000e+16 
  40.2   2.7854855066973060e+08   7.9603679432419214e+11   7.9820551275655043e+08   2.9829448724344903e+08   1.6970000000000000e+16 
  40.5   2.5912628625759298e+08   7.9712530053903137e+11   7.8218317071467984e+08   3.1431682928531957e+08   1.6970000000000000e+16 
  40.8   2.3716246550562549e+08   7.9759821910128259e+11   7.6227964810014558e+08   3.3422035189985383e+08   1.6970000000000000e+16 
  41.0   2.1292800246297741e+08   7.9751922071289148e+11   7.3746334028342867e+08   3.5903665971657091e+08   1.6970000000000000e+16 
  41.2   1.8683206063431120e+08   7.9698271813878235e+11   7.0639455893588781e+08   3.9010544106411165e+08   1.6970000000000000e+16 
  41.5   1.5942430934606102e+08   7.9610665036301331e+11   6.6734834221068609e+08   4.2915165778931338e+08   1.6970000000000000e+16 
  41.8   1.3139293800076512e+08   7.9502161976655542e+11   6.1815781052830589e+08   4.7834218947169363e+08   1.6970000000000000e+16 
  42.0   1.0355953193002105e+08   7.9385821311570190e+11   5.5625286330713797e+08   5.4024713669286132e+08   1.6970000000000000e+16 
  42.2   7.6871103977814227e+07   7.9273506017055066e+11   4.7897662823915851e+08   6.1752337176084089e+08   1.6970000000000000e+16 
  42.5   5.2388023093157023e+07   7.9174995400212549e+11   3.8456909491911733e+08   7.1193090508088219e+08   1.6970000000000000e+16 
  42.8   3.1264969319458667e+07   7.9097460579055725e+11   2.7448762165402734e+08   8.2201237834597218e+08   1.6970000000000000e+16 
  43.0   1.4649705303664669e+07   7.9044992722398828e+11   1.5877211892716438e+08   9.3772788107283509e+08   1.6970000000000000e+16 
  43.2   3.8307835039516897e+06   7.9017644328876501e+11   5.7683452506305218e+07   1.0388165474936944e+09   1.6970000000000000e+16 
  43.5   5.0513011764603597e+00   7.9009770471977368e+11   4.2601017789876470e+06   1.0922398982210109e+09   1.6970000000000000e+16 
  43.8   5.6842923813125457e-14   7.9009349865039722e+11   5.4027445930533213e+04   1.0964459725540683e+09   1.6970000000000000e+16 
  44.0  -1.8386901091820531e-23   7.9009344529464722e+11   6.7169565180253142e+02   1.0964993283043473e+09   1.6970000000000000e+16 
  44.2  -1.2359710074101717e-31   7.9009344463114783e+11   8.1960702281888889e+00   1.0964999918039291e+09   1.6970000000000000e+16 
  44.5   1.2795875929625273e-37   7.9009344462296777e+11   1.6038127571441709e-02   1.0964999999839609e+09   1.6970000000000000e+16 
  44.8  -2.9511106570258586e-40   7.9009344462295032e+11  -1.4049596183026945e-03   1.0965000000014038e+09   1.6970000000000000e+16 
  45.0   6.8061414156122341e-43   7.9009344462295190e+11   1.2307618331804430e-04   1.0964999999998755e+09   1.6970000000000000e+16 
  45.2  -1.5696992201364589e-45   7.9009344462295166e+11  -1.0781624398882530e-05   1.0965000000000093e+09   1.6970000000000000e+16 
  45.5   3.6201946025500290e-48   7.9009344462295166e+11   9.4448350237016620e-07   1.0964999999999976e+09   1.6970000000000000e+16 
  45.8  -8.3492485644428269e-51   7.9009344462295166e+11  -8.2737911584257497e-08   1.0964999999999988e+09   1.6970000000000000e+16 
  46.0   1.9255857555773633e-53   7.9009344462295166e+11   7.2479423898306197e-09   1.0964999999999988e+09   1.6970000000000000e+16 
  46.2  -4.4409751050810135e-56   7.9009344462295166e+11  -6.3492863042362555e-10   1.0964999999999988e+09   1.6970000000000000e+16 
  46.5   1.0242213221000505e-58   7.9009344462295166e+11   5.5620525667704840e-11   1.0964999999999988e+09   1.6970000000000000e+16 
  46.8  -2.3621598676471068e-61   7.9009344462295166e+11  -4.8724261709347246e-12   1.0964999999999988e+09   1.6970000000000000e+16 
  47.0   5.4478452263447623e-64   7.9009344462295166e+11   4.2683050018339297e-13   1.0964999999999988e+09   1.6970000000000000e+16 
  47.2  -1.2564356044102290e-66   7.9009344462295166e+11  -3.7390874585967230e-14   1.0964999999999988e+09   1.6970000000000000e+16 
  47.5   2.8977152662049182e-69   7.9009344462295166e+11   3.2754864090144317e-15   1.0964999999999988e+09   1.6970000000000000e+16 
  47.8  -6.6829957178262964e-72   7.9009344462295166e+11  -2.8693662115260497e-16   1.0964999999999988e+09   1.6970000000000000e+16 
  48.0   1.5412981491091405e-74   7.9009344462295166e+11   2.5135999444811213e-17   1.0964999999999988e+09   1.6970000000000000e+16 
  48.2  -3.5546932614519465e-77   7.9009344462295166e+11  -2.2019443372253342e-18   1.0964999999999988e+09   1.6970000000000000e+16 
  48.5   8.1981829345047991e-80   7.9009344462295166e+11   1.9289302081996955e-19   1.0964999999999988e+09   1.6970000000000000e+16 
  48.8  -1.8907455154141813e-82   7.9009344462295166e+11  -1.6897664873735485e-20   1.0964999999999988e+09   1.6970000000000000e+16 
  49.0   4.3606231193149242e-85   7.9009344462295166e+11   1.4802561387203566e-21   1.0964999999999988e+09   1.6970000000000000e+16 
  49.2  -1.0056897574899991e-87   7.9009344462295166e+11  -1.2967225072767789e-22   1.0964999999999988e+09   1.6970000000000000e+16 
  49.5   2.3194205521671439e-90   7.9009344462295166e+11   1.1359447982642937e-23   1.0964999999999988e+09   1.6970000000000000e+16 
  49.8  -5.3492756168112513e-93   7.9009344462295166e+11  -9.9510155600952725e-25   1.0964999999999988e+09   1.6970000000000000e+16 
  50.0   1.2337025123742398e-95   7.9009344462295166e+11   8.7172115078623555e-26   1.0964999999999988e+09   1.6970000000000000e+16 
  50.2  -2.8452859752725543e-98   7.9009344462295166e+11  -7.6363840468238999e-27   1.0964999999999988e+09   1.6970000000000000e+16 
  50.5  6.5620781346245121e-101   7.9009344462295166e+11   6.6895659532857321e-28   1.0964999999999988e+09   1.6970000000000000e+16 
  50.8 -1.5134109477624567e-103   7.9009344462295166e+11  -5.8601417069865744e-29   1.0964999999999988e+09   1.6970000000000000e+16 
  51.0  3.4903770571127785e-106   7.9009344462295166e+11   5.1335559086753608e-30   1.0964999999999988e+09   1.6970000000000000e+16 
  51.2 -8.0498505834322601e-109   7.9009344462295166e+11  -4.4970578503377692e-31   1.0964999999999988e+09   1.6970000000000000e+16 
  51.5  1.8565356508840284e-111   7.9009344462295166e+11   3.9394777555861686e-32   1.0964999999999988e+09   1.6970000000000000e+16 
  51.8 -4.2817249677868712e-114   7.9009344462295166e+11  -3.4510307635007650e-33   1.0964999999999988e+09   1.6970000000000000e+16 
  52.0  9.8749349041784277e-117   7.9009344462295166e+11   3.0231452160735930e-34   1.0964999999999988e+09   1.6970000000000000e+16 
  52.2 -2.2774545328205716e-119   7.9009344462295166e+11  -2.6483122359064497e-35   1.0964999999999988e+09   1.6970000000000000e+16 
  52.5  5.2524894588142045e-122   7.9009344462295166e+11   2.3199539544318937e-36   1.0964999999999988e+09   1.6970000000000000e+16 
  52.8   3.8243392125194548e+06   7.9008569622067664e+11   2.5722118337400343e+07   1.0707778816625973e+09   1.6970000000000000e+16 
  53.0   1.4622151906426448e+07   7.8997274997390894e+11   1.1354943923913598e+08   9.8295056076086152e+08   1.6970000000000000e+16 
  53.2   3.1194401854683284e+07   7.8963083130385620e+11   2.3268613792046878e+08   8.6381386207952881e+08   1.6970000000000000e+16 
  53.5   5.2277246316468216e+07   7.8901401642558716e+11   3.5208581228167951e+08   7.4441418771831799e+08   1.6970000000000000e+16 
  53.8   7.6487745411719456e+07   7.8814940768007410e+11   4.5605323087069219e+08   6.4044676912930512e+08   1.6970000000000000e+16 
  54.0   1.0274867144266409e+08   7.8711319022056201e+11   5.4101026099995327e+08   5.5548973900004387e+08   1.6970000000000000e+16 
  54.2   1.3012014296533488e+08   7.8601338441892175e+11   6.0810797469651365e+08   4.8839202530348337e+08   1.6970000000000000e+16 
  54.5   1.5737762375411141e+08   7.8497994408252075e+11   6.6130616440228748e+08   4.3519383559770960e+08   1.6970000000000000e+16 
  54.8   1.8397576024015000e+08   7.8415042412559583e+11   7.0311726165741527e+08   3.9338273834258187e+08   1.6970000000000000e+16 
  55.0   2.0935429477814737e+08   7.8365961122909790e+11   7.3602590477780819e+08   3.6047409522218883e+08   1.6970000000000000e+16 
  55.2   2.3311231056717360e+08   7.8362642277545752e+11   7.6196265477671778e+08   3.3453734522327924e+08   1.6970000000000000e+16 
  55.5   2.5498824328518674e+08   7.8414346209969775e+11   7.8241344671059573e+08   3.1408655328940129e+08   1.6970000000000000e+16 
  55.8   2.7483738116699207e+08   7.8527035683501074e+11   7.9851450378174770e+08   2.9798549621824926e+08   1.6970000000000000e+16 
  56.0   2.9260913524490362e+08   7.8703157302151501e+11   8.1113843092464244e+08   2.8536156907535458e+08   1.6970000000000000e+16 
  56.2   3.0832627215016294e+08   7.8941838199955640e+11   8.2096203887933195e+08   2.7553796112066507e+08   1.6970000000000000e+16 
  56.5   3.2206716049047095e+08   7.9239398511215784e+11   8.2851711516622746e+08   2.6798288483376947e+08   1.6970000000000000e+16 
  56.8   3.3395119848370820e+08   7.9590051002624011e+11   8.3422755133234596e+08   2.6227244866765103e+08   1.6970000000000000e+16 
  57.0   3.4412704940829748e+08   7.9986662525011182e+11   8.3843623126888156e+08   2.5806376873111534e+08   1.6970000000000000e+16 
  57.2   3.5276308966550815e+08   8.0421476167607324e+11   8.4142444552100730e+08   2.5507555447898957e+08   1.6970000000000000e+16 
  57.5   3.6003948922259378e+08   8.0886726298427075e+11   8.4342590416105330e+08   2.5307409583894357e+08   1.6970000000000000e+16 
  57.8   3.6614147256083453e+08   8.1375111727543713e+11   8.4463684509368324e+08   2.5186315490631363e+08   1.6970000000000000e+16 
  58.0   3.7125347079016978e+08   8.1880119453817017e+11   8.4522330379897249e+08   2.5127669620102438e+08   1.6970000000000000e+16 
  58.2   3.7555400608682370e+08   8.2396210415737805e+11   8.4532630277402866e+08   2.5117369722596821e+08   1.6970000000000000e+16 
  58.5   3.7921123356123126e+08   8.2918889482009387e+11   8.4506550631872606e+08   2.5143449368127081e+08   1.6970000000000000e+16 
  58.8   3.8237909593151289e+08   8.3444685989363806e+11   8.4454174044801271e+08   2.5195825955198419e+08   1.6970000000000000e+16 
  59.0   3.8519404948551387e+08   8.3971070428986682e+11   8.4383868034726512e+08   2.5266131965273175e+08   1.6970000000000000e+16 
  59.2   3.8777229788961238e+08   8.4496329323544543e+11   8.4302393758217704e+08   2.5347606241781998e+08   1.6970000000000000e+16 
  59.5   3.9020744796259111e+08   8.5019415465537366e+11   8.4214973073925936e+08   2.5435026926073769e+08   1.6970000000000000e+16 
  59.8   3.9256848837858552e+08   8.5539785671070459e+11   8.4125328371977711e+08   2.5524671628021982e+08   1.6970000000000000e+16 
  60.0   3.9489798548366576e+08   8.6057233715128235e+11   8.4035706309149981e+08   2.5614293690849718e+08   1.6970000000000000e+16 
  60.2   3.9721040495089251e+08   8.6571722585355701e+11   8.3946893412718368e+08   2.5703106587281340e+08   1.6970000000000000e+16 
  60.5   3.9949049380090272e+08   8.7083217786519421e+11   8.3858228580843616e+08   2.5791771419156083e+08   1.6970000000000000e+16 
  60.8   4.0169170051027501e+08   8.7591522214079846e+11   8.3767614303203321e+08   2.5882385696796378e+08   1.6970000000000000e+16 
  61.0   4.0373466821693462e+08   8.8096113099647485e+11   8.3671525330943036e+08   2.5978474669056663e+08   1.6970000000000000e+16 
  61.2   4.0550591016515249e+08   8.8595982713053235e+11   8.3565010277005947e+08   2.6084989722993755e+08   1.6970000000000000e+16 
  61.5   4.0685685796904582e+08   8.9089486818616650e+11   8.3441678260927880e+08   2.6208321739071822e+08   1.6970000000000000e+16 
  61.8   4.0760357731629318e+08   8.9574208302184192e+11   8.3293659277296126e+08   2.6356340722703582e+08   1.6970000000000000e+16 
  62.0   4.0752753910572219e+08   9.0046847641268396e+11   8.3111523180541527e+08   2.6538476819458184e+08   1.6970000000000000e+16 
  62.2   4.0637793731774902e+08   9.0503156616520056e+11   8.2884137967294800e+08   2.6765862032704911e+08   1.6970000000000000e+16 
  62.5   4.0387611150516641e+08   9.0937936131081970e+11   8.2598442911549246e+08   2.7051557088450456e+08   1.6970000000000000e+16 
  62.8   3.9972266041626251e+08   9.1345122128217505e+11   8.2239105714277363e+08   2.7410894285722345e+08   1.6970000000000000e+16 
  63.0   3.9360777610722160e+08   9.1717983815870081e+11   8.1788024455246961e+08   2.7861975544752759e+08   1.6970000000000000e+16 
  63.2   3.8522516216788507e+08   9.2049453971402478e+11   8.1223623676832783e+08   2.8426376323166949e+08   1.6970000000000000e+16 
  63.5   3.7428959914495575e+08   9.2332600086352759e+11   8.0519878899317336e+08   2.9130121100682402e+08   1.6970000000000000e+16 
  63.8   3.6055778564024723e+08   9.2561226328404504e+11   7.9644983580147314e+08   3.0005016419852430e+08   1.6970000000000000e+16 
  64.0   3.4385154870180207e+08   9.2730569754970056e+11   7.8559547199306536e+08   3.1090452800693214e+08   1.6970000000000000e+16 
  64.2   3.2408197625712907e+08   9.2838022366905981e+11   7.7214183778362012e+08   3.2435816221637744e+08   1.6970000000000000e+16 
  64.5   3.0127261523924607e+08   9.2883779059601062e+11   7.5546324691319919e+08   3.4103675308679831e+08   1.6970000000000000e+16 
