  12.0   3.9844269999999999e-17   8.6656790000000004e-14   7.1039969999999999e-14   2.6593060000000001e-15   7.1935579999999995e-14   5.8430460000000002e-14   5.0665960000000004e-12   9.4054079999999998e-14   3.0107740000000001e-19   2.4965039999999999e-15   2.7733280000000000e-15   6.9057120000000000e-12   4.3495339999999997e-13   4.5873170000000002e-12   3.8274850000000002e-12   2.1576570000000000e-09   7.2274089999999995e-11   2.1963690000000002e-10   3.4863440000000002e-10   4.1908150000000000e-14   5.1307990000000001e-12   2.1669340000000001e-11   5.6671750000000007e-14   9.9139880000000001e-11   4.0250929999999999e-12   2.0411650000000001e-10   8.7560269999999997e-12   1.0118740000000000e-09   6.5599999999999999e-06   1.0745159999999999e-08   1.1320880000000000e-11   8.1585740000000003e-09   1.4397029999999999e-10   2.7588400000000000e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  13.0   3.9816926535463910e-17   8.3020887234730340e-14   7.1341976385908975e-14   2.6753964853655257e-15   7.2001920552656946e-14   5.8529293013252546e-14   5.0591566972862629e-12   9.3943229078268199e-14   3.0334584858899852e-19   2.4963498017188755e-15   2.7588541087002064e-15   2.7031827088577195e-12   4.3443770015426126e-13   4.7349194164703008e-12   3.6948061060813974e-12   2.1554705746369438e-09   7.3239933672313251e-11   2.2096047045741721e-10   3.4072621088670866e-10   4.1645054737232911e-14   5.1220040232541910e-12   2.0212294234248764e-11   5.1201872532061099e-14   9.9908849313952261e-11   4.0427111863195306e-12   2.0386104929215028e-10   8.8090283434649108e-12   1.0141473858617653e-09   6.5174971636531148e-06   1.0762003194506460e-08   1.1311228827125407e-11   8.1120378350201791e-09   1.4364788246723410e-10   2.7599053585773923e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  14.0   3.9048794941762605e-17   8.2970876098593078e-14   7.2180189473833177e-14   2.6531191261056140e-15   7.3109538970963915e-14   5.9426242257508736e-14   5.0618100106968115e-12   9.5562153407296278e-14   2.9895564134567400e-19   2.4521288353407032e-15   2.6753126802150273e-15   1.0678166222580145e-12   4.3506739790374934e-13   4.8159158844089456e-12   3.6559829863316914e-12   2.1539376086264546e-09   7.3919810944829576e-11   2.2133929488934401e-10   3.3465620605297100e-10   3.9961547537389107e-14   5.0412618197866919e-12   2.0031144504791013e-11   4.9610118192142662e-14   9.9927407895836002e-11   4.0188137714702956e-12   2.0064634032492454e-10   8.7356624134852740e-12   1.0155524844055219e-09   6.4753882592941243e-06   1.0740000870886478e-08   1.1329327359455730e-11   7.9010073561103044e-09   1.4216106915324614e-10   2.7914683648844227e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  15.0   3.6757479735016719e-17   8.6934823725324493e-14   7.4487694061226592e-14   2.5560744115307338e-15   7.6165274621650575e-14   6.1891383752482236e-14   5.1128529365429569e-12   1.0292331214874220e-13   2.8265632207755485e-19   2.3104138263534697e-15   2.4552534575230138e-15   4.4694417196576818e-13   4.3504125255201763e-13   4.8231536078295389e-12   3.7510469530040374e-12   2.1529176698257133e-09   7.4237997100606987e-11   2.2240778682263426e-10   3.3234890901127567e-10   3.5338388218088225e-14   4.7920270993299159e-12   2.1200403664847020e-11   5.0908492549148121e-14   9.9142564070244759e-11   3.9075272858490328e-12   1.9053876746965352e-10   8.4160782477061211e-12   1.0146362895311567e-09   6.4224275562164924e-06   1.0647029861424284e-08   1.1379770755885132e-11   7.3559117252099279e-09   1.3751036941064104e-10   2.8867154336290223e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  16.0   3.0140739693343978e-17   1.0083390393265851e-13   8.1732364432357484e-14   2.2374799587047368e-15   8.6953757149683842e-14   7.0616365953999341e-14   5.3225684861585287e-12   1.2909052822188071e-13   2.3543653662210463e-19   1.9031606512675037e-15   1.8511914151946587e-15   2.2193102536185174e-13   4.3254608521498749e-13   4.7272087982258209e-12   4.1493704841221389e-12   2.1524811585551229e-09   7.4047391476299610e-11   2.2649382560620470e-10   3.3806770142048329e-10   2.3600619122324682e-14   4.0881512337885068e-12   2.5531956275856617e-11   5.8283036185798820e-14   9.6899010449595830e-11   3.5133542930693285e-12   1.6117762372161899e-10   7.3669020716132629e-12   1.0076429032073303e-09   6.3394117430660649e-06   1.0296439450236630e-08   1.1531831167030224e-11   5.8496670859494134e-09   1.2467039746017930e-10   3.2272736608255324e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  17.0   1.8661803246011038e-17   1.4101289873066104e-13   1.0185519248191793e-13   1.6216847157246028e-15   1.2364687082299567e-13   9.9857191641314921e-14   5.8857706352998420e-12   2.1741847068630907e-13   1.5155969037533378e-19   1.1959404440419105e-15   9.0716602420291959e-16   1.5228466283245903e-13   4.2754807588145145e-13   4.5358833215247224e-12   5.1638781398178656e-12   2.1537218926333674e-09   7.3343832775134994e-11   2.3750986321837979e-10   3.5573960899852372e-10   9.0535569240901524e-15   2.8637844246575818e-12   3.7588398784435766e-11   8.4964446184108327e-14   9.2912633351506350e-11   2.6191771445120562e-12   1.0509671915072618e-10   5.3390263175017843e-12   9.8517164297401280e-10   6.2235968408339992e-06   9.2214105800311773e-09   1.1750235425950468e-11   3.3469822128503987e-09   9.9633265423023074e-11   4.2715839566451024e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  18.0   7.6758009888567696e-18   2.4924137072655912e-13   1.4645231981749046e-13   9.0867568042240365e-16   2.2141274528759949e-13   1.7616587906947518e-13   6.9894504871188569e-12   5.2313905468512493e-13   6.5086470275540452e-20   5.0409514275245268e-16   1.9065486961754417e-16   1.6846652580262571e-13   4.2329477504587085e-13   4.3598239765909536e-12   7.1582220166712296e-12   2.1584172341258693e-09   7.2549782769663812e-11   2.6006766448118576e-10   3.8124644674111255e-10   1.0758744075711182e-15   1.6432874966257297e-12   6.7166256527278691e-11   1.8135676311748242e-13   8.8729480814121586e-11   1.4120135505262187e-12   4.2894595101186144e-11   2.9911181386960818e-12   9.3020953790350521e-10   6.1185224303241614e-06   6.9354264971827097e-09   1.1475943198367282e-11   1.1533912999557896e-09   6.5860853045239710e-11   6.5000545234832493e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  19.0   1.1723147312209289e-18   5.0759820480082455e-13   2.4564198252653561e-13   1.9310884275167713e-16   1.0181966528196163e-12   5.9746516494727262e-13   8.8694812314000767e-12   1.6615042486674219e-12   9.2352075143219843e-21   7.9848251072314073e-17   3.3028671465521934e-18   5.2579882549314179e-13   4.2196074668052514e-13   4.3222487756853121e-12   9.8364774493684256e-12   2.1636056001558664e-09   7.2333624584312871e-11   2.9696846155961572e-10   3.9732062866844823e-10   2.6789060709065264e-17   9.1857817950039251e-13   1.2812328785921267e-10   1.5477945681248597e-12   8.7268808147939801e-11   2.4382502536660846e-13   5.0738925014319964e-12   6.3504459608693772e-13   8.2758695638580216e-10   6.0721645408092677e-06   1.9396368341053982e-09   9.2057705280211077e-12   1.1709750736579835e-10   2.8122878602188380e-11   1.1412915250284581e-08   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  20.0   1.0664184245892549e-20   7.6482011446600983e-13   3.0062406903418462e-13   2.7181805577401059e-19   1.1118532079121779e-11   2.0754338914752471e-12   1.0048995463506763e-11   3.5425852244000204e-12   1.1256080824440617e-22   6.8987072844070113e-22  -7.3069445614306199e-79   2.0248532992289744e-11   4.2177437710843600e-13   4.3457387162400649e-12   1.1139065279321709e-11   2.1640673808462540e-09   7.2420023538756589e-11   3.2045470182417625e-10   3.9889468808377103e-10   3.9849073129224137e-19   8.5634384407688615e-13   2.1093501110815360e-10   5.5356834949718920e-11   8.7289486476411304e-11   1.5502661000282763e-14   1.6398378037759836e-13   4.9063159478381105e-16   7.0925924683813557e-10   6.0681159569449756e-06   1.7832007078257775e-14   4.8957153276111368e-12   2.4705088952370803e-21   4.2077068596373652e-12   1.3171710292196427e-08   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  21.0   1.8795667816887879e-21   9.4380737735811067e-13   2.5276160127411072e-13   1.3671323142240948e-19   1.8232691681705890e-11   2.9347089771237761e-12   1.0157877995276884e-11   4.6416598342869423e-12   1.8535514123951331e-23  -4.1462214048532316e-28 -8.9883526320055172e-108   8.9264272864173921e-11   4.2186035756488627e-13   4.3500848767853889e-12   1.1316908067049645e-11   2.1640416127718564e-09   7.2421330113780657e-11   3.2367897796327264e-10   3.9899698510916145e-10   6.2152082554890340e-20   8.6965021888925640e-13   2.8416543598922358e-10   9.5096603925720581e-11   8.7270072677396921e-11   7.8995678986157434e-15   2.5529527832472155e-14   2.4145962491466280e-16   6.2459487892094500e-10   6.0679800656696161e-06  -1.0543398312167128e-20   2.8360002129507829e-12   5.8872232551169180e-23   6.5156800096633424e-13   1.2919347236190204e-08   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
