  12.0   4.5238536832048156e-07   1.5819233882617050e-23   1.3287522783003588e-26   4.1381112982498301e-09   6.7214105854229248e-24   1.4118229067103539e-25   2.5023353036222048e-27   1.6846685852709336e-28   7.0671958968893367e-13   2.6766575254063137e-17   5.1129108153963373e-03   3.0176062170234845e-37   2.6259046381871761e-30   3.3231102203059448e-28   5.9640734336412577e-29   2.8658095806722254e-28   2.0597089042106004e-29   5.1955227786834684e-28   6.3816824578933760e-33   1.8802561704408164e-10   2.7805891299288806e-14   7.6709057071618654e-29   3.4727475668566578e-24   3.0521457498058232e-25   5.4371021206433295e-22   1.7224031570502781e-20   3.5427488852866520e-16   7.1275618282289816e-21   1.0110198189760838e-25   8.8443218323378190e-26   6.9166684265790958e-23   1.2180443042447830e-15   1.3947370830018243e-17   1.3417609806212139e-24   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.0102099871575931e-08   2.6679472317897270e-20   2.2366893918219112e-23   2.9783563984224786e-13   1.2612288276002198e-20   2.6495530378781383e-22   3.0496340877583339e-25   4.1696449289121686e-25   3.1474554979634964e-18   8.1075532842616916e-15   5.3887383106258299e-11   1.0694461911817694e-33   1.0657738530295897e-26   1.2349341964985805e-27   2.8798611804087294e-27   4.8489035496104389e-25   1.0206779896917526e-27   1.3346469459576062e-25   6.4275468984049011e-31   7.3012091015323229e-10   6.2809983977042296e-16   6.3293015519737294e-26   1.4107711402168131e-21   4.5883869182900533e-23   1.3552452926708857e-18   1.7173144404482040e-19   1.6474224270408873e-13   1.2314601882393379e-17   2.3946941637474533e-22   2.3351299218279645e-22   1.7166588456510692e-19   1.4665612749566154e-16   5.6381244631314838e-17   3.5424258981311439e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   4.2164287176889963e-11   1.7778914291656257e-15   1.4913008815925713e-18   6.7912762178460410e-09   2.2140604815351760e-15   4.6744365093836415e-17   1.4412348590542382e-19   2.6659867247296594e-19   1.9637907517462935e-17   2.3908591984530349e-11   7.1486291448251007e-17   1.4610239502012079e-27   7.4648094682810563e-21   3.0444798811522492e-22   1.1358345478953202e-21   3.2162583257024530e-20   2.1237942623689283e-22   1.2952876343862640e-20   6.6352883464290054e-25   1.2561367680381821e-10   1.6147618341771785e-15   8.2001206887941838e-20   1.4789421175264941e-14   8.1904063527092463e-19   9.2281073737355466e-13   6.7480781876955773e-15   1.4526807177849534e-08   1.0880996671164283e-12   1.6145188795222385e-16   1.8188599068269264e-16   1.1684595197528124e-13   1.0354908267623978e-10   1.2826156063861171e-14   2.7591555895491093e-15   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   5.0224891062678375e-13   2.8566594803389647e-12   2.3874558708550238e-15   8.5022067525560139e-10   9.0368799595210849e-13   1.9861323050958605e-14   1.3233425481851234e-15   1.9553402970283285e-15   1.3254395638188088e-15   3.4481193756555682e-12   2.2618332498452277e-12   1.6314161124613685e-23   1.5851394427440844e-17   6.9213031816746576e-18   3.1488502007566392e-17   5.3528007315383695e-17   3.5389745731277475e-18   1.1549065358637946e-17   1.3447156048970599e-20   2.8517281838112877e-06   2.7526392967076482e-12   9.3212149561081947e-15   1.0946989464912080e-09   5.7026997916682272e-15   1.9184069147138153e-08   2.0217072923362358e-10   1.7919021526229770e-09   1.4537748089904923e-13   4.7114462396108453e-12   5.7273406605240894e-12   2.4283019108702709e-09   3.0943795874881567e-06   3.8487027761762212e-10   8.6880163853816473e-11   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.9322344862820014e-09   5.9524636068899705e-11   5.0738180122586201e-14   1.0865418635036456e-05   8.0859901336943938e-09   8.5133277092357014e-10   5.8700398753885295e-12   9.5368382728656169e-12   9.9473512067109839e-14   1.4326930576197988e-10   2.4481491506339632e-11   3.0008468977091365e-19   4.3860109897670261e-13   6.3023211630965528e-15   1.2704992158247146e-14   8.7662663465053326e-16   3.0772830957527011e-15   3.7267286761919259e-14   1.4002511804078268e-16   3.1229523976262121e-05   7.0171320977946572e-11   1.1398019474557616e-13   6.3422121216440171e-08   1.1937340241051128e-13   2.1940233800014003e-06   3.4079296765796818e-10   2.3245661493987270e-05   1.7430204840183997e-09   5.0995545918004209e-11   6.1417680460437200e-11   2.7899389341709858e-07   3.3547281517807102e-05   5.5106288836375321e-10   9.3130615806029602e-10   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   5.7577288200595689e-12   1.2514433750379331e-13   7.0378045595563822e-14   3.3446292002711352e-07   1.5586325638951157e-05   5.5034077754129608e-11   1.1321445732181664e-10   6.3235377293377304e-11   1.3496621928710134e-16   1.6200533453138059e-10   8.5999265914212793e-13   1.1599612364535797e-16   3.7901238549967600e-12   2.4436427053970213e-12   9.8412733710322029e-12   5.4553515014386964e-15   1.3458354835278042e-12   1.4068840411589399e-11   1.0153503617151229e-14   2.6054567321740669e-07   6.3545141951270905e-12   9.4754181578133972e-13   2.1566089879658185e-07   7.0595517010341048e-14   1.8301687457059321e-07   2.9679736660101814e-07   7.1548622241810157e-07   4.3842930134658741e-11   1.7913541943624126e-12   4.6631136907469748e-10   2.4675069328405791e-08   1.1517063060857645e-06   6.2007899120972739e-07   7.0768225991058508e-09   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   3.2079557534730219e-11   2.3479714493956085e-11   9.5686388627375055e-09   2.3058470956241899e-08   4.2668643864862301e-08   2.6845108446828525e-07   8.0331846862571030e-09   1.0801407734960211e-08   2.0097346024533140e-15   7.3371263347274756e-07   5.5265187469990184e-14   9.3473374043791456e-11   4.6970146952510595e-12   2.9227411739075297e-10   6.0856123861895859e-11   1.6497456041648490e-13   2.7748587900155891e-11   7.0510951105884148e-10   2.6508547904020219e-13   1.7612632771361432e-07   7.5292032544844599e-07   2.7940241311884931e-10   6.3079043083314264e-07   1.9489958047643061e-09   1.2770344646649664e-09   1.3652378395656740e-07   4.9326320770957415e-08   7.0155190218363543e-12   1.2432059974953410e-13   1.7273212625568912e-07   8.5163988174747121e-10   3.7202760194115743e-09   5.6574633391386902e-11   2.6225660789376130e-06   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   3.6287825690388641e-09   4.1014870135738216e-09   7.0128412463596272e-06   8.6821040630006259e-10   3.7111949759583766e-09   2.5397516578369149e-08   6.6050368490024373e-08   7.4415778818691928e-06   6.0759746283321647e-13   2.3866261221112834e-05   2.8304267774526859e-10   7.2409161923831430e-05   3.2896175815937922e-09   3.7917857004734510e-08   3.4490606540152025e-07   1.1544399599305041e-10   2.7600776180058613e-08   1.2295601697195224e-07   5.6865622487323624e-09   3.5226652830747609e-05   5.4727088869505464e-05   3.8759453981388221e-06   1.2431268649341963e-06   3.1436985077641101e-09   1.1597982125183165e-08   3.7588097828889778e-05   1.8564466077350086e-09   9.0793574918972063e-09   5.7681497536137280e-12   7.0878836946316926e-09   3.2331890049570657e-09   6.8388032653497892e-10   4.1037934662283442e-05   1.5578924188039426e-07   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.4295040647883412e-08   1.1014976882213628e-03   1.4809911079863125e-05   2.4886827757397874e-06   2.2553335181998590e-05   2.8866352050385081e-05   2.1396313012992512e-05   1.5572407197267539e-04   7.6927928775751720e-12   7.0770829899239287e-06   9.4415654858305501e-06   1.1168793852593900e-01   5.3084793279898369e-06   3.1121052792117117e-06   1.4003223048251741e-04   7.9474474063836072e-10   2.0612846673460026e-07   4.5802430349300405e-05   2.8726705918630329e-07   5.6445401552972269e-05   8.1205238116572151e-06   2.5204332400511355e-03   2.3943271134156136e-03   5.7331204487581304e-05   2.4268541894891302e-07   1.9560548264774163e-05   5.3090244321752791e-06   1.4837065652404199e-07   1.0221926541721274e-07   1.1100674582987848e-06   4.1067866753197552e-06   1.2991542105636951e-05   9.6888165120583132e-06   6.1993284792208424e-06   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.0   1.0620162976365461e-05   7.2029811422197332e-03   3.8915656451387840e-03   2.7584938317547318e-03   4.7128228422228255e-03   5.4046684262515181e-03   9.5082791260684600e-04   2.7511869449224288e-02   6.1079485009355362e-10   5.8439840266517615e-03   7.9438169062490092e-03   4.2914482425810840e-01   5.3489891937087915e-07   3.3051407400833725e-06   2.0955845664992639e-03   1.9585334856879077e-08   1.2687416754186171e-05   1.2988262775719950e-04   5.1968163921850558e-10   3.6201238537523286e-02   9.3988486291994872e-03   1.2847555211422671e-02   1.1254768060759684e-02   1.5308311517029597e-04   3.9198651095833205e-03   9.6979961467287806e-03   5.8828007488350154e-03   1.4505367393900951e-05   1.8617979058770838e-06   3.1671903397712572e-04   4.6351546328228185e-05   1.1183280393470801e-02   4.2253126809333992e-03   4.4668565555119463e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
