 0.1000000000000000E+002  0.0000000000000000E+000  0.1852740079198471E+002  0.2845028968590801E+002  0.2921984836900631E-003  0.3346708917961299E+001  0.1270561451783236E-003  0.1309932359833870E+000  0.1837877536252935E+000  0.1622981717448900E-003  0.1906357146301918E-002  0.3693967139763662E-006  0.3486373745742276E+002  0.1209433978500253E-008  0.1672409605295074E+000  0.3220799169667736E+000  0.3538127388848492E+003  0.4082468197502244E+001  0.2994623827520573E-001  0.9938602810366794E-001  0.4057172690641486E+002  0.1512306461134201E+002  0.1291572403620305E-006  0.1614569965201584E-001  0.3202401239601477E+001  0.1659902238228827E+003  0.2480857795947902E+000  0.4668929022515524E-005  0.4989008613696217E-002 -0.1153187337240802E-268  0.2723300486926205E-003  0.7237997632954206E-008  0.2099321290192669E-001  0.1250000000000000E+009
 0.1100000000000000E+002  0.0000000000000000E+000  0.1860923310563961E+002  0.2826256293661833E+002  0.2812579501728088E-003  0.3337558435005196E+001  0.2454579033044294E-003  0.1295804806453181E+000  0.1857611832993216E+000  0.1618420241415967E-003  0.1886843020047021E-002  0.3645611425247877E-006  0.3495919202581585E+002  0.1196898472623151E-008  0.8333396837618300E-001  0.3235453087711039E+000  0.3538932830728046E+003  0.3982335908132376E+001  0.2964773684824547E-001  0.8548186098631838E-001  0.4054742560190387E+002  0.1539267852788462E+002  0.1021497606494598E-006  0.1381042767526897E-001  0.3189938020598973E+001  0.1656512748507706E+003  0.2481522659452020E+000  0.4623305920196597E-005  0.4936691349295828E-002  0.8349709414717067E-321  0.5294145203818791E-003  0.1405793781742795E-007  0.2085032908386403E-001  0.1250000000000000E+009
 0.1200000000000000E+002  0.0000000000000000E+000  0.1868926075768064E+002  0.2807743695359016E+002  0.1852187378971849E-003  0.3328521749206623E+001  0.1274601524441024E-002  0.1281965032100016E+000  0.1877145643106581E+000  0.1613916478363412E-003  0.1878945411571000E-002  0.3593969206732173E-006  0.3505695157213376E+002  0.1183173054750135E-008  0.1035429465501922E-001  0.3246183093925897E+000  0.3539726107428698E+003  0.3884961385247825E+001  0.2927863347645612E-001  0.7324669840005728E-001  0.4052367165197796E+002  0.1565285572504034E+002  0.7900370872412239E-007  0.1181124329373227E-001  0.3176808929852946E+001  0.1653186105188104E+003  0.2495602842417276E+000  0.4572968203785809E-005  0.4889409427801261E-002  0.4841843329244216E-321  0.2820512543382704E-002  0.7347728051089769E-007  0.2060866833056118E-001  0.1250000000000000E+009
 0.1300000000000000E+002  0.0000000000000000E+000  0.1876804681075868E+002  0.2790363556336345E+002  0.2716795572496133E-004  0.3319631035896173E+001  0.4697361651877089E-002  0.1268456940928428E+000  0.1896428656526864E+000  0.1609490804892771E-003  0.1898153610186789E-002  0.3541133843487083E-006  0.3519468587845715E+002  0.1168928387601195E-008  0.4456852454173329E-003  0.3253548964081082E+000  0.3540559921537109E+003  0.3790308468140396E+001  0.2877630763146501E-001  0.6261974845683856E-001  0.4050045657675111E+002  0.1589458919067669E+002  0.5055424090717462E-007  0.1005986573625270E-001  0.3159023405647219E+001  0.1649901506842121E+003  0.2528730425993000E+000  0.4520504539570314E-005  0.4873584983010655E-002 -0.6966325606361576E-321  0.9805293819366862E-002  0.2461750850989937E-006  0.2023681172384014E-001  0.1250000000000000E+009
 0.1400000000000000E+002  0.0000000000000000E+000  0.1884637180391391E+002  0.2773177588730412E+002  0.2686286403089961E-004  0.3310838092873729E+001  0.4694331322989331E-002  0.1255202326149650E+000  0.1915539112774303E+000  0.1605115740675417E-003  0.1880355068303136E-002  0.3495037114876373E-006  0.3535887563099042E+002  0.1156803283027076E-008  0.4374244592338436E-003  0.3257991457898166E+000  0.3541399721426067E+003  0.3698223739907485E+001  0.2866972199655161E-001  0.5355030086339239E-001  0.4047766807819040E+002  0.1612762704187009E+002  0.3034808749346961E-007  0.8558185165576920E-002  0.3139674876428054E+001  0.1646664509124396E+003  0.2517771388742222E+000  0.4476131910551117E-005  0.4848896752152894E-002  0.9486060400151934E-321  0.9835736060228813E-002  0.2461973369540053E-006  0.2019617106002267E-001  0.1250000000000000E+009
 0.1500000000000000E+002  0.0000000000000000E+000  0.1892364878239091E+002  0.2756024018731713E+002  0.2651085011506478E-004  0.3302167796639339E+001  0.4674102339860085E-002  0.1242234237603002E+000  0.1934413581624931E+000  0.1600802000783066E-003  0.1863787642890186E-002  0.3442115417624614E-006  0.3552237282010857E+002  0.1142306163557356E-008  0.4317928547965842E-003  0.3259997454728041E+000  0.3542226139251683E+003  0.3608665731831878E+001  0.2850307323608939E-001  0.4581396294805827E-001  0.4045534589920931E+002  0.1635489782866859E+002  0.1824157931223924E-007  0.7283791163742367E-002  0.3120428983115738E+001  0.1643478760335232E+003  0.2512653217300231E+000  0.4422475296456551E-005  0.4815989221835833E-002  0.9930719481409056E-321  0.9813462652973799E-002  0.2456330073636745E-006  0.2011095695946340E-001  0.1250000000000000E+009
 0.1600000000000000E+002  0.0000000000000000E+000  0.1899982650791575E+002  0.2738943564007683E+002  0.2616755619851019E-004  0.3293622777218667E+001  0.4655419605495980E-002  0.1229551773909549E+000  0.1953046254680951E+000  0.1596550885680463E-003  0.1848181715566592E-002  0.3391292480591618E-006  0.3568522200363358E+002  0.1128386983228965E-008  0.4263124937990856E-003  0.3259955874922160E+000  0.3543040459176959E+003  0.3521561628181497E+001  0.2833669487647377E-001  0.3921206599968227E-001  0.4043346380247331E+002  0.1657641472336452E+002  0.1098040766429641E-007  0.6201851907351751E-002  0.3101318820179735E+001  0.1640341041448257E+003  0.2507944862273049E+000  0.4370950645072651E-005  0.4784647500358423E-002  0.2075075712533235E-321  0.9792574553594514E-002  0.2451385683423306E-006  0.2002306265379984E-001  0.1250000000000000E+009
 0.1700000000000000E+002  0.1146459652326679E-012  0.1911563825485525E+002  0.2722596496203965E+002  0.7328373087990228E-004  0.3278404637597796E+001  0.1641851013084888E-002  0.1207205087950585E+000  0.1963621567491634E+000  0.1551187022909928E-003  0.4150070448519778E-002  0.1879915517473963E-005  0.3583048571463235E+002  0.6285999283207323E-008  0.3986599957228008E-002  0.3235018838876961E+000  0.3544415690290143E+003  0.3427617284350376E+001  0.3686470546326814E-001  0.3321940832423948E-001  0.4039531559496013E+002  0.1674227413925465E+002  0.6676043987894941E-008  0.5237179667614251E-002  0.3072843710290869E+001  0.1636710760205008E+003  0.2645696381035629E+000  0.2437267406916803E-004  0.1036764340534564E-001  0.3084088908394545E-007  0.3093458932445824E-002  0.1105944437357185E-002  0.1897095647125722E-001  0.1250000000000000E+009
 0.1800000000000000E+002  0.8069725089612958E-012  0.2020727411248435E+002  0.2714691093316939E+002  0.3503403447733581E-003  0.3137230635265051E+001  0.1711003691348502E-003  0.1014078771609315E+000  0.1869386566530618E+000  0.2068782653343536E-003  0.7892060867288164E-002  0.9959287164334449E-005  0.3587817030011466E+002  0.3480501933479597E-007  0.8152113307634458E-001  0.2777257393931662E+000  0.3556933936083582E+003  0.3170328558334832E+001  0.7170959248869399E-001  0.2602443758595114E-001  0.4004008973893163E+002  0.1592478399839461E+002  0.2792358462426551E-008  0.3702808167987063E-002  0.2860492739023475E+001  0.1622377148810803E+003  0.1982308111447711E+000  0.1361451323048165E-003  0.2586778294510843E-001  0.2139879121182001E-006  0.4438065998940898E-003  0.5257365662465818E-002  0.2540969920767142E-001  0.1250000000000000E+009
 0.1900000000000000E+002  0.1615188045547660E-011  0.2319921913292407E+002  0.2696428834112305E+002  0.1152447883175354E-002  0.2774006492887983E+001  0.7210565015279137E-004  0.6229118322250717E-001  0.2007456175557431E+000  0.3517364466488875E-003  0.7853770204639964E-002  0.1791345160957321E-004  0.3590035429106597E+002  0.7043369441434003E-007  0.2148504483474304E+000  0.1780791593730774E+000  0.3586907199044589E+003  0.2647438058103999E+001  0.1010582892112650E+000  0.3918374407164524E-001  0.3905063164399081E+002  0.1363848188525116E+002  0.3678074858993477E-009  0.1816522751491541E-002  0.2366433642519909E+001  0.1588755599538029E+003  0.1401792003101597E+000  0.2824904295301975E-003  0.3643924910624478E-001  0.4247560010908586E-006  0.2700516005815542E-003  0.6873832398568167E-002  0.3470198124162804E-001  0.1250000000000000E+009
 0.2000000000000000E+002  0.2168913800244257E-011  0.2746859115945320E+002  0.2660730487527533E+002  0.1840777809645326E-002  0.2252684365581130E+001  0.7059692984346651E-004  0.2731297809381480E-001  0.2370176818496330E+000  0.4885802781882083E-003  0.8325711310789094E-002  0.2120180443097358E-004  0.3589695230751744E+002  0.1004305552593172E-006  0.2521676654546265E+000  0.8503722337886406E-001  0.3622690089234079E+003  0.1980746945985235E+001  0.1139497868332566E+000  0.6820570025043425E-001  0.3740261534670277E+002  0.1064220145102087E+002  0.1364643718869719E-010  0.6016797160864847E-003  0.1783043578648103E+001  0.1539332496886221E+003  0.1294681098267746E+000  0.4205469530714788E-003  0.4187253869546158E-001  0.5698496101889053E-006  0.2885430469964164E-003  0.8558040097987661E-002  0.3631828704513492E-001  0.1250000000000000E+009
 0.2100000000000000E+002  0.2410288946831026E-011  0.3187816182798334E+002  0.2616206714764938E+002  0.1766288410476585E-002  0.1699314680135926E+001  0.9456120423227274E-004  0.8943317242860134E-002  0.2667567686627521E+000  0.6710510879146129E-003  0.9269302317406780E-002  0.1987992735315581E-004  0.3586109396704951E+002  0.1193680894346619E-006  0.2041359853396383E+000  0.3232504813200611E-001  0.3649681901976185E+003  0.1347716072107024E+001  0.1144460711387398E+000  0.7381485279452629E-001  0.3525387552813371E+002  0.7857299897638456E+001  0.1688352704477168E-012  0.1420237592972594E-003  0.1308440935336559E+001  0.1482986562315972E+003  0.1379985022595165E+000  0.5303133294831161E-003  0.4377960284575397E-001  0.6347262758066626E-006  0.3635953548516628E-003  0.1073789740289029E-001  0.3326041289402185E-001  0.1250000000000000E+009
 0.2200000000000000E+002  0.2442229949480197E-011  0.3565855921462185E+002  0.2571062992788403E+002  0.1276376503256216E-002  0.1214282321038120E+001  0.1377904334350047E-003  0.2362909710525679E-002  0.2655787725552374E+000  0.9281813052446008E-003  0.1070801597986975E-001  0.1607534532655718E-004  0.3579139868186056E+002  0.1267235841849563E-006  0.1423924908971892E+000  0.1068155679926854E-001  0.3660713481784534E+003  0.8553927716681877E+000  0.1076744954866403E+000  0.5862320374947793E-001  0.3283854666333505E+002  0.5717669896674352E+001  0.9325075304345970E-015  0.2617444928983398E-004  0.9943228506916399E+000  0.1427442236827891E+003  0.1596273569019607E+000  0.6044023494991264E-003  0.4374953674494906E-001  0.6461440668532746E-006  0.4581678045738013E-003  0.1373939947508431E-001  0.2831212952839779E-001  0.1250000000000000E+009
 0.2300000000000000E+002  0.2383696021478992E-011  0.3857708443191389E+002  0.2529267092452765E+002  0.7996174392666532E-003  0.8382348126429476E+000  0.1988369191071217E-003  0.5444885245477681E-003  0.2296099074213170E+000  0.1276968016153992E-002  0.1265378068127205E-001  0.1189120630788472E-004  0.3569684407297176E+002  0.1259182023281271E-006  0.9435910769696296E-001  0.3398654986215424E-002  0.3656318697258017E+003  0.5194864185232506E+000  0.9785528589244968E-001  0.4070112852394626E-001  0.3036132967512327E+002  0.4240737234877905E+001  0.3082397486590591E-017  0.4125815995757864E-005  0.8003402079540586E+000  0.1376992336180450E+003  0.1920515859620988E+000  0.6495648863794488E-003  0.4298882885126862E-001  0.6349097940647327E-006  0.5492977325145603E-003  0.1783611462947712E-001  0.2327542639711544E-001  0.1250000000000000E+009
 0.2400000000000000E+002  0.2309790175130675E-011  0.4071235017716083E+002  0.2491737546491522E+002  0.4643636098919225E-003  0.5663785990586641E+000  0.2784725412404068E-003  0.1152599293409739E-003  0.1744489122310714E+000  0.1754987205498896E-002  0.1525361181292589E-001  0.8392135544711643E-005  0.3559278767482184E+002  0.1211904472577381E-006  0.6153354994703692E-001  0.1168111789905807E-002  0.3640285800883439E+003  0.3070275359866891E+000  0.8700882103283142E-001  0.2694363172674094E-001  0.2794260525390718E+002  0.3275273677720159E+001  0.7416142051404679E-020  0.5909571963013794E-006  0.6760910929102509E+000  0.1333258820142886E+003  0.2361197404014257E+000  0.6792963516957055E-003  0.4216362392361570E-001  0.6207617693906025E-006  0.6254137198575599E-003  0.2353511077739232E-001  0.1875439047509721E-001  0.1250000000000000E+009
 0.2500000000000000E+002  0.2244736472109649E-011  0.4221912988235609E+002  0.2457729207939301E+002  0.2585495503557113E-003  0.3768240450247498E+000  0.3782859601245510E-003  0.2295067712728101E-004  0.1207854857117187E+000  0.2414477964849034E-002  0.1864272375039930E-001  0.5771484333347701E-005  0.3549768145665066E+002  0.1149911932825203E-006  0.3994864677924335E-001  0.4773808231890661E-003  0.3616265838487244E+003  0.1779517889073726E+000  0.7584364261776189E-001  0.1757626314161991E-001  0.2563225200335016E+002  0.2658720468442195E+001  0.1419762151264354E-022  0.7903972278299290E-007  0.5891942276883358E+000  0.1296719418494440E+003  0.2935082853076437E+000  0.7026506991732150E-003  0.4146286614847512E-001  0.6102556619578093E-006  0.6831233943079097E-003  0.3132854293588169E-001  0.1493683577685614E-001  0.1250000000000000E+009
 0.2600000000000000E+002  0.2168620858973544E-011  0.4322431749660050E+002  0.2425697674145341E+002  0.1410709959202264E-003  0.2478550377452656E+000  0.4965490887343587E-003  0.4367355607591580E-005  0.8134584779376114E-001  0.3255856416796588E-002  0.2261175193511288E-001  0.3867663243549095E-005  0.3543124874325542E+002  0.1072675849858029E-006  0.2583673056496383E-001  0.2370699805241141E-003  0.3587005338868140E+003  0.1016626029676620E+000  0.6488728816668210E-001  0.1141355716490043E-001  0.2345591059007926E+002  0.2272491228769649E+001  0.2295333764269335E-025  0.1005072679821184E-007  0.5229778110492457E+000  0.1267522335652619E+003  0.3628031284225816E+000  0.7162795503461134E-003  0.4067784622383504E-001  0.5977127742808825E-006  0.7249923758328737E-003  0.4080830833270364E-001  0.1194087010103211E-001  0.1250000000000000E+009
 0.2700000000000000E+002  0.2024167966963494E-011  0.4382063342400853E+002  0.2394298979793598E+002  0.7632220728595422E-004  0.1629088776025451E+000  0.6283040799605263E-003  0.8287153187603394E-006  0.5687129702398160E-001  0.4118719309406382E-002  0.2636673983396636E-001  0.2484728176449480E-005  0.3541045204501214E+002  0.9597170366088174E-007  0.1659572683762020E-001  0.1378022490019058E-003  0.3555061674847918E+003  0.5804415048678606E-001  0.5483170450519193E-001  0.7399233815051216E-002  0.2146108056569710E+002  0.2039973582733467E+001  0.3677689303429809E-028  0.1276580038825315E-008  0.4700021824396899E+000  0.1245416612321219E+003  0.4382507158764914E+000  0.7004272930552183E-003  0.3924168482110445E-001  0.5662189245541733E-006  0.7590304795526254E-003  0.4959610081542844E-001  0.9755682417235437E-002  0.1250000000000000E+009
 0.2800000000000000E+002  0.1732212713297512E-011  0.4410116901784527E+002  0.2363482045323292E+002  0.4090135514168150E-004  0.1098910168173802E+000  0.7779619820212167E-003  0.1742724603962395E-006  0.4218372804426773E-001  0.4634602053821422E-002  0.2862930429225642E-001  0.1489092893936155E-005  0.3544265005396220E+002  0.7845630420425235E-007  0.1056977328626874E-001  0.9198469661223586E-004  0.3523811203802270E+003  0.3428314680680904E-001  0.4601220282570646E-001  0.4815346046813570E-002  0.1974413042746700E+002  0.1911986183875343E+001  0.8695910360420806E-031  0.1832696806856286E-009  0.4280205287054023E+000  0.1229394787749585E+003  0.5141750896249961E+000  0.6223954363799710E-003  0.3627109723277076E-001  0.4917508110316554E-006  0.8009834645968819E-003  0.5321805568059201E-001  0.8218951834068622E-002  0.1250000000000000E+009
 0.2900000000000000E+002  0.1237970558703373E-011  0.4418567096145625E+002  0.2335214832302112E+002  0.2159091540482556E-004  0.7960945208986978E-001  0.9890914573050065E-003  0.4861477670278781E-007  0.3293730127745356E-001  0.4361486925951182E-002  0.2777317694324886E-001  0.7916173989692574E-006  0.3551873821125519E+002  0.5375454625484383E-007  0.6556878307691136E-002  0.7275956028191608E-004  0.3497803603536290E+003  0.2221622843367523E-001  0.3814142500994790E-001  0.3179134342980621E-002  0.1844111053070237E+002  0.1857710350863901E+001  0.5975121843035299E-033  0.3672286305622252E-010  0.3976085158413301E+000  0.1217711252026981E+003  0.5882182883578140E+000  0.4565724314796146E-003  0.3068742618852790E-001  0.3565115841093019E-006  0.8911791540463462E-003  0.4646125123990007E-001  0.7144713906872299E-002  0.1250000000000000E+009
 0.3000000000000000E+002  0.6012296941474350E-012  0.4419806751306952E+002  0.2313420226867238E+002  0.1119722186496678E-004  0.6501796171608355E-001  0.1489416273377714E-002  0.2180300495794437E-007  0.2720008989430332E-001  0.3225916768364781E-002  0.2175138966743097E-001  0.3203141381228449E-006  0.3561235121680656E+002  0.2548897504759115E-007  0.3374909820632274E-002  0.7181988251154005E-004  0.3481449581629760E+003  0.1682103406312438E-001  0.3044669796659694E-001  0.2142549879863280E-002  0.1766703347921222E+002  0.1857121769935356E+001  0.2456567468022194E-034  0.1287070812987691E-010  0.3799373952708542E+000  0.1208741693352281E+003  0.6544929806226929E+000  0.2259824672034736E-003  0.2150520191052901E-001  0.1754635259060175E-006  0.1212262281403833E-002  0.2701792169420824E-001  0.6452449240535780E-002  0.1250000000000000E+009
 0.3100000000000000E+002  0.8425039655957804E-013  0.4419748710063085E+002  0.2302059833829015E+002  0.3586333010956860E-005  0.6052321171444194E-001  0.4393011425738945E-002  0.1641722251009271E-007  0.2518148788027321E-001  0.2212538004703884E-002  0.8776889070862668E-002  0.4794588920028740E-007  0.3571501710023050E+002  0.4031806317150864E-008  0.4172385755102840E-003  0.8866155729000486E-004  0.3475688307465798E+003  0.1509311913109995E-001  0.2022272801526497E-001  0.1568671441034874E-002  0.1740100779001017E+002  0.1885798616876569E+001  0.6955625873983139E-035  0.8296414639005614E-011  0.3738145898497289E+000  0.1202777004149381E+003  0.6632507083743695E+000  0.3629207059233522E-004  0.8432118024488695E-002  0.2478293799150145E-007  0.3589747915882154E-002  0.4159776428325929E-002  0.6452444809724484E-002  0.1250000000000000E+009
 0.3200000000000000E+002  0.0000000000000000E+000  0.4419562618282897E+002  0.2298124712923547E+002  0.1444211654448852E-006  0.6021848528554623E-001  0.8378792366528370E-002  0.1609228501691585E-007  0.2563693361027201E-001  0.2131048640198460E-002  0.1492714971275286E-002  0.3499875704971015E-008  0.3595791226922997E+002  0.2955048619604506E-009  0.4347824924482837E-005  0.1177370703968242E-003  0.3475278430599561E+003  0.1476518087437192E-001  0.1243483395435271E-001  0.1379129449344717E-002  0.1738241509129511E+002  0.1915495800120809E+001  0.4503742506011349E-035  0.7265163172139296E-011  0.3727652016830471E+000  0.1200485170481179E+003  0.4554110574575211E+000  0.2662730103723972E-005  0.2128695470091774E-002 -0.1442397945530819E-207  0.9640352362099742E-002  0.6372052994058271E-006  0.9400905349538547E-002  0.1250000000000000E+009
 0.3300000000000000E+002  0.0000000000000000E+000  0.4419977667231900E+002  0.2291402605388443E+002  0.3227793043301460E-006  0.6009761691762257E-001  0.5845163441737262E-002  0.1596474099216206E-007  0.2625652409075558E-001  0.2126652611608830E-002  0.1509336474207854E-002  0.5429837723614871E-008  0.3616651287559169E+002  0.4591870315252962E-009  0.6814739818010942E-005  0.1443808569275791E-003  0.3475112952122059E+003  0.1450173913882828E-001  0.1777069583823522E-001  0.1230223666925707E-002  0.1737501973931368E+002  0.1974719982972721E+001  0.2884987942886770E-035  0.6445008879080622E-011  0.3718090512229332E+000  0.1198906473955747E+003  0.3189918836415548E+000  0.4139307726138377E-005  0.3072426423835354E-002 -0.1383383808355490E-321  0.9625697167414526E-002  0.4278114178620059E-006  0.1328690044978810E-001  0.1250000000000000E+009
