  12.0   9.9059997558593750e+01   6.6240000000000000e+08   5.3259999641600000e+11   8.7249996800000000e+08   2.2400000000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8708473205566406e+01   6.6244217600000000e+08   5.3260002918400000e+11   8.7251654400000000e+08   2.2398344000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8708526611328125e+01   6.6268339200000000e+08   5.3260016025600000e+11   8.7261587200000000e+08   2.2388411200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8708732604980469e+01   6.6378240000000000e+08   5.3260133990400000e+11   8.7320953600000000e+08   2.2329046400000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8710945129394531e+01   6.6552524800000000e+08   5.3261320192000000e+11   8.7667737600000000e+08   2.1982265600000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8725814819335938e+01   6.6553222400000000e+08   5.3269351628800000e+11   8.9421728000000000e+08   2.0228273600000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.8810546875000000e+01   6.6591289600000000e+08   5.3315066265600000e+11   9.3712492800000000e+08   1.5937512000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.9076110839843750e+01   6.6764768000000000e+08   5.3458364006400000e+11   9.4459987200000000e+08   1.5190016000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.0   9.9653106689453125e+01   6.7149331200000000e+08   5.3770020454400000e+11   9.4323974400000000e+08   1.5326028800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.2   9.9653106689453125e+01   6.7149331200000000e+08   5.3770020454400000e+11   9.4323974400000000e+08   1.5326028800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.2   1.0057558441162109e+02   6.7764428800000000e+08   5.4272724172800000e+11   9.4253299200000000e+08   1.5396707200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.5   1.0057558441162109e+02   6.7764428800000000e+08   5.4272724172800000e+11   9.4253299200000000e+08   1.5396707200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.5   1.0145766448974609e+02   6.8356121600000000e+08   5.4770407833600000e+11   9.4171424000000000e+08   1.5478584000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.8   1.0145766448974609e+02   6.8356121600000000e+08   5.4770407833600000e+11   9.4171424000000000e+08   1.5478584000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  12.8   1.0226040649414062e+02   6.8902700800000000e+08   5.5262661836800000e+11   9.4086521600000000e+08   1.5563486400000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.0   1.0226040649414062e+02   6.8902700800000000e+08   5.5262661836800000e+11   9.4086521600000000e+08   1.5563486400000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.0   1.0292770385742188e+02   6.9372844800000000e+08   5.5748519526400000e+11   9.3993472000000000e+08   1.5656532800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.2   1.0292770385742188e+02   6.9372844800000000e+08   5.5748519526400000e+11   9.3993472000000000e+08   1.5656532800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.2   1.0338630676269531e+02   6.9725619200000000e+08   5.6226532556800000e+11   9.3886924800000000e+08   1.5763075200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.5   1.0338630676269531e+02   6.9725619200000000e+08   5.6226532556800000e+11   9.3886924800000000e+08   1.5763075200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.5   1.0354617309570312e+02   6.9910515200000000e+08   5.6694571008000000e+11   9.3760153600000000e+08   1.5889843200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.8   1.0354617309570312e+02   6.9910515200000000e+08   5.6694571008000000e+11   9.3760153600000000e+08   1.5889843200000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  13.8   1.0330146789550781e+02   6.9867852800000000e+08   5.7149652992000000e+11   9.3605011200000000e+08   1.6044984000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.0   1.0330146789550781e+02   6.9867852800000000e+08   5.7149652992000000e+11   9.3605011200000000e+08   1.6044984000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.0   1.0253357696533203e+02   6.9530252800000000e+08   5.7587846348800000e+11   9.3411820800000000e+08   1.6238176000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.2   1.0253357696533203e+02   6.9530252800000000e+08   5.7587846348800000e+11   9.3411820800000000e+08   1.6238176000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.2   1.0111635589599609e+02   6.8825267200000000e+08   5.8004622540800000e+11   9.3169043200000000e+08   1.6480948800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.5   1.0111635589599609e+02   6.8825267200000000e+08   5.8004622540800000e+11   9.3169043200000000e+08   1.6480948800000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.5   9.8922637939453125e+01   6.7678528000000000e+08   5.8394555187200000e+11   9.2862982400000000e+08   1.6787006400000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.8   9.8922637939453125e+01   6.7678528000000000e+08   5.8394555187200000e+11   9.2862982400000000e+08   1.6787006400000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
  14.8   9.5834312438964844e+01   6.6018841600000000e+08   5.8751693619200000e+11   9.2477241600000000e+08   1.7172752000000000e+08   8.1199998863147008e+16   1.6969999902048256e+16 
