   0.0   9.9999999392252903e-09   9.9999999392252903e-09   2.0000000000000000e+00   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   2.0000000000000000e+00   9.9999999392252903e-09   5.0000000000000000e-01   1.0000000149011612e-01   9.9999999392252903e-09   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.0   1.2040734291076660e-02   5.1812581717967987e-02   1.9759991168975830e+00   3.3716902136802673e-02   4.1014172136783600e-02   1.0635297940098098e-06   6.3332333866128465e-07   1.9902824163436890e+00   9.6157839379884535e-07   1.2856692075729370e-01   4.2567545175552368e-01   5.5734133752594062e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.0   2.2469326853752136e-02   5.5794999003410339e-02   1.9646143913269043e+00   6.8635985255241394e-02   1.5964359045028687e-01   1.9477995465422282e-06   6.7903482658948633e-07   1.9667475223541260e+00   1.5159039321588352e-06   5.1784254610538483e-02   4.5711058378219604e-01   2.6994932511570369e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   3.1471014022827148e-02   5.2548103034496307e-02   1.9553406238555908e+00   1.0440735518932343e-01   2.9545554518699646e-01   3.3858555070764851e-06   9.4755614554742351e-07   1.9402486085891724e+00   2.5225087938451907e-06   3.3859200775623322e-02   4.3026235699653625e-01   2.0487258112211748e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   3.9507448673248291e-02   4.8547465354204178e-02   1.9465553760528564e+00   1.4052593708038330e-01   4.2500519752502441e-01   5.0629873840080108e-06   1.3068759017187404e-06   1.9129136800765991e+00   3.7223383060336346e-06   2.2546775639057159e-02   3.9741986989974976e-01   1.9658422445445467e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   4.6755190938711166e-02   4.4139824807643890e-02   1.9379312992095947e+00   1.7680189013481140e-01   5.5254936218261719e-01   7.0978157964418642e-06   1.7528266198496567e-06   1.8852598667144775e+00   5.1876791076210793e-06   1.5098643489181995e-02   3.6134436726570129e-01   1.9490405733790794e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   5.3267616778612137e-02   3.9476074278354645e-02   1.9293529987335205e+00   2.1317648887634277e-01   6.7930859327316284e-01   9.6017320174723864e-06   2.3140041776059661e-06   1.8574613332748413e+00   7.0015548772062175e-06   1.0381376370787621e-02   3.2317474484443665e-01   1.9553615615564013e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   5.9063613414764404e-02   3.4683771431446075e-02   1.9207651615142822e+00   2.4962809681892395e-01   8.0527800321578979e-01   1.2780489669239614e-05   3.0354192404047353e-06   1.8295944929122925e+00   9.3148019004729576e-06   7.3695811443030834e-03   2.8393876552581787e-01   1.9722104838137966e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   6.4147993922233582e-02   2.9849834740161896e-02   1.9121367931365967e+00   2.8615027666091919e-01   9.3026399612426758e-01   1.6934851373662241e-05   3.9914643821248319e-06   1.8016965389251709e+00   1.2351492841844447e-05   5.3496537730097771e-03   2.4435217678546906e-01   1.9947417939647494e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   6.8518429994583130e-02   2.5025239214301109e-02   1.9034487009048462e+00   3.2274374365806580e-01   1.0541392564773560e+00   2.2627984435530379e-05   5.3114445108803920e-06   1.7737857103347778e+00   1.6526897525181994e-05   3.9008068852126598e-03   2.0483709871768951e-01   2.0205611406254320e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.2   7.2168506681919098e-02   2.0237231627106667e-02   1.8946880102157593e+00   3.5941264033317566e-01   1.1768474578857422e+00   3.0909977795090526e-05   7.2402744990540668e-06   1.7458693981170654e+00   2.2616857677348889e-05   2.7990769594907761e-03   1.6561982035636902e-01   2.0484396401343474e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
