   0.0   2.5486461170811736e-15   2.9177741816486516e-15   5.6355995445376422e-14   2.7045167388700837e-14   2.0834684549982628e-14   6.9121005577196803e-15   2.5665960157829132e-15   4.0459765393704647e-14   5.9015419707673065e-15   2.2756730527762059e-11   2.0928363209105072e-11   1.8631735408860841e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.9399184984884595e-17   5.3117611004127596e-11   2.5150837070956429e-15   3.7106665828594699e-16   1.3409759413995914e-10   6.8599127137871952e-17   5.4621233932326328e-17   2.2408298971259878e-15   8.0815671577883912e-17   1.0431117775100418e-11   1.0682591963795396e-11   7.7609440321084725e-19   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   7.9636965674775449e-17   9.8014254490408348e-08   7.6041354202943667e-13   3.3796498790160826e-17   2.0406942802253525e-09   7.0868399127508596e-19   9.8892037509886344e-19   7.7379275946823367e-13   1.0330409482015231e-18   1.4043551743725402e-07   1.4157953387439193e-07   2.6163979653406554e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.3155766408212925e-14   5.8222521914785830e-08   1.5761612848219642e-10   1.4349544501853634e-14   1.0024097996108594e-08   6.7188151565736559e-16   5.6180370787059768e-16   1.5341879155972293e-10   7.7024379899242245e-16   3.6123935842624633e-07   3.6408769688023312e-07   1.2027819874535537e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.4554195615932315e-10   7.8813400250510313e-07   1.9804458872840769e-07   3.7013719866862971e-10   9.6466646937187761e-07   3.1952369759389795e-14   2.5608850231909931e-14   1.8130698720142391e-07   3.5943267134332102e-14   5.4640931921312585e-05   5.4899395763641223e-05   5.5232567388861808e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   8.3674336792682880e-08   6.6012421484629158e-06   2.1635739813063992e-06   8.7906855128494499e-08   3.5635839594760910e-05   7.0489092536020481e-14   4.4151009616962694e-14   1.3913017937738914e-06   7.1422522843894720e-14   4.7726853517815471e-04   4.7629090840928257e-04   9.8891573047972395e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   4.2136414357685226e-09   3.0894528890712536e-07   2.4845166990417056e-07   4.9110133737428896e-09   2.4544299230910838e-04   5.6108001139079308e-14   1.2997116641125846e-14   1.8431438775223796e-07   4.0168582571492931e-14   1.6308960766764358e-05   1.6243879144894890e-05   3.2691702467400711e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   6.5405253435457666e-10   4.7397742264365661e-07   2.4190252023714720e-09   5.8295573923672350e-10   5.7445442507741973e-05   1.2441141155207069e-14   5.4648871690952949e-16   5.2984061582606046e-09   6.3105623225351466e-15   3.1727202440379187e-05   3.1488969398196787e-05   9.4052536686035131e-18   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.1102265768124795e-10   5.4918911018830840e-07   3.6833206623620995e-11   2.1515629555768356e-10   4.9310776375932619e-05   1.9710629477328809e-14   2.7627469823290581e-16   7.1307425242306266e-11   8.9267845163900315e-15   3.8531183236045763e-05   3.8229645724641159e-05   4.7980288313711592e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.4165078271742857e-10   2.1304636277363898e-07   1.8200732587736468e-11   2.3348459277094946e-10   1.7765998563845642e-05   2.7598379853145671e-14   4.3385932824827641e-16   3.7742220460046383e-10   1.2785886105838411e-14   1.5281799278454855e-05   1.5165423974394798e-05   2.4442979094098479e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
