  0.9500000000000000E+01  -0.9482861417077922E-99   0.6268389249546989E+12   0.1435996815677242E-05   0.1096500031999998E+10   0.1696999990204826E+17
  0.9750000000000000E+01   0.1418666779587646-107   0.6268389249546989E+12   0.2787665660463227E-07   0.1096500031999999E+10   0.1696999990204826E+17
  0.1000000000000000E+02  -0.2122371447800572-116   0.6268389249546989E+12   0.5411627483909778E-09   0.1096500031999999E+10   0.1696999990204826E+17
  0.1025000000000000E+02   0.3175136421921696-125   0.6268389249546989E+12   0.1050546069421439E-10   0.1096500031999999E+10   0.1696999990204826E+17
  0.1050000000000000E+02  -0.4750106918494987-134   0.6268389249546989E+12   0.2039399510144175E-12   0.1096500031999999E+10   0.1696999990204826E+17
  0.1075000000000000E+02   0.7106313789023835-143   0.6268389249546989E+12   0.3959036622036808E-14   0.1096500031999999E+10   0.1696999990204826E+17
  0.1100000000000000E+02  -0.1063127557643911-151   0.6268389249546989E+12   0.7685581415835760E-16   0.1096500031999999E+10   0.1696999990204826E+17
  0.1125000000000000E+02   0.1590473257130355-160   0.6268389249546989E+12   0.1491983210527898E-17   0.1096500031999999E+10   0.1696999990204826E+17
  0.1150000000000000E+02  -0.2379399502401118-169   0.6268389249546989E+12   0.2896350685857728E-19   0.1096500031999999E+10   0.1696999990204826E+17
  0.1175000000000000E+02   0.3559658715822512-178   0.6268389249546989E+12   0.5622615077887082E-21   0.1096500031999999E+10   0.1696999990204826E+17
  0.1200000000000000E+02  -0.5325364723470927-187   0.6268389249546989E+12   0.1091504577413458E-22   0.1096500031999999E+10   0.1696999990204826E+17
  0.1225000000000000E+02   0.7966918095808437-196   0.6268389249546989E+12   0.2118911264617885E-24   0.1096500031999999E+10   0.1696999990204826E+17
  0.1250000000000000E+02  -0.1191876749128100-204   0.6268389249546989E+12   0.4113390855367762E-26   0.1096500031999999E+10   0.1696999990204826E+17
  0.1275000000000000E+02   0.1783086217316027-213   0.6268389249546989E+12   0.7985225531411945E-28   0.1096500031999999E+10   0.1696999990204826E+17
  0.1300000000000000E+02  -0.2667554728883014-222   0.6268389249546989E+12   0.1550152393233061E-29   0.1096500031999999E+10   0.1696999990204826E+17
  0.1325000000000000E+02   0.3990748266955477-231   0.6268389249546989E+12   0.3009273104176550E-31   0.1096500031999999E+10   0.1696999990204826E+17
  0.1350000000000000E+02  -0.5970288653412883-240   0.6268389249546989E+12   0.5841828619593570E-33   0.1096500031999999E+10   0.1696999990204826E+17
  0.1375000000000000E+02   0.8931745181778521-249   0.6268389249546989E+12   0.1134059968612951E-34   0.1096500031999999E+10   0.1696999990204826E+17
  0.1400000000000000E+02  -0.1336218005918697-257   0.6268389249546989E+12   0.2201523009587850E-36   0.1096500031999999E+10   0.1696999990204826E+17
  0.1425000000000000E+02   0.1999025412171252-266   0.6268389249546989E+12   0.4273763024783125E-38   0.1096500031999999E+10   0.1696999990204826E+17
  0.1450000000000000E+02  -0.2990606757883789-275   0.6268389249546989E+12   0.8296552119808558E-40   0.1096500031999999E+10   0.1696999990204826E+17
  0.1475000000000000E+02   0.4474044564839173-284   0.6268389249546989E+12   0.1610589465947117E-41   0.1096500031999999E+10   0.1696999990204826E+17
  0.1500000000000000E+02  -0.6693315567283529-293   0.6268389249546989E+12   0.3126598122160264E-43   0.1096500031999999E+10   0.1696999990204826E+17
  0.1525000000000000E+02   0.1001343535315327-301   0.6268389249546989E+12   0.6069588820852919E-45   0.1096500031999999E+10   0.1696999990204826E+17
  0.1550000000000000E+02   0.2537144062077937-307   0.6268389249546989E+12   0.1178274502025507E-46   0.1096500031999999E+10   0.1696999990204826E+17
  0.1575000000000000E+02   0.2138498450456220-307   0.6268389249546989E+12   0.2287355606945979E-48   0.1096500031999999E+10   0.1696999990204826E+17
  0.1600000000000000E+02   0.1802433045082517-307   0.6268389249546989E+12   0.4440387756531414E-50   0.1096500031999999E+10   0.1696999990204826E+17
  0.1625000000000000E+02   0.1519393561516093-307   0.6268389249546989E+12   0.8620016655250113E-52   0.1096500031999999E+10   0.1696999990204826E+17
  0.1650000000000000E+02   0.1280718952532711-307   0.6268389249546989E+12   0.1673382848772472E-53   0.1096500031999999E+10   0.1696999990204826E+17
  0.1675000000000000E+02   0.3053329818171664E+07   0.6268406278177986E+12   0.2795463385953147E+08   0.1068545398140468E+10   0.1696999990204826E+17
  0.1700000000000000E+02   0.1166350217417824E+08   0.6267846829401445E+12   0.1279320253278684E+09   0.9685680066721312E+09   0.1696999990204826E+17
  0.1725000000000000E+02   0.2485995154793656E+08   0.6265684817800846E+12   0.2627152286539629E+09   0.8337848033460367E+09   0.1696999990204826E+17
  0.1750000000000000E+02   0.4160941855844761E+08   0.6261538497854557E+12   0.3935663516985361E+09   0.7029336803014631E+09   0.1696999990204826E+17
  0.1775000000000000E+02   0.6090889803227291E+08   0.6255694712342550E+12   0.5033147703358732E+09   0.5931852616641254E+09   0.1696999990204826E+17
  0.1800000000000000E+02   0.8182802110042834E+08   0.6248884489309484E+12   0.5898774820440714E+09   0.5066225499559270E+09   0.1696999990204826E+17
  0.1825000000000000E+02   0.1035405149349215E+09   0.6242125795403016E+12   0.6567294876172538E+09   0.4397705443827448E+09   0.1696999990204826E+17
  0.1850000000000000E+02   0.1253453768134055E+09   0.6236627251587272E+12   0.7081610039247711E+09   0.3883390280752276E+09   0.1696999990204826E+17
  0.1875000000000000E+02   0.1466769137388349E+09   0.6233689791043292E+12   0.7478433505322570E+09   0.3486566814677417E+09   0.1696999990204826E+17
  0.1900000000000000E+02   0.1671034695462502E+09   0.6234587642203899E+12   0.7786023518944324E+09   0.3178976801055662E+09   0.1696999990204826E+17
  0.1925000000000000E+02   0.1863169866303248E+09   0.6240444525932916E+12   0.8025370106318778E+09   0.2939630213681208E+09   0.1696999990204826E+17
  0.1950000000000000E+02   0.2041167111191512E+09   0.6252129076444861E+12   0.8211946042314605E+09   0.2753054277685385E+09   0.1696999990204826E+17
  0.1975000000000000E+02   0.2203904643365993E+09   0.6270187541779321E+12   0.8357219528638428E+09   0.2607780791361558E+09   0.1696999990204826E+17
  0.2000000000000000E+02   0.2350962793444466E+09   0.6294820999878228E+12   0.8469794405751373E+09   0.2495205914248616E+09   0.1696999990204826E+17
  0.2025000000000000E+02   0.2482462161815541E+09   0.6325904273623479E+12   0.8556223557553344E+09   0.2408776762446645E+09   0.1696999990204826E+17
  0.2050000000000000E+02   0.2598930208884668E+09   0.6363036147918679E+12   0.8621585400371530E+09   0.2343414919628457E+09   0.1696999990204826E+17
  0.2075000000000000E+02   0.2701197150242088E+09   0.6405608733222607E+12   0.8669889926341044E+09   0.2295110393658945E+09   0.1696999990204826E+17
  0.2100000000000000E+02   0.2790315340155625E+09   0.6452883230452686E+12   0.8704354559578371E+09   0.2260645760421617E+09   0.1696999990204826E+17
  0.2125000000000000E+02   0.2867495243976080E+09   0.6504061801528473E+12   0.8727602777447820E+09   0.2237397542552168E+09   0.1696999990204826E+17
  0.2150000000000000E+02   0.2934052263142173E+09   0.6558348801254314E+12   0.8741804275603738E+09   0.2223196044396253E+09   0.1696999990204826E+17
  0.2175000000000000E+02   0.2991360017785749E+09   0.6614997866086028E+12   0.8748774608690768E+09   0.2216225711309224E+09   0.1696999990204826E+17
  0.2200000000000000E+02   0.3040807643869060E+09   0.6673344081052334E+12   0.8750046071020095E+09   0.2214954248979897E+09   0.1696999990204826E+17
  0.2225000000000000E+02   0.3083760145254079E+09   0.6732822350355541E+12   0.8746917885608035E+09   0.2218082434391958E+09   0.1696999990204826E+17
  0.2250000000000000E+02   0.3121521733987719E+09   0.6792974184179451E+12   0.8740491329981809E+09   0.2224508990018188E+09   0.1696999990204826E+17
  0.2275000000000000E+02   0.3155302432961549E+09   0.6853445526201224E+12   0.8731693826054883E+09   0.2233306493945119E+09   0.1696999990204826E+17
  0.2300000000000000E+02   0.3186188162339837E+09   0.6913978179194396E+12   0.8721294967987843E+09   0.2243705352012160E+09   0.1696999990204826E+17
  0.2325000000000000E+02   0.3215114270371015E+09   0.6974397032253704E+12   0.8709916754815686E+09   0.2255083565184312E+09   0.1696999990204826E+17
  0.2350000000000000E+02   0.3242842157614718E+09   0.7034594807811334E+12   0.8698039797781684E+09   0.2266960522218316E+09   0.1696999990204826E+17
  0.2375000000000000E+02   0.3269938392307885E+09   0.7094515545190204E+12   0.8686006893403873E+09   0.2278993426596129E+09   0.1696999990204826E+17
  0.2400000000000000E+02   0.3296755585801633E+09   0.7154137589130802E+12   0.8674025034279392E+09   0.2290975285720609E+09   0.1696999990204826E+17
  0.2425000000000000E+02   0.3323414320237234E+09   0.7213456498565997E+12   0.8662166633399850E+09   0.2302833686600148E+09   0.1696999990204826E+17
  0.2450000000000000E+02   0.3349785603507595E+09   0.7272468050559021E+12   0.8650370444726931E+09   0.2314629875273067E+09   0.1696999990204826E+17
  0.2475000000000000E+02   0.3375473667671900E+09   0.7331151392259824E+12   0.8638442363759810E+09   0.2326557956240186E+09   0.1696999990204826E+17
  0.2500000000000000E+02   0.3399799424170318E+09   0.7389452393240422E+12   0.8626055983004884E+09   0.2338944336995113E+09   0.1696999990204826E+17
  0.2525000000000000E+02   0.3421785536770054E+09   0.7447267367449962E+12   0.8612752459563348E+09   0.2352247860436650E+09   0.1696999990204826E+17
  0.2550000000000000E+02   0.3440144862570480E+09   0.7504427568367162E+12   0.8597938922564662E+09   0.2367061397435340E+09   0.1696999990204826E+17
  0.2575000000000000E+02   0.3453274915249268E+09   0.7560685201090350E+12   0.8580884302051250E+09   0.2384116017948752E+09   0.1696999990204826E+17
  0.2600000000000000E+02   0.3459261967475175E+09   0.7615702123536863E+12   0.8560711084378381E+09   0.2404289235621623E+09   0.1696999990204826E+17
  0.2625000000000000E+02   0.3455899324607754E+09   0.7669042882942906E+12   0.8536381068148814E+09   0.2428619251851189E+09   0.1696999990204826E+17
  0.2650000000000000E+02   0.3440724999044455E+09   0.7720174182666820E+12   0.8506672671196100E+09   0.2458327648803903E+09   0.1696999990204826E+17
  0.2675000000000000E+02   0.3411084250533001E+09   0.7768473187021692E+12   0.8470146666843667E+09   0.2494853653156334E+09   0.1696999990204826E+17
  0.2700000000000000E+02   0.3364221930396526E+09   0.7813247097096021E+12   0.8425096327780854E+09   0.2539903992219149E+09   0.1696999990204826E+17
  0.2725000000000000E+02   0.3297407963867196E+09   0.7853765985382429E+12   0.8369476722074764E+09   0.2595523597925239E+09   0.1696999990204826E+17
  0.2750000000000000E+02   0.3208096395192094E+09   0.7889309776947059E+12   0.8300806201764590E+09   0.2664194118235415E+09   0.1696999990204826E+17
  0.2775000000000000E+02   0.3094114200966433E+09   0.7919228382348390E+12   0.8216030788058200E+09   0.2748969531941804E+09   0.1696999990204826E+17
  0.2800000000000000E+02   0.2953870930313196E+09   0.7943011328538013E+12   0.8111339040580760E+09   0.2853661279419242E+09   0.1696999990204826E+17
  0.2825000000000000E+02   0.2786575047145021E+09   0.7960360040646350E+12   0.7981911073474241E+09   0.2983089246525761E+09   0.1696999990204826E+17
  0.2850000000000000E+02   0.2592439011070558E+09   0.7971252762461570E+12   0.7821581065720060E+09   0.3143419254279943E+09   0.1696999990204826E+17
  0.2875000000000000E+02   0.2372854387888950E+09   0.7975989641220031E+12   0.7622393946416386E+09   0.3342606373583618E+09   0.1696999990204826E+17
  0.2900000000000000E+02   0.2130520492291288E+09   0.7975206585777229E+12   0.7374021261061391E+09   0.3590979058938611E+09   0.1696999990204826E+17
  0.2925000000000000E+02   0.1869520470191662E+09   0.7969846941181515E+12   0.7063052862949885E+09   0.3901947457050115E+09   0.1696999990204826E+17
  0.2950000000000000E+02   0.1595343962536731E+09   0.7961089503974011E+12   0.6672239576678251E+09   0.4292760743321751E+09   0.1696999990204826E+17
  0.2975000000000000E+02   0.1314867231790247E+09   0.7950240057547332E+12   0.6179956495210618E+09   0.4785043824789389E+09   0.1696999990204826E+17
  0.3000000000000000E+02   0.1036301565923836E+09   0.7938604645127445E+12   0.5560658400504680E+09   0.5404341919495329E+09   0.1696999990204826E+17
  0.3025000000000000E+02   0.7691132896837877E+08   0.7927370003495327E+12   0.4788176588101372E+09   0.6176823731898638E+09   0.1696999990204826E+17
  0.3050000000000000E+02   0.5239033496593653E+08   0.7917514300508485E+12   0.3845733182703238E+09   0.7119267137296771E+09   0.1696999990204826E+17
  0.3075000000000000E+02   0.3122176901514391E+08   0.7909753942321005E+12   0.2749120763408154E+09   0.8215879556591856E+09   0.1696999990204826E+17
  0.3100000000000000E+02   0.1462438222999738E+08   0.7904498478447222E+12   0.1588667679856378E+09   0.9376332640143632E+09   0.1696999990204826E+17
  0.3125000000000000E+02   0.3830364639919277E+07   0.7901761170639812E+12   0.5770478652609383E+08   0.1038795245473907E+10   0.1696999990204826E+17
  0.3150000000000000E+02   0.4802382495172891E+01   0.7900973485078042E+12   0.4259292706869822E+07   0.1092240739293130E+10   0.1696999990204826E+17
  0.3175000000000000E+02  -0.1738731779624964E-20   0.7900931461092302E+12   0.5688942129210103E+05   0.1096443142578708E+10   0.1696999990204826E+17
  0.3200000000000000E+02  -0.6139450712892378E-40   0.7900930899790786E+12   0.7592697062620467E+03   0.1096499272730294E+10   0.1696999990204826E+17
  0.3225000000000000E+02  -0.7845519461462856E-54   0.7900930892296239E+12   0.9814919150752322E+01   0.1096500022185081E+10   0.1696999990204826E+17
  0.3250000000000000E+02   0.8403144506193385E-63   0.7900930892198937E+12   0.8454716920788743E-01   0.1096500031915453E+10   0.1696999990204826E+17
  0.3275000000000000E+02  -0.1256747329674333E-71   0.7900930892198090E+12  -0.8632120826275783E-04   0.1096500032000087E+10   0.1696999990204826E+17
  0.3300000000000000E+02   0.1879550981746853E-80   0.7900930892198090E+12   0.8813247168130813E-07   0.1096500032000000E+10   0.1696999990204826E+17
  0.3325000000000000E+02  -0.2810996140251211E-89   0.7900930892198090E+12  -0.8998174053603311E-10   0.1096500032000000E+10   0.1696999990204826E+17
  0.3350000000000000E+02   0.4204035632576125E-98   0.7900930892198090E+12   0.9186981228862209E-13   0.1096500032000000E+10   0.1696999990204826E+17
  0.3375000000000000E+02  -0.6287420799656548-107   0.7900930892198090E+12  -0.9379750113376382E-16   0.1096500032000000E+10   0.1696999990204826E+17
  0.3400000000000000E+02   0.9403264807184771-116   0.7900930892198090E+12   0.9576563835026011E-19   0.1096500032000000E+10   0.1696999990204826E+17
  0.3425000000000000E+02  -0.1406322112858578-124   0.7900930892198090E+12  -0.9777507265949587E-22   0.1096500032000000E+10   0.1696999990204826E+17
  0.3450000000000000E+02   0.2103250228158923-133   0.7900930892198090E+12   0.9982667059143110E-25   0.1096500032000000E+10   0.1696999990204826E+17
  0.3475000000000000E+02  -0.3145553555478664-142   0.7900930892198090E+12  -0.1019213168582824E-27   0.1096500032000000E+10   0.1696999990204826E+17
  0.3500000000000000E+02   0.4704388968042855-151   0.7900930892198090E+12   0.1040599147360329E-30   0.1096500032000000E+10   0.1696999990204826E+17
  0.3525000000000000E+02  -0.7035733193636746-160   0.7900930892198090E+12  -0.1062433864539550E-33   0.1096500032000000E+10   0.1696999990204826E+17
  0.3550000000000000E+02   0.1052241681296092-168   0.7900930892198090E+12   0.1084726735923030E-36   0.1096500032000000E+10   0.1696999990204826E+17
  0.3575000000000000E+02  -0.1573698895885089-177   0.7900930892198090E+12  -0.1107487374883493E-39   0.1096500032000000E+10   0.1696999990204826E+17
  0.3600000000000000E+02   0.2353573574332758-186   0.7900930892198090E+12   0.1130725596509473E-42   0.1096500032000000E+10   0.1696999990204826E+17
  0.3625000000000000E+02  -0.3519929120037939-195   0.7900930892198090E+12  -0.1154451421837821E-45   0.1096500032000000E+10   0.1696999990204826E+17
  0.3650000000000000E+02   0.5264293050028659-204   0.7900930892198090E+12   0.1178675082175158E-48   0.1096500032000000E+10   0.1696999990204826E+17
  0.3675000000000000E+02  -0.7873107773340995-213   0.7900930892198090E+12  -0.1203407023509897E-51   0.1096500032000000E+10   0.1696999990204826E+17
  0.3700000000000000E+02   0.1177476736601983-221   0.7900930892198090E+12   0.1228657911016870E-54   0.1096500032000000E+10   0.1696999990204826E+17
  0.3725000000000000E+02  -0.1760996426256854-230   0.7900930892198090E+12  -0.1254438633656452E-57   0.1096500032000000E+10   0.1696999990204826E+17
  0.3750000000000000E+02   0.2633689751050819-239   0.7900930892198090E+12   0.1280760308870254E-60   0.1096500032000000E+10   0.1696999990204826E+17
  0.3775000000000000E+02  -0.3938861886014085-248   0.7900930892198090E+12  -0.1307634287375314E-63   0.1096500032000000E+10   0.1696999990204826E+17
  0.3800000000000000E+02   0.5890835452772755-257   0.7900930892198090E+12   0.1335072158058898E-66   0.1096500032000000E+10   0.1696999990204826E+17
  0.3825000000000000E+02  -0.8810144487386666-266   0.7900930892198090E+12  -0.1363085752975825E-69   0.1096500032000000E+10   0.1696999990204826E+17
  0.3850000000000000E+02   0.1317616940939937-274   0.7900930892198090E+12   0.1391687152451066E-72   0.1096500032000000E+10   0.1696999990204826E+17
  0.3875000000000000E+02  -0.1970585619268200-283   0.7900930892198090E+12  -0.1420888690288965E-75   0.1096500032000000E+10   0.1696999990204826E+17
  0.3900000000000000E+02   0.2947144623153146-292   0.7900930892198090E+12   0.1450702959091985E-78   0.1096500032000000E+10   0.1696999990204826E+17
  0.3925000000000000E+02  -0.4407652482104782-301   0.7900930892198090E+12  -0.1481142815691107E-81   0.1096500032000000E+10   0.1696999990204826E+17
  0.3950000000000000E+02   0.1594324718377036-307   0.7900930892198090E+12   0.1512221386690068E-84   0.1096500032000000E+10   0.1696999990204826E+17
  0.3975000000000000E+02   0.1338979403098651-307   0.7900930892198090E+12  -0.1543952074125772E-87   0.1096500032000000E+10   0.1696999990204826E+17
  0.4000000000000000E+02   0.1124332473823191-307   0.7900930892198090E+12   0.1576348561247985E-90   0.1096500032000000E+10   0.1696999990204826E+17
  0.4025000000000000E+02   0.9452800439705007-308   0.7900930892198090E+12  -0.1609424818419674E-93   0.1096500032000000E+10   0.1696999990204826E+17
  0.4050000000000000E+02   0.7928915021301241-308   0.7900930892198090E+12   0.1643195109141695E-96   0.1096500032000000E+10   0.1696999990204826E+17
  0.4075000000000000E+02   0.3820309303834258E+07   0.7900853485529398E+12   0.2572463276403563E+08   0.1070775399235964E+10   0.1696999990204826E+17
  0.4100000000000000E+02   0.1460538662234465E+08   0.7899724363146530E+12   0.1135379875486159E+09   0.9829620444513836E+09   0.1696999990204826E+17
  0.4125000000000000E+02   0.3116337031258573E+08   0.7896306550838922E+12   0.2326362985530195E+09   0.8638637334469801E+09   0.1696999990204826E+17
  0.4150000000000000E+02   0.5220692086971232E+08   0.7890141693548440E+12   0.3520026232730139E+09   0.7444974087269857E+09   0.1696999990204826E+17
  0.4175000000000000E+02   0.7646472323326866E+08   0.7881498159804789E+12   0.4560996653520893E+09   0.6404003666479106E+09   0.1696999990204826E+17
  0.4200000000000000E+02   0.1027484238008300E+09   0.7871138774496478E+12   0.5411173413067811E+09   0.5553826906932192E+09   0.1696999990204826E+17
  0.4225000000000000E+02   0.1299979012549544E+09   0.7860147173695515E+12   0.6086604867630864E+09   0.4878395452369136E+09   0.1696999990204826E+17
  0.4250000000000000E+02   0.1573108181654613E+09   0.7849811461730106E+12   0.6617993499761875E+09   0.4347006820238126E+09   0.1696999990204826E+17
  0.4275000000000000E+02   0.1839562230996124E+09   0.7841512397058511E+12   0.7035358725131038E+09   0.3929641594868963E+09   0.1696999990204826E+17
  0.4300000000000000E+02   0.2093740477341954E+09   0.7836598201222473E+12   0.7363622213265941E+09   0.3601378106734059E+09   0.1696999990204826E+17
  0.4325000000000000E+02   0.2331632914137811E+09   0.7836258748964843E+12   0.7622263151910940E+09   0.3342737168089057E+09   0.1696999990204826E+17
  0.4350000000000000E+02   0.2550627886804118E+09   0.7841420866719722E+12   0.7826181349513059E+09   0.3138818970486941E+09   0.1696999990204826E+17
  0.4375000000000000E+02   0.2749285215852396E+09   0.7852681633679918E+12   0.7986732922505440E+09   0.2978267397494561E+09   0.1696999990204826E+17
  0.4400000000000000E+02   0.2927107494548688E+09   0.7870286409061090E+12   0.8112623224462041E+09   0.2852377095537961E+09   0.1696999990204826E+17
  0.4425000000000000E+02   0.3084331700192851E+09   0.7894148610534344E+12   0.8210594790454509E+09   0.2754405529545491E+09   0.1696999990204826E+17
  0.4450000000000000E+02   0.3221750141425736E+09   0.7923900511643884E+12   0.8285942847574017E+09   0.2679057472425986E+09   0.1696999990204826E+17
  0.4475000000000000E+02   0.3340565002601776E+09   0.7958963378400581E+12   0.8342891261894990E+09   0.2622109058105014E+09   0.1696999990204826E+17
  0.4500000000000000E+02   0.3442270475078278E+09   0.7998623707448218E+12   0.8384857155589229E+09   0.2580143164410775E+09   0.1696999990204826E+17
  0.4525000000000000E+02   0.3528557166306236E+09   0.8042105513370699E+12   0.8414644565025687E+09   0.2550355754974315E+09   0.1696999990204826E+17
  0.4550000000000000E+02   0.3601232899153902E+09   0.8088631897115630E+12   0.8434583956189262E+09   0.2530416363810739E+09   0.1696999990204826E+17
  0.4575000000000000E+02   0.3662155327731805E+09   0.8137472412110723E+12   0.8446632779636084E+09   0.2518367540363916E+09   0.1696999990204826E+17
  0.4600000000000000E+02   0.3713173459296249E+09   0.8187975470616857E+12   0.8452447749479637E+09   0.2512552570520366E+09   0.1696999990204826E+17
  0.4625000000000000E+02   0.3756076506418747E+09   0.8239586934480309E+12   0.8453436420429639E+09   0.2511563899570363E+09   0.1696999990204826E+17
  0.4650000000000000E+02   0.3792549317846910E+09   0.8291857117369161E+12   0.8450793497877135E+09   0.2514206822122869E+09   0.1696999990204826E+17
  0.4675000000000000E+02   0.3824133969975786E+09   0.8344438833475509E+12   0.8445525864612685E+09   0.2519474455387316E+09   0.1696999990204826E+17
  0.4700000000000000E+02   0.3852197084674261E+09   0.8397079056789280E+12   0.8438469322382416E+09   0.2526530997617586E+09   0.1696999990204826E+17
  0.4725000000000000E+02   0.3877902244258581E+09   0.8449606397597078E+12   0.8430299364836780E+09   0.2534700955163223E+09   0.1696999990204826E+17
  0.4750000000000000E+02   0.3902186647011152E+09   0.8501916115793999E+12   0.8421537804664570E+09   0.2543462515335430E+09   0.1696999990204826E+17
