  12.0   1.2894731445312500e+03   4.3457416722958442e-06   1.2579778256409380e-13   1.1546848099897034e-06   5.9126228557832873e-15   2.9120986461639404e+00   9.2743026528906841e-14   8.2284345626831055e+00   1.8700855100584057e-11   7.9742231369018555e+00   1.2797550201416016e+01   8.3503475189208984e+00   7.9072186279296875e+02   6.1442298889160156e+00   5.3340358734130859e+00   1.8810883290795432e-18   1.1032777339284316e-12   8.1003456115722656e+00   3.2487335205078125e+01   2.2251608463929673e-16   2.2014670902209543e-12   1.3261104454126427e-12   1.2806926743061386e-13   1.7259887366994492e-13   1.6239754766639303e-12   6.6414976715109281e-15   1.4277904033660889e+00   1.6912536621093750e+00   2.4128303222656250e+03   2.4938566982746124e-01   3.6282906170357395e-15   7.0606293678283691e+00   0.0000000000000000e+00 0 
  12.0   1.2894714355468750e+03   7.4062009858266720e-09   1.8896786245563247e-15   4.4924637343513041e-09   5.6400906402789266e-17   1.1801060289144516e-01   8.8467075038642677e-16   1.9226380586624146e+00   1.7878076406449561e-13   8.8468372821807861e-01   2.9369564056396484e+00   2.2564520835876465e+00   3.9620568847656250e+02   1.3211427927017212e+00   1.0199025869369507e+00   2.1536280557974561e-20   1.0578125222006178e-14   1.5788767337799072e+00   1.3955609798431396e+00   4.9589452907135633e-18   2.0496604901613230e-14   1.2788430592811963e-14   1.2068387789625342e-15   1.0124539290509737e-15   1.5874024100401285e-12   9.8354132297300767e-18   9.1233342885971069e-02   1.2297245860099792e-01   2.3301933593750000e+03   8.3081573247909546e-03   2.5196464088847058e-17   1.0298286676406860e+00   0.0000000000000000e+00 0 
  12.0   1.2894678955078125e+03   2.0248433138525535e-11   1.3881417476342339e-17   1.9647684521006958e-11   3.6230092069637507e-19   1.1236686259508133e-03   5.6827022705081670e-18   1.2229363620281219e-01   1.1512963933913464e-15   1.0762112215161324e-02   2.1814201772212982e-01   2.6709917187690735e-01   8.8802017211914062e+01   7.3120959103107452e-02   9.0188249945640564e-02   5.9386680830227362e-22   7.2284521169261109e-17   1.0476383566856384e-01   1.0942310094833374e-02   3.6972843391043013e-18   1.3156123677687673e-16   9.3840252362351973e-17   6.6358732437009840e-18   1.2923908147631835e-18   1.5008652957601565e-12   2.4598930734624983e-18   1.7543571069836617e-02   2.2673516650684178e-04   2.1394833984375000e+03   2.2936436289455742e-04   3.9369475138823528e-19   6.7950315773487091e-02   0.0000000000000000e+00 0 
  12.0   1.2893977050781250e+03   1.5160417374361632e-17   1.9607544851495342e-23   7.0476370524669195e-17   4.6866157353851105e-25   1.4579724094687663e-09   7.3518373267224380e-24   5.3616344075635425e-07   1.3942124175871488e-21   9.1609200225661880e-09   1.0860279644475668e-06   3.1952163226378616e-06   1.3415420427918434e-02   2.5733211828082858e-07   6.5988510868919548e-06   8.0335234315879421e-23   3.6978004222583520e-20   4.5602256432175636e-03   1.5060853897352899e-08   1.1562097149925373e-20   1.9665883829117950e-21   2.0395367141186363e-19   2.0738038342163819e-20   1.1873907567029925e-19   6.3119914026424362e-13   2.4028542624060589e-21   5.6192594766616821e-01   1.3685274461749941e-04   7.5189172363281250e+02   1.5204378541966435e-05   0.0000000000000000e+00   3.1999068596633151e-05   0.0000000000000000e+00 0 
  12.0   1.2886932373046875e+03   1.4521135395420355e-23   1.3986846544728019e-29   1.1011932894479562e-18   9.4567985673723406e-32   6.1940313073857575e-19   1.4773608299157106e-30   1.0724154009267295e-08   1.4322530861801491e-26   6.7384710008069892e-14   3.6475793360139092e-14   6.4230841782461634e-13   3.1103763120654548e-08   9.6451743347800850e-14   5.1022194282046573e-12   4.8180991267628226e-25   2.0139647940373744e-22   1.6385695198550820e-04   1.5986225608251650e-14   4.2646940718733312e-23   5.9349267839619807e-24   1.1724477389372221e-21   1.3059088677131957e-22   9.7519808043117806e-22   3.8008134406995481e-15   3.7545553949511798e-23   3.1830497741699219e+01   7.9651697888039052e-05   1.1008647918701172e+01   3.8324915294651873e-06   0.0000000000000000e+00   2.4274336851703993e-07   0.0000000000000000e+00 0 
  12.0   1.2816870117187500e+03   1.3850251468055123e-29   2.1854447726137529e-31   0.0000000000000000e+00   2.3706187226193380e-33   7.4100559872797815e-21   3.7221937517975545e-32   1.7441672834749705e-13   5.5947386178912075e-29   4.4097381026235211e-19   3.7444400099279854e-15   1.6795145461011296e-14   4.7642025415885192e-14   1.6216306014747283e-15   9.0073944396945604e-14   5.3188866187136854e-30   2.2293725330770889e-27   2.2530668442044544e-09   9.6782522737662399e-21   4.5283957448139589e-28   7.8066282330086296e-29   1.2798840630763263e-26   1.3708510306570825e-27   1.0577553921964689e-26   4.0763412118999187e-20   5.8665071027151256e-25   2.6303601074218750e+02   3.2398690397172913e-09   6.7493367195129395e-01   1.9955344321420654e-10   0.0000000000000000e+00   3.6023859676520553e-12   0.0000000000000000e+00 0 
  12.0   1.2140161132812500e+03   1.3753912977769446e-34   1.3659029828835956e-32   1.6802876120726870e-23   2.9137377039885366e-33   1.0501796589378162e-24   4.5707584382747966e-32   6.2692266911926631e-15   1.3986846544728019e-29   2.6254491473445406e-25   4.5917880534386644e-15   2.0575236664172741e-14   4.8562622327575581e-16   1.9945150454050422e-15   1.2562918912627230e-13   3.8852349743769493e-35   6.6929253508135876e-31   1.0209653218337666e-12   1.6802839833125230e-23   1.0708680067594113e-33   1.3252334291678857e-30   1.0102220080062794e-30   3.4967121886643496e-32   3.0172800585889624e-31   1.5408752268947981e-25   2.0624447892260608e-26   3.7560961914062500e+02   9.9401042952251828e-13   2.2276760101318359e+01   4.3859234718720847e-15   3.2999110926864337e-27   4.9408373713980686e-14   0.0000000000000000e+00 0 
  12.0   7.2387677001953125e+02   6.1128507225391769e-35   1.3338896317222613e-35   5.9072606431549746e-25   1.7358405692447714e-33   1.0255661694779584e-27   2.7226944151803799e-32   3.6994227498802611e-15   6.0236321574553924e-30   0.0000000000000000e+00   2.7370368324623707e-15   1.2256099184582842e-14   2.0069246604174690e-16   1.1888240822403298e-15   7.4860304316148180e-14   4.5909515170258005e-36   3.5179689468838567e-31   5.4023056644467160e-13   1.0501794617225899e-24   1.6732312605615801e-35   7.2415544252180673e-31   4.6545071798210234e-31   3.0222741463384309e-32   7.7045473255719223e-32   1.2655388894413546e-26   0.0000000000000000e+00   2.2076759338378906e+02   4.7868057174299539e-13   7.0332359313964844e+01   0.0000000000000000e+00   5.7290126480545627e-30   2.8097768455990178e-14   0.0000000000000000e+00 0 
  12.0   1.9548023223876953e+01   1.3468866503160210e-36   2.0842025495660333e-37   1.0255661694779584e-27   4.6876855041995626e-35   0.0000000000000000e+00   7.3529958851242479e-34   9.9909514744669952e-17   1.4987583535837287e-31   1.6024471398093100e-29   7.3917746275355210e-17   3.3099808235343754e-16   5.6135718915849666e-18   3.2104553786742811e-17   2.0213077563178798e-15   8.5368929739865336e-38   9.4913682399252917e-33   1.4562944288518988e-14   1.0255661694779584e-27   3.8549411346874795e-37   1.9401012634703678e-32   1.2612761980103378e-32   8.3248059931303227e-34   2.1176835623910754e-33   3.3857121383773600e-28   5.5947395018629593e-31   6.7642903327941895e+00   1.3200828911973453e-14   2.7301528453826904e+00   0.0000000000000000e+00   8.9515822625852542e-32   7.5697264559351969e-16   0.0000000000000000e+00 2 
  12.0   1.9548023223876953e+01   1.3468866503160210e-36   2.0842025495660333e-37   1.0255661694779584e-27   4.6876855041995626e-35   0.0000000000000000e+00   7.3529958851242479e-34   9.9909514744669952e-17   1.4987583535837287e-31   1.6024471398093100e-29   7.3917746275355210e-17   3.3099808235343754e-16   5.6135718915849666e-18   3.2104553786742811e-17   2.0213077563178798e-15   8.5368929739865336e-38   9.4913682399252917e-33   1.4562944288518988e-14   1.0255661694779584e-27   3.8549411346874795e-37   1.9401012634703678e-32   1.2612761980103378e-32   8.3248059931303227e-34   2.1176835623910754e-33   3.3857121383773600e-28   5.5947395018629593e-31   6.7642903327941895e+00   1.3200828911973453e-14   2.7301528453826904e+00   0.0000000000000000e+00   8.9515822625852542e-32   7.5697264559351969e-16   0.0000000000000000e+00 1 
