  12.0   3.9844271020164678e-17   8.6656789871023682e-14   7.1039968883596788e-14   2.6593058894422645e-15   7.1935580864442017e-14   5.8430460448365140e-14   5.0665960142637356e-12   9.4054084453457781e-14   3.0107738030281001e-19   2.4965040393976198e-15   2.7733279590874812e-15   6.9057121132587440e-12   4.3495339708404801e-13   4.5873170713417455e-12   3.8274852037778473e-12   2.1576569420034275e-09   7.2274089490953486e-11   2.1963690588489015e-10   3.4863439912768968e-10   4.1908147687796243e-14   5.1307989974713752e-12   2.1669339933527709e-11   5.6671752387453880e-14   9.9139876863496568e-11   4.0250931927776623e-12   2.0411650147877936e-10   8.7560271533337897e-12   1.0118740290110395e-09   6.5599997469689697e-06   1.0745160317071623e-08   1.1320879997334110e-11   8.1585742606193890e-09   1.4397029401980177e-10   2.7588400453026907e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  13.0   3.9817013764619830e-17   8.3022042745347496e-14   7.1343023719597221e-14   2.6754196324725935e-15   7.2002889490562633e-14   5.8529983431535731e-14   5.0591579536796161e-12   9.3943780434934537e-14   3.0334636257243711e-19   2.4963549615989030e-15   2.7588525895353789e-15   2.7031803444960145e-12   4.3443769632070528e-13   4.7349216561465290e-12   3.6948096492073201e-12   2.1554709128679406e-09   7.3239921072332237e-11   2.2096145746441920e-10   3.4072625276770907e-10   4.1644998268006855e-14   5.1220165261933737e-12   2.0212394258312116e-11   5.1202020189900291e-14   9.9908914474866606e-11   4.0427283916344425e-12   2.0386095589408626e-10   8.8091053548899900e-12   1.0141562034604590e-09   6.5174926930922084e-06   1.0762000179909137e-08   1.1311276568171102e-11   8.1120283823565842e-09   1.4364784362008720e-10   2.7599136309675032e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  14.0   3.9048754881460180e-17   8.2974527585138319e-14   7.2184310395337348e-14   2.6531767590359323e-15   7.3107013877967558e-14   5.9424457000099851e-14   5.0617110329553849e-12   9.5563632690736505e-14   2.9895323218856212e-19   2.4520843610941834e-15   2.6753148121453707e-15   1.0678635710067996e-12   4.3506490727748814e-13   4.8159267372616110e-12   3.6560069208158019e-12   2.1539392491831677e-09   7.3919807774824875e-11   2.2134308275134629e-10   3.3465646920305403e-10   3.9960581772833376e-14   5.0411701722763436e-12   2.0031627398497953e-11   4.9610468998931984e-14   9.9927517649422981e-11   4.0186538992348364e-12   2.0064125361152207e-10   8.7358514519464414e-12   1.0155705165715290e-09   6.4753662627481390e-06   1.0740000000453165e-08   1.1328805081534110e-11   7.9010140652258087e-09   1.4215693899810589e-10   2.7914675015949797e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  15.0   3.6757021215879965e-17   8.6937462708425867e-14   7.4489059939761987e-14   2.5560657021826477e-15   7.6162830924854374e-14   6.1889316100346287e-14   5.1126342742735531e-12   1.0292004607500432e-13   2.8265374161578128e-19   2.3103886662709846e-15   2.4552016540983160e-15   4.4696909476567293e-13   4.3503270647296532e-13   4.8231618351990413e-12   3.7510767061932349e-12   2.1529207305803766e-09   7.4237907488061694e-11   2.2241067321182584e-10   3.3234934249115611e-10   3.5337482722982982e-14   4.7919836501653101e-12   2.1201013167271299e-11   5.0909116196739754e-14   9.9142583032119092e-11   3.9073327906535837e-12   1.9053673916413771e-10   8.4160517097031651e-12   1.0146394835430783e-09   6.4223877416225150e-06   1.0647005943553722e-08   1.1379243901321612e-11   7.3557737678697777e-09   1.3750944827251033e-10   2.8867388479625333e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  16.0   3.0139946892370167e-17   1.0083906908271711e-13   8.1736538110749324e-14   2.2374940696214636e-15   8.6948867160027699e-14   7.0612386651822817e-14   5.3222153247045600e-12   1.2908496157832544e-13   2.3543036233664692e-19   1.9031083319350417e-15   1.8511026265559958e-15   2.2194839553475038e-13   4.3253521966359065e-13   4.7272177491897160e-12   4.1494268958330860e-12   2.1524850790655137e-09   7.4047268316945747e-11   2.2649647435368792e-10   3.3806812904657590e-10   2.3599554249817065e-14   4.0880562823808475e-12   2.5533046163483952e-11   5.8284723347592354e-14   9.6898877810502881e-11   3.5129553346141540e-12   1.6117188139652683e-10   7.3669507993923133e-12   1.0076641743239634e-09   6.3393672462552786e-06   1.0296356656169792e-08   1.1530714751073479e-11   5.8494364907346608e-09   1.2466773446906387e-10   3.2273619332556791e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  17.0   1.8662208742627294e-17   1.4101797529177118e-13   1.0185422112934245e-13   1.6217217633956765e-15   1.2364627822048641e-13   9.9853549636718525e-14   5.8851287558503440e-12   2.1737252026577530e-13   1.5156280437323101e-19   1.1959676404801173e-15   9.0716921601492187e-16   1.5229764877607715e-13   4.2752804877040085e-13   4.5358942296624960e-12   5.1639330832242702e-12   2.1537276406746741e-09   7.3343608963938323e-11   2.3751267619331884e-10   3.5573982648529068e-10   9.0541393081415046e-15   2.8638575885753248e-12   3.7589650142555442e-11   8.4967467361019705e-14   9.2912663673949680e-11   2.6189835890255697e-12   1.0510037978805897e-10   5.3391492615961766e-12   9.8519503666238961e-10   6.2235581026470754e-06   9.2213365832094496e-09   1.1749425217477683e-11   3.3469575999589551e-09   9.9636930650515154e-11   4.2716687964627909e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  18.0   7.6770359681444356e-18   2.4926612965554817e-13   1.4646545423973450e-13   9.0872214504459422e-16   2.2143918643191540e-13   1.7618283947636731e-13   6.9890386880655520e-12   5.2311583884079305e-13   6.5092580773553816e-20   5.0416650394173156e-16   1.9078128058636512e-16   1.6847895962460863e-13   4.2327182340692882e-13   4.3598397461708238e-12   7.1582882850418361e-12   2.1584236620242336e-09   7.2549660723453258e-11   2.6007510034453674e-10   3.8124739476508296e-10   1.0771802693527663e-15   1.6434815747895515e-12   6.7167806039325484e-11   1.8140103676990427e-13   8.8729981695401250e-11   1.4119037970022896e-12   4.2899732377588151e-11   2.9912712931623453e-12   9.3023361236177493e-10   6.1184841797512490e-06   6.9350627462938519e-09   1.1474932982979968e-11   1.1536153143865135e-09   6.5862419684759033e-11   6.5004321925243858e-09   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  19.0   1.1851844850635546e-18   5.0761684352446101e-13   2.4565462511394465e-13   1.9429555411007421e-16   1.0249988791760645e-12   5.9764676931320371e-13   8.8689654578755217e-12   1.6613583338903615e-12   9.3508042656753143e-21   8.0531200856504475e-17   3.9420896821602887e-18   5.2541212483200872e-13   4.2193763131852247e-13   4.3222777787454980e-12   9.8367017656308953e-12   2.1636121783075168e-09   7.2333625200649010e-11   2.9697991288379910e-10   3.9732178658269390e-10   2.9845063621439913e-17   9.1867182264171454e-13   1.2812602367962000e-10   1.5921092569315398e-12   8.7269462489825145e-11   2.4721015707586391e-13   5.1401829841146718e-12   6.3895281210077370e-13   8.2759427089129645e-10   6.0721213230863214e-06   1.9412536023111215e-09   9.2013228633613942e-12   1.2018942785463338e-10   2.8064014653828018e-11   1.1411267486494125e-08   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  20.0   1.0665124788775318e-20   7.6486364984640343e-13   3.0064007381681856e-13   2.7176388300212653e-19   1.1119140330695387e-11   2.0753919416360844e-12   1.0048308539400974e-11   3.5422034229404264e-12   1.1257293766461164e-22   6.7952907516070397e-22   0.0000000000000000e+00   2.0197739314387064e-11   4.2174998302751954e-13   4.3457694040571759e-12   1.1139413176597390e-11   2.1640738090411560e-09   7.2419979735283135e-11   3.2046942877173024e-10   3.9889730407693946e-10   3.9853476609804204e-19   8.5654210503841033e-13   2.1094022362166953e-10   5.5274260862825386e-11   8.7290084882507557e-11   1.5500406473222157e-14   1.6400185517354698e-13   4.9050783296945995e-16   7.0927658191166643e-10   6.0680768001475371e-06   1.7558039237483038e-14   4.8950080100418347e-12   2.4679529323275204e-21   4.2082340216686998e-12   1.3172114066151153e-08   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
  21.0   1.8796443496110126e-21   9.4385935699159429e-13   2.5277360499870172e-13   1.3669714091943134e-19   1.8232408638407804e-11   2.9345558101578906e-12   1.0157186723647182e-11   4.6411459744821748e-12   1.8536692993928596e-23  -4.1096966489742295e-28   0.0000000000000000e+00   8.9167694061753622e-11   4.2183579762947176e-13   4.3501166210879738e-12   1.1317281313483196e-11   2.1640480518669847e-09   7.2421270369549262e-11   3.2369415481348085e-10   3.9899961112865867e-10   6.2156541963388058e-20   8.6984857251143355e-13   2.8417473929565062e-10   9.5062693827863143e-11   8.7270662918470521e-11   7.8985483518284605e-15   2.5531351799433846e-14   2.4143379789261308e-16   6.2460853156309781e-10   6.0679408306896221e-06  -1.0448332382452533e-20   2.8355393120321759e-12   5.8895957597904510e-23   6.5161623926529577e-13   1.2919789682541705e-08   6.1000000641797669e-06   3.7000000929765520e-07   2.0900000631809235e-01   7.8099995851516724e-01   4.8999999080479029e-07   1.9999999878450581e-08 
