   0.0   2.5486650336143841e-15   2.9195217598201214e-15   5.6356130678545020e-14   2.7045008207568425e-14   2.0834803382998461e-14   6.9120771830775513e-15   2.5665932136310131e-15   4.0460774007034031e-14   5.9015233198658644e-15   2.2756378974149279e-11   2.0928100170012319e-11   1.8631777751371496e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.9393290275736509e-17   5.3117764824121228e-11   2.5151845449561472e-15   3.7113967595101315e-16   1.3409591144775427e-10   6.8589995566744456e-17   5.4615104118789380e-17   2.2394321306307004e-15   8.0806511322891549e-17   1.0435564461940819e-11   1.0685893960336958e-11   7.7603285000921151e-19   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   7.9289479751072486e-17   9.8014488479774235e-08   7.6031295856907982e-13   3.4295699814637916e-17   2.0407138442852276e-09   7.0980382670732129e-19   9.8986390058237815e-19   7.7382194698594029e-13   1.0342659440706705e-18   1.4043439713565768e-07   1.4157855481787177e-07   2.6192971556260315e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.3231176208931241e-14   5.8222622866809443e-08   1.5758392947609528e-10   1.4183997065426993e-14   1.0024350414252848e-08   6.7170076073611265e-16   5.6165531064432896e-16   1.5341088621623036e-10   7.7003094371759008e-16   3.6120846858452149e-07   3.6406203189014274e-07   1.2024751758526219e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.4555690770762432e-10   7.8809679536721085e-07   1.9803446755586634e-07   3.7012091308591740e-10   9.6465196671304661e-07   3.1950461101942789e-14   2.5607289039692234e-14   1.8129955313723083e-07   3.5941183344120127e-14   5.4638387104255932e-05   5.4896570834279081e-05   5.5229297471366332e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   8.3674351311971765e-08   6.6010036608972943e-06   2.1634988388216981e-06   8.7908812079248472e-08   3.5635675516577436e-05   7.0486521494069239e-14   4.4149258559265218e-14   1.3912147625632243e-06   7.1419779791857802e-14   4.7724917901113682e-04   4.7627522079553248e-04   9.8887466936677877e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   4.2143331958694753e-09   3.0894613696920245e-07   2.4844229913208229e-07   4.9097335783760579e-09   2.4544693208049760e-04   5.6107639320430992e-14   1.2996775437168668e-14   1.8430921826312939e-07   4.0168208366852521e-14   1.6308207453020732e-05   1.6243288531246736e-05   3.2690687550591419e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   6.5425033695417939e-10   4.7395156394749443e-07   2.4191665003711305e-09   5.8313954714319990e-10   5.7438749445347145e-05   1.2440379695079858e-14   5.4648786116123019e-16   5.2984419058270382e-09   6.3102125792951401e-15   3.1724631267534065e-05   3.1484922548999994e-05   9.4049942613645588e-18   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.1102270243180762e-10   5.4916177096871801e-07   3.6836197536631885e-11   2.1485757360799185e-10   4.9312461920567482e-05   1.9710415502982768e-14   2.7627704716673226e-16   7.1200607380060338e-11   8.9268230353256020e-15   3.8529395025919381e-05   3.8227641019064427e-05   4.7981985945970608e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.4164271388474190e-10   2.1303513227395783e-07   1.8193598529230372e-11   2.3375700305881191e-10   1.7767073837524769e-05   2.7598719047402962e-14   4.3388181521741236e-16   3.7740274966987145e-10   1.2786284232159197e-14   1.5281080169961891e-05   1.5165346598329215e-05   2.4434104564812734e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   1.4573118572667168e-10   5.4527347043534202e-08   3.6918418626430545e-11   1.3578630942905854e-10   4.1765989995734585e-06   3.8729619410917641e-14   7.8576120176841005e-16   3.1335295460030968e-10   1.8520364213808909e-14   3.9498574249102299e-06   3.9210688625556472e-06   8.6605354380571696e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   7.2718777829266019e-11   1.1551792149050778e-08   2.5641882129716042e-11   6.3932996855036401e-11   7.8272997887970771e-07   5.9878078227914927e-14   1.5671077553939823e-15   1.7277942621209654e-10   2.9541540114902299e-14   8.4029213314202220e-07   8.3411927470323547e-07   6.6144494546854422e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   3.5920351361435218e-11   2.4147461885894998e-09   1.2656811667421478e-11   2.8303361205637110e-11   1.3787707187360549e-07   1.0192103090003808e-13   3.3898176360482076e-15   8.2465136247136103e-11   5.1832037064480889e-14   1.7562212661164910e-07   1.7410355122936243e-07   3.4891658286771611e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.0793292749313488e-11   5.9240447163575421e-10   6.4789781647991793e-12   1.3204657582655280e-11   2.6304368308426914e-08   2.0362560642250449e-13   8.1275753573258991e-15   4.2742427804934221e-11   1.0614743997348279e-13   4.3026452895395745e-08   4.2443553274798028e-08   1.7051231499782460e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   1.5501702271286459e-11   1.8604384169959007e-10   5.0184039799310227e-12   6.2799808083947015e-12   4.9970156053404981e-09   5.0598508554819438e-13   2.2496853955228178e-14   2.8838763209313857e-11   2.6793382937457086e-13   1.3614721831311058e-08   1.3230982986432584e-08   1.0583363432679551e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
