  12.0   1.6155141113749494e-10   2.7767811853584949e-14   2.4661504621519147e-20   2.9862292863021204e-20   2.0795951324800187e-18   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   1.0211525201808680e-11   9.8561905707318653e-15   5.0982077642817659e-19   1.4792532286596882e-20   1.1444518907214988e-16   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   5.8222402593566258e-12   3.8454621709149706e-09   4.1996952316052279e-15   4.9090696548211802e-15   1.0231250661138849e-13   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   1.3217121841435642e-10   3.3197586162714288e-05   5.1415958296496811e-11   4.4601006915501173e-11   6.9850636386092901e-10   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   5.5135280022100552e-12   2.4667465368111152e-06   3.9328909053060190e-12   2.2295332247068700e-09   3.6583255536015713e-08   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   7.5620317299684991e-12   3.7571292743621143e-09   8.1456043299343861e-11   1.5602786152157933e-04   3.1045146752148867e-03   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   2.4684060351276571e-10   2.4632582196204567e-08   4.4834716494968063e-10   9.5644977409392595e-04   2.9148304834961891e-02   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   1.8508215793300309e-12   1.3326248993195122e-09   2.4472143062004292e-11   5.0645434384932742e-05   1.8973170081153512e-03   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   1.2652871805851618e-10   1.1802481214573390e-10   7.7606435167076881e-11   6.0461223938546027e-07   2.2978858396527357e-05   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.0   1.5921422513720529e-10   4.4434944612703475e-10   7.9875620007108239e-11   5.1931481337419427e-10   1.9700676645584281e-08   0.0000000000000000e+00   0.0000000000000000e+00 2 
  12.2   2.1883959921975560e-11   3.1016019613749890e-11   3.0278085594304116e-11   7.7307181489683074e-11   2.9133042644957641e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.5   5.5896474115968431e-09   1.8508375276837796e-08   2.4718849189753200e-08   5.8847743344969672e-10   2.1835617758370063e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.8   4.7542596526284342e-09   1.8408746527143194e-08   1.8440353244386642e-08   1.4185104479924604e-10   5.2208228851213789e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.0   1.6544230430071138e-09   7.7159221234524011e-09   7.4544166395185130e-09   3.9970449172699318e-10   1.4383191526690098e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.2   8.3745369749976817e-08   3.2247575632027292e-07   3.0939489192860492e-07   2.2883199501944063e-10   8.0940631974613098e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.5   2.0106813991560557e-09   5.9837397259343561e-09   5.7990265922569506e-09   9.5125674004492566e-10   3.3290362466686929e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.8   4.8712043287935103e-09   1.8453464534218256e-08   1.6573952876797193e-08   1.2374955504768081e-09   4.2244536757607420e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.0   1.5566495648045020e-08   6.0563500881016807e-08   5.2885436474525704e-08   6.1499305648027303e-11   2.1144483941526460e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.2   1.3021437261784286e-09   6.8453367418896960e-09   4.9670103585697234e-09   1.2179342256946057e-10   4.0450580662820812e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.5   1.5494214800071404e-09   7.4947559269844533e-09   4.0317154059721361e-09   9.6332974930390947e-10   2.9381954647078601e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.8   7.2224681790800105e-10   1.7906195415307025e-09   1.3116130404000614e-09   6.2891492014216510e-09   1.8380029587206081e-07   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.0   1.0929779747925750e-08   3.9378800664735536e-08   3.6443296380639367e-08   2.8971298249302890e-08   7.9523988461005501e-07   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.2   1.7599580681704197e-09   5.2958188945240181e-09   6.3781033787790875e-09   6.2569640135734517e-08   1.5873259826548747e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.5   6.9164673988098002e-10   5.5753064387431550e-09   1.5605555736541987e-09   1.4130141323676071e-07   3.2544708119530696e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.8   3.7765263138922478e-10   3.4040608110075254e-09   5.0982368327012750e-10   3.1098790032046963e-07   6.3903676164045464e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.0   9.0647471751026387e-09   7.1415563240861957e-08   2.8949989072657445e-08   6.2435066183752497e-07   1.1182561138411984e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.2   6.8035529467158629e-12   1.7394762297229249e-09   1.5438357536812219e-10   1.3875579725208809e-06   2.1128527805558406e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.5   1.1900318952484668e-08   1.2331801713116874e-07   4.8635058647050755e-08   2.6137056465813657e-06   3.2736694265622646e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.8   1.7079129221997391e-09   4.3642671698762570e-08   1.4207876652960749e-08   5.4307338359649293e-06   5.4011314205126837e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.0   1.4154000194110949e-10   3.0854369725830111e-08   6.0373315236006420e-09   1.0262116120429710e-05   7.7753647929057479e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.2   7.3372080633404835e-10   5.3011152800763739e-08   1.4631010181176407e-08   2.1556083083851263e-05   1.1876851203851402e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.5   6.9323560780709670e-11   1.4767246980795790e-08   2.0077979279164992e-09   4.1610823245719075e-05   1.5780066314619035e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.8   7.1563310832800653e-10   4.0403455581206060e-10   6.7392469382809850e-10   8.0334051745012403e-05   1.9593392789829522e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.0   7.3073580519888992e-10   1.1588194404055230e-08   4.9445163519123980e-09   1.6247214807663113e-04   2.3539067478850484e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.2   3.2942823469106486e-10   9.6799830373583973e-08   8.1001401142088980e-09   3.3249417901970446e-04   2.5864999042823911e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.5   9.3092283881546223e-11   1.2890005791632575e-06   1.2309993024928190e-08   9.5340766711160541e-04   3.4925146610476077e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.8   5.2887269216816968e-12   1.4448246474785265e-05   1.2288269068960744e-08   5.2369716577231884e-03   7.4479216709733009e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  19.0   5.1475854506802818e-16   9.5464012701995671e-05   1.3235993634452825e-08   4.7215726226568222e-02   1.8767038127407432e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
