  12.0   9.9999999392252903e-09   9.9999999392252903e-09   1.0000000000000000e+00   9.9999999392252903e-09   1.0000000000000000e+01   9.9999999392252903e-09   1.0000000000000000e+01   9.9999999392252903e-09   1.0000000000000000e+00   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   3.0000000000000000e+02   1.0000000000000000e+01   9.9999999392252903e-09   9.9999999392252903e-09   5.0000000000000000e+01   1.0000000000000000e+01   1.0000000000000000e+01   1.0000000000000000e+01   1.0000000000000000e+01   1.0000000000000000e+02   2.0000000000000000e+01   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   5.0000000000000000e+01   9.9999999392252903e-09   1.2500000800000000e+08 
  13.0   1.6909827487907036e-12   2.3661587387323380e-02   6.0431122779846191e+00   1.7585858586244285e-05   9.1185770034790039e+00   2.5637155398726463e-02   6.9393630027770996e+00   1.0677066165953875e-03   2.5340873003005981e-01   2.5012496113777161e-01   7.2246359195560217e-05   9.2739353179931641e+00   6.3580195330814604e-08   1.0892773866653442e+00   3.5268211364746094e+00   3.0712985229492188e+02   1.5666651725769043e+01   2.2560814395546913e-03   4.4555988907814026e-01   4.8564449310302734e+01   1.9912479400634766e+01   2.2574303150177002e+00   6.0707864761352539e+00   1.2923283576965332e+01   9.7683189392089844e+01   4.4622341156005859e+01   2.0646613847929984e-04   3.6654933355748653e-03   5.2325417527754325e-06   3.0461800633929670e-04   9.9073495864868164e+00   1.3408949598670006e-04   1.2500000800000000e+08 
  14.0   2.2850040002492245e-12   1.7401221394538879e-01   1.4384342193603516e+01   5.5748925660736859e-05   7.7578272819519043e+00   2.7153741568326950e-02   3.6595895290374756e+00   9.1076444368809462e-04   1.9891856610774994e-01   4.0828654170036316e-01   9.8928649094887078e-05   2.1730943679809570e+01   1.0576025033515180e-07   1.2362182140350342e+00   3.3047788143157959e+00   3.1960864257812500e+02   1.4256471633911133e+01   4.9244617111980915e-03   6.2379771471023560e-01   4.7076637268066406e+01   2.2593494415283203e+01   1.6534894704818726e-01   2.5858657360076904e+00   1.2177170753479004e+01   1.3355462646484375e+02   2.7351806640625000e+01   3.5334800486452878e-04   9.7491759806871414e-03   3.4950833196489839e-06   5.2163575310260057e-04   4.2738933563232422e+00   3.4151371801272035e-04   1.2500000800000000e+08 
  15.0   2.7335698808694797e-12   1.6784379482269287e+00   2.3973608016967773e+01   1.5657952462788671e-04   5.9714031219482422e+00   1.2186374515295029e-02   1.2967879772186279e+00   3.7986917886883020e-03   8.3215080201625824e-02   4.3627333641052246e-01   9.0293477114755660e-05   3.1773344039916992e+01   1.4324287178624218e-07   8.2935607433319092e-01   1.9426828622817993e+00   3.3386773681640625e+02   1.0076592445373535e+01   1.7336687073111534e-02   4.5269453525543213e-01   4.5204597473144531e+01   2.0340547561645508e+01   2.2649120073765516e-03   6.6782742738723755e-01   8.4105043411254883e+00   1.6818775939941406e+02   8.8867721557617188e+00   4.9701484385877848e-04   3.1627837568521500e-02   1.6014827224353212e-06   7.0536893326789141e-04   9.5599150657653809e-01   1.1536269448697567e-03   1.2500000800000000e+08 
  16.0   2.5126118633617134e-12   7.2911849021911621e+00   2.9391191482543945e+01   5.4889993043616414e-04   4.6901459693908691e+00   5.1441008690744638e-04   4.9784395098686218e-01   2.2880308330059052e-02   8.6204670369625092e-03   5.7915616780519485e-02   3.9219397876877338e-05   3.4400806427001953e+01   8.6771741791835666e-08   5.7650119066238403e-01   9.5103812217712402e-01   3.4366885375976562e+02   7.2034296989440918e+00   7.9232938587665558e-02   2.6956671476364136e-01   4.3337318420410156e+01   1.6393690109252930e+01   4.6171608119038865e-05   1.8587730824947357e-01   5.5840687751770020e+00   1.7832637023925781e+02   8.5530376434326172e-01   3.1362866866402328e-04   4.2170364409685135e-02   7.2181580890173791e-07   2.8565339744091034e-04   6.3067369163036346e-02   8.8693480938673019e-03   1.2500000800000000e+08 
  17.0   1.7565006523931337e-12   1.3324568748474121e+01   2.9747831344604492e+01   2.8319489210844040e-03   3.9682345390319824e+00   2.0535653675324284e-05   2.5678804516792297e-01   1.1823558807373047e-01   3.8804102223366499e-04   5.6565566919744015e-03   2.4553271941840649e-05   3.4481651306152344e+01   6.6817193555834820e-08   5.7419663667678833e-01   5.2909082174301147e-01   3.4916882324218750e+02   5.6700186729431152e+00   1.3408243656158447e-01   2.0707727968692780e-01   4.1979743957519531e+01   1.5034598350524902e+01   3.0831026833766373e-06   7.3296599090099335e-02   4.2034444808959961e+00   1.7277557373046875e+02   9.5879562199115753e-02   2.4928530910983682e-04   3.8378529250621796e-02   4.5818870830771630e-07   1.1346488463459536e-04   4.0266169235110283e-03   5.5041998624801636e-02   1.2500000800000000e+08 
  18.0   8.3973951923999035e-13   1.6953275680541992e+01   2.9351644515991211e+01   1.1863920371979475e-03   3.5378034114837646e+00   2.6760075343190692e-05   1.6292925179004669e-01   1.6839046776294708e-01   2.0991721248719841e-04   5.6389188393950462e-03   1.1426659511926118e-05   3.4524196624755859e+01   3.5322354818845270e-08   5.0055181980133057e-01   3.6118331551551819e-01   3.5237789916992188e+02   4.7795500755310059e+00   9.3313887715339661e-02   1.7778216302394867e-01   4.1037387847900391e+01   1.4337269783020020e+01   4.4275867594478768e-07   3.7022419273853302e-02   3.4864072799682617e+00   1.6882518005371094e+02   1.3629318773746490e-01   1.3481023779604584e-04   2.6835337281227112e-02   2.2036350344478706e-07   1.0402990301372483e-04   3.2476952765136957e-03   3.8627520203590393e-02   1.2500000800000000e+08 
  19.0   1.1709356357789136e-13   1.8211160659790039e+01   2.9047945022583008e+01   3.9633826236240566e-04   3.3819849491119385e+00   3.8451264117611572e-05   1.3635984063148499e-01   1.7792508006095886e-01   1.6739768034312874e-04   3.6162596661597490e-03   2.1059338450868381e-06   3.4592819213867188e+01   6.8197847369333431e-09   4.2720431089401245e-01   3.1661862134933472e-01   3.5351797485351562e+02   4.4123253822326660e+00   4.9343854188919067e-02   1.5393842756748199e-01   4.0665580749511719e+01   1.4249622344970703e+01   1.8787932276609354e-07   2.5982290506362915e-02   3.2490184307098389e+00   1.6715402221679688e+02   2.0347608625888824e-01   2.6264593543601222e-05   1.1424840427935123e-02   3.1019997237535790e-08   1.0049674165202305e-04   8.1450608558952808e-04   2.5912301614880562e-02   1.2500000800000000e+08 
  20.0   2.4802982818549262e-43   1.8364706039428711e+01   2.8826677322387695e+01   3.0245789093896747e-04   3.3643171787261963e+00   6.0940088587813079e-05   1.3356192409992218e-01   1.8000656366348267e-01   1.6171410970855504e-04   1.9470353145152330e-03   3.8866735962983512e-07   3.4680828094482422e+01   1.2659711057239065e-09   3.4275063872337341e-01   3.1735280156135559e-01   3.5365893554687500e+02   4.2895908355712891e+00   3.1176837161183357e-02   1.3322366774082184e-01   4.0619533538818359e+01   1.4551612854003906e+01   1.4414290205877478e-07   2.1952930837869644e-02   3.2249999046325684e+00   1.6671278381347656e+02   2.4321612715721130e-01   4.8814299589139409e-06   5.1980493590235710e-03   1.4813474334305357e-28   1.3293093070387840e-04   3.3827302070577048e-10   2.1675921976566315e-02   1.2500000800000000e+08 
  21.0   0.0000000000000000e+00   1.8452060699462891e+01   2.8633386611938477e+01   2.9770555556751788e-04   3.3548359870910645e+00   8.4419312770478427e-05   1.3207747042179108e-01   1.8204288184642792e-01   1.6124563990160823e-04   1.9273268990218639e-03   3.7519745887948375e-07   3.4774753570556641e+01   1.2255660930549084e-09   2.5408795475959778e-01   3.1977006793022156e-01   3.5374423217773438e+02   4.1835379600524902e+00   3.0303308740258217e-02   1.1514997482299805e-01   4.0593704223632812e+01   1.4842357635498047e+01   1.1450140391389141e-07   1.8761646002531052e-02   3.2128808498382568e+00   1.6635894775390625e+02   2.4760295450687408e-01   4.7286430344684049e-06   5.0536831840872765e-03   5.0446744715693415e-44   1.8091486708726734e-04   4.7891015597656406e-09   2.1167311817407608e-02   1.2500000800000000e+08 
