  12.0   1.0945216954993953e-10   6.8801972311679366e-14   2.9754069204565711e-19   1.9973140293832971e-18   1.3284312188087261e-17   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.8492356951282929e-11   7.5663377785417651e-09   1.1733287579647911e-14   1.1903919825773449e-14   1.8067646445803220e-13   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.1059652325895453e-11   7.6958633144386113e-05   1.1897956231354812e-10   8.9624967170021108e-11   1.3633785211908389e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.4039539496246700e-11   5.1185428164899349e-03   7.9497581850773713e-09   7.6838858831251855e-08   1.1840036222565686e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.9819167140777694e-11   5.9847039324267826e-08   1.3010635971366646e-11   3.6941142752766609e-05   5.9794232947751880e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.1937947158591200e-11   8.9786527723845211e-07   1.2251544667662984e-08   2.7552098035812378e-02   5.1021569967269897e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   7.8009595311234747e-12   5.6422834404656896e-07   1.2265892301854819e-08   2.6619860902428627e-02   6.5707778930664062e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   9.1923677003613591e-11   4.8459338586326339e-07   6.9296937077467646e-09   1.4544661156833172e-02   4.4623574614524841e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   2.5335167297413363e-10   1.1945185462991503e-07   2.8682511921118703e-09   6.2169875018298626e-03   2.1743458509445190e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   3.1608537402055825e-12   7.1170425997024722e-08   7.1484118624454140e-10   1.5857032267376781e-03   5.9143204241991043e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   4.9712071265028968e-11   2.0361177632821637e-08   5.4827500178822319e-11   8.5378225776366889e-05   3.2550427131354809e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.5086787374940513e-10   3.5645914664428346e-08   3.2565135033024717e-09   1.7110323824454099e-07   6.5021490627259482e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   3.6621903426459212e-11   1.7835408150368437e-10   5.9609692182327478e-11   8.1035567145448795e-10   3.0731673206219057e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.2   1.4506180701090443e-09   2.9574346172012156e-07   2.0701284597635095e-07   3.5751926419358426e-10   1.3391577624588535e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.5   1.9286998664824750e-09   3.2320349419023842e-07   2.4750156057962158e-07   1.0349747725513225e-07   3.8330208553816192e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.8   2.8072118851696359e-08   3.9279807424463797e-06   3.2388325053034350e-06   5.1470027528921491e-07   1.8843851648853160e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.0   3.8063912910502040e-08   5.6581561693747062e-06   4.1685129872348625e-06   1.6837822158777271e-06   6.0820071666967124e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.2   2.0549369139644114e-07   2.7966434572590515e-05   2.3209649953059852e-05   3.1575909815728664e-06   1.1225359776290134e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.5   2.1467954525178357e-07   2.9959785024402663e-05   2.3098680685507134e-05   6.3969773691496812e-06   2.2329846979118884e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.8   2.9200390372352558e-07   4.3578173062996939e-05   3.1073534046299756e-05   9.8301006801193580e-06   3.3566565252840519e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.0   3.7406186947919196e-07   5.6004471844062209e-05   3.8923521060496569e-05   1.2781510122295003e-05   4.2485032463446259e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.2   6.4353974948971882e-07   9.7710551926866174e-05   6.4391118939965963e-05   1.2335369319771416e-05   3.9637155714444816e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.5   9.0305127287138021e-07   1.3517301704268903e-04   9.1213441919535398e-05   8.1376292655477300e-06   2.5076061137951910e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  14.8   9.7024098977271933e-07   1.6169356240425259e-04   9.8741620604414493e-05   1.8840311213352834e-06   5.5091972171794623e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.0   9.9427450095390668e-07   1.7975218361243606e-04   1.0295392712578177e-04   1.8482207906345138e-06   5.0739821745082736e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.2   6.5941105731326388e-07   1.4252330583985895e-04   7.0577916631009430e-05   3.1536361348116770e-05   8.0065225483849645e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.5   4.6385480345634278e-07   1.2040283036185429e-04   5.2052062528673559e-05   1.4977480168454349e-04   3.4539394546300173e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
  15.8   1.4586782981496071e-07   6.1969934904482216e-05   1.9638770027086139e-05   4.7012537834234536e-04   9.6652749925851822e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.0   1.0146901097130012e-08   1.9428585801506415e-05   2.4546864096919307e-06   1.2238336494192481e-03   2.1921254694461823e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.2   1.0210009548927701e-07   4.7819776227697730e-06   1.0784775440697558e-05   2.8018851298838854e-03   4.2589284479618073e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.5   3.0287560548458714e-07   5.6889646657509729e-05   4.2735588067444041e-05   5.9588556177914143e-03   7.4565708637237549e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  16.8   6.2977466086522327e-07   2.3895378399174660e-04   1.2027504999423400e-04   1.1812610551714897e-02   1.1744786798954010e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.0   7.5336384952606750e-07   5.4609694052487612e-04   1.9985156541224569e-04   2.2032653912901878e-02   1.6707442700862885e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.2   6.0423866443670704e-07   9.6273986855521798e-04   2.4491787189617753e-04   3.8242325186729431e-02   2.1088725328445435e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.5   3.5990652236250753e-07   1.6318137058988214e-03   2.5440784520469606e-04   5.9131771326065063e-02   2.2426643967628479e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  17.8   1.4595545394513465e-07   2.8431445825845003e-03   2.1882937289774418e-04   7.2979621589183807e-02   1.7819634079933167e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.0   3.5634734274481161e-08   5.6113465689122677e-03   1.5871661889832467e-04   4.8594851046800613e-02   7.0496477186679840e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.2   4.0031928882910961e-09   1.2548496946692467e-02   9.8783741123043001e-05   1.1068753665313125e-03   8.6306576849892735e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.5   7.7404443965534142e-11   2.8476130217313766e-02   5.4240608733380213e-05   5.1079666614532471e-01   1.8773083388805389e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  18.8   1.0387939640421617e-11   5.1190786063671112e-02   2.0246836356818676e-05   3.6041913032531738e+00   5.1499682664871216e-01   0.0000000000000000e+00   0.0000000000000000e+00 2 
  19.0   1.8469691921707554e-12   5.3071655333042145e-02   4.5293515427147213e-07   1.8149421215057373e+00   7.2608582675457001e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  19.2   9.8364995958070446e-15   2.7265533804893494e-01   2.2601307136937976e-05   5.6880316162109375e+02   3.0978271961212158e+00   0.0000000000000000e+00   0.0000000000000000e+00 0 
  19.2   1.2617115585191379e-16   3.7957917898893356e-02   2.8095648030301845e-09   3.2879898071289062e+01   1.9062538444995880e-01   0.0000000000000000e+00   0.0000000000000000e+00 0 
  19.2   1.6370698415812469e-17   1.5637766569852829e-02   9.8508463608482089e-09   5.2646775245666504e+00   3.1222136691212654e-02   0.0000000000000000e+00   0.0000000000000000e+00 0 
  19.2   3.9370770193470056e-19   7.3241360951215029e-05   3.3300016119130332e-14   3.9765455994711374e-07   2.4679436272379007e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  19.2   2.2843215586050688e-19   1.7109560985772987e-06   2.0262832278500516e-14   4.9779418986872770e-07   2.8673374785626038e-09   0.0000000000000000e+00   0.0000000000000000e+00 1 
  19.2   7.7313864131295093e-20   5.0677787512540817e-03   3.2674712935332195e-10   9.9737447500228882e-01   5.1673203706741333e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
  19.2   1.6482161003353989e-18   1.8927494063973427e-02   7.8892350430237457e-09   2.4731502532958984e+00   7.7255419455468655e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
