   0.0   9.9999999392252903e-09   9.9999999392252903e-09   2.0000000000000000e+00   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   9.9999999392252903e-09   2.0000000000000000e+00   9.9999999392252903e-09   5.0000000000000000e-01   1.0000000149011612e-01   9.9999999392252903e-09   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.0   1.2040729634463787e-02   5.1812529563903809e-02   1.9759992361068726e+00   3.3716894686222076e-02   4.1014157235622406e-02   1.0635258149704896e-06   6.3332004174299072e-07   1.9902822971343994e+00   9.6157384632533649e-07   1.2856744229793549e-01   4.2567497491836548e-01   5.5733629267251672e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.0   2.2469319403171539e-02   5.5795054882764816e-02   1.9646145105361938e+00   6.8635955452919006e-02   1.5964342653751373e-01   1.9477975001791492e-06   6.7903408762504114e-07   1.9667474031448364e+00   1.5159025679167826e-06   5.1783636212348938e-02   4.5711126923561096e-01   2.6994722901463319e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   3.1471010297536850e-02   5.2548151463270187e-02   1.9553407430648804e+00   1.0440731048583984e-01   2.9545542597770691e-01   3.3858536880870815e-06   9.4755580448691035e-07   1.9402484893798828e+00   2.5225076569768135e-06   3.3858925104141235e-02   4.3026295304298401e-01   2.0487245677713872e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   3.9507452398538589e-02   4.8547502607107162e-02   1.9465554952621460e+00   1.4052587747573853e-01   4.2500519752502441e-01   5.0629801080503967e-06   1.3068740827293368e-06   1.9129134416580200e+00   3.7223335311864503e-06   2.2546663880348206e-02   3.9742004871368408e-01   1.9658449090798058e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   4.6755198389291763e-02   4.4139839708805084e-02   1.9379314184188843e+00   1.7680184543132782e-01   5.5254930257797241e-01   7.0978126132104080e-06   1.7528255966681172e-06   1.8852596282958984e+00   5.1876813813578337e-06   1.5098638832569122e-02   3.6134451627731323e-01   1.9490421721002349e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   5.3267624229192734e-02   3.9476111531257629e-02   1.9293531179428101e+00   2.1317645907402039e-01   6.7930877208709717e-01   9.6017301984829828e-06   2.3140034954849398e-06   1.8574610948562622e+00   7.0015462370065507e-06   1.0381365194916725e-02   3.2317483425140381e-01   1.9553603181066137e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   5.9063628315925598e-02   3.4683801233768463e-02   1.9207652807235718e+00   2.4962806701660156e-01   8.0527812242507935e-01   1.2780478755303193e-05   3.0354183309100335e-06   1.8295943737030029e+00   9.3148046289570630e-06   7.3695844039320946e-03   2.8393900394439697e-01   1.9722103061781127e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   6.4148008823394775e-02   2.9849879443645477e-02   1.9121369123458862e+00   2.8615021705627441e-01   9.3026423454284668e-01   1.6934820450842381e-05   3.9914598346513230e-06   1.8016964197158813e+00   1.2351465557003394e-05   5.3496621549129486e-03   2.4435243010520935e-01   1.9947403728792779e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.1   6.8518459796905518e-02   2.5025280192494392e-02   1.9034488201141357e+00   3.2274368405342102e-01   1.0541393756866455e+00   2.2627958969678730e-05   5.3114345064386725e-06   1.7737855911254883e+00   1.6526879335287958e-05   3.9008110761642456e-03   2.0483738183975220e-01   2.0205620288038517e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
   0.2   7.2168536484241486e-02   2.0237252116203308e-02   1.8946881294250488e+00   3.5941261053085327e-01   1.1768475770950317e+00   3.0909915949450806e-05   7.2402649493596982e-06   1.7458693981170654e+00   2.2616821297560818e-05   2.7990811504423618e-03   1.6562007367610931e-01   2.0484382190488759e-08   1.3000000000000000e+04   2.0000000000000000e+05   9.9999999392252903e-09   9.9999999392252903e-09 
