   0.0   2.5486461170811736e-15   2.9177741816486516e-15   5.6355995445376422e-14   2.7045167388700837e-14   2.0834684549982628e-14   6.9121005577196803e-15   2.5665960157829132e-15   4.0459765393704647e-14   5.9015419707673065e-15   2.2756730527762059e-11   2.0928363209105072e-11   1.8631735408860841e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.9399184984884595e-17   5.3126097271372075e-11   2.5145471117235573e-15   3.7099659277934130e-16   1.3409455490442923e-10   6.8599100668092350e-17   5.4621260402105929e-17   2.2406609140530106e-15   8.0815658342994111e-17   1.0432614841460186e-11   1.0682591963795396e-11   7.7609419641569411e-19   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   7.9572048540302288e-17   9.8014396598955500e-08   7.6043837025918659e-13   3.3881149145327053e-17   2.0407100453923022e-09   7.0873930897855044e-19   9.8892192606251197e-19   7.7378652530574188e-13   1.0331133265051215e-18   1.4043571638922003e-07   1.4157993177832395e-07   2.6172658587489826e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.3219388746947090e-14   5.8221175436301564e-08   1.5759321625452571e-10   1.4196557646085298e-14   1.0024330698854556e-08   6.7179199486275265e-16   5.6172858663608807e-16   1.5341385106726335e-10   7.7013966687946938e-16   3.6121707580605289e-07   3.6406976278158254e-07   1.2026187020006357e-17   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   3.4558955697150395e-10   7.8810091963532614e-07   1.9803361794856755e-07   3.6999389663172622e-10   9.6465021215408342e-07   3.1950336880316385e-14   2.5607225622717097e-14   1.8129800594124390e-07   3.5941054684273874e-14   5.4637919674860314e-05   5.4895983339520171e-05   5.5229343369706321e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   8.3675139705974289e-08   6.6010270529659465e-06   2.1634800759784412e-06   8.7906855128494499e-08   3.5635715903481469e-05   7.0485799271921556e-14   4.4148749733059420e-14   1.3912006124883192e-06   7.1419019515624876e-14   4.7724452451802790e-04   4.7627490130253136e-04   9.8886808487644090e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   4.2147298984218651e-09   3.0890674906913773e-07   2.4843438950483687e-07   4.9104920130105256e-09   2.4544936604797840e-04   5.6107286243271826e-14   1.2996573693006656e-14   1.8429714998546842e-07   4.0167762643599988e-14   1.6306887118844315e-05   1.6241099729086272e-05   3.2690206924853216e-16   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.0   6.5426686290948055e-10   4.7391904445248656e-07   2.4191151304364666e-09   5.8295573923672350e-10   5.7434968766756356e-05   1.2439822324908194e-14   5.4648802869525985e-16   5.2986721676973048e-09   6.3100159862841676e-15   3.1722018320579082e-05   3.1482042686548084e-05   9.4046614072849252e-18   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.1097533442482330e-10   5.4917717307034764e-07   3.6860934443661009e-11   2.1488354151610878e-10   4.9308488087262958e-05   1.9709767197788504e-14   2.7628179213383907e-16   7.1168626547546410e-11   8.9265481941977476e-15   3.8528192817466334e-05   3.8228750781854615e-05   4.7987280574827079e-20   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.4157842393179862e-10   2.1302615493823396e-07   1.8189042286231860e-11   2.3388252445855073e-10   1.7763935829862021e-05   2.7596887381092609e-14   4.3384394930632783e-16   3.7720920831318949e-10   1.2785770062324637e-14   1.5281315427273512e-05   1.5164613614615519e-05   2.4416206795805961e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   1.4571374662430969e-10   5.4520992165407733e-08   3.6906824818494499e-11   1.3594433911912063e-10   4.1762518776522484e-06   3.8729375338285993e-14   7.8575429574562878e-16   3.1327290761495874e-10   1.8519901053264815e-14   3.9500214370491449e-06   3.9208516682265326e-06   8.6596544742089123e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   7.2734256117978902e-11   1.1549335710014930e-08   2.5650240612073993e-11   6.3979530007252094e-11   7.8282312188093783e-07   5.9877355352601358e-14   1.5671559009335545e-15   1.7265874840965978e-10   2.9542123955450528e-14   8.4032336644668248e-07   8.3418188978612307e-07   6.6159218056537441e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   3.5915354024140811e-11   2.4135300424887873e-09   1.2654464282002564e-11   2.8216970426875321e-11   1.3791228070658690e-07   1.0191997799110369e-13   3.3897167994197510e-15   8.2546844359931981e-11   5.1830898107523352e-14   1.7562770437962172e-07   1.7406740937531140e-07   3.4901339021994301e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   2.0791540364384353e-11   5.9232557747534997e-10   6.4773715904853368e-12   1.3175131992337885e-11   2.6302613420625676e-08   2.0362165187477743e-13   8.1276216361498080e-15   4.2786062887101295e-11   1.0614671305548412e-13   4.3027206686474528e-08   4.2455404525298945e-08   1.7045516608527391e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.1   1.5501820313512660e-11   1.8618288855076770e-10   5.0157039979681350e-12   6.2964737590487374e-12   5.0007114005268249e-09   5.0597790931042330e-13   2.2497183220612955e-14   2.8844074698164412e-11   2.6793083268521201e-13   1.3614816829488063e-08   1.3233714568627875e-08   1.0581828145377690e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
   0.2   1.4528311713390973e-11   7.1686746816457259e-11   7.1596365988635391e-12   1.6340468474845826e-12   2.8592589407239188e-10   1.6415621032633831e-12   7.6851421277127074e-14   2.6218728577109829e-11   8.7625262948365368e-13   5.4454663001024528e-09   5.0603041756858147e-09   1.0989195411962841e-21   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00 1 
