  12.0   0.0000000000000000e+00   6.7699997453019023e-04   1.1599999852478504e-03   3.9200001629069448e-04   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   2.0000000298023224e-01   5.0000000745058060e-02   0.0000000000000000e+00   1.1669999919831753e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.0000000474974513e-03   1.8799999728798866e-02   4.6900000423192978e-02   0.0000000000000000e+00   3.0600000172853470e-02   8.7400004267692566e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   5.8900001458823681e-03   4.1699998080730438e-02   1.1799999512732029e-02   0.0000000000000000e+00   0.0000000000000000e+00   5.6000001495704055e-04   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   7.5100004323758185e-05   6.0600001597777009e-04   0.0000000000000000e+00   8.3699997048825026e-05   5.0699999555945396e-03   0.0000000000000000e+00   1.8899999558925629e-02   1.2099999730708078e-04   0.0000000000000000e+00   4.3300000834278762e-04   0.0000000000000000e+00   8.2000001566484571e-04   1.3000000035390258e-03   1.0400000028312206e-02   8.9300003310199827e-05   7.9700006172060966e-03   0.0000000000000000e+00   2.3159999400377274e-03   1.1210000142455101e-02   0.0000000000000000e+00   7.8430000272078360e-09   1.7200000584125519e-03   3.2600001432001591e-03   1.9300000276416540e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.0000000149011612e-01   5.0000000745058060e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  13.0   5.3432764252647758e-04   8.1587088061496615e-04   1.2720309896394610e-03   6.2022916972637177e-04   5.9724145629047598e-09   2.5545701110019081e-09   1.2646706863961299e-06   2.0034405589103699e-01   4.9465660005807877e-02   2.3664880818841105e-15   1.1636268347501755e-02   1.1588175402721390e-04   3.6556224222294986e-04   1.5856350364629179e-04   7.7916756708873436e-06   3.6568981158779934e-05   9.4098489000771224e-08   1.8706715536609408e-06   7.2203890886157751e-04   1.8581015989184380e-02   4.5666512101888657e-02   7.1800128342847103e-11   2.7579862624406815e-02   6.5177069045603275e-03   1.7621601728023961e-05   1.1350727469050526e-08   1.0457206628400328e-10   3.1532027628751538e-25   5.8291964232921600e-03   3.9714258164167404e-02   1.1049866676330566e-02   5.8615394664229825e-05   1.5898660421953537e-05   7.8876561019569635e-04   1.2233044253662229e-03   1.6521407815162092e-04   1.8517509658977360e-07   4.0599517524242401e-04   4.6055903658270836e-04   8.4392083808779716e-03   7.7864452032372355e-04   7.0956731215119362e-03   5.8491141535341740e-03   1.7154177650809288e-02   5.1351316506043077e-04   9.2179697208649714e-10   1.3938515621703118e-04   1.4310117535387690e-07   2.8665759600698948e-04   1.0300846770405769e-03   7.1467244997620583e-03   1.7576574464328587e-04   3.3175183925777674e-03   9.3720111181028187e-05   8.7129324674606323e-03   1.5304758213460445e-02   2.1784494165331125e-03   1.2076322164489284e-08   6.4456341788172722e-03   4.7095627523958683e-03   3.8138949312269688e-03   2.7464214712381363e-02   6.7429999717205646e-07   4.2118532661561403e-08   1.3190702974341662e-09   8.5952407857803337e-08   3.0203167744602410e-10   3.5986681723443326e-07   6.6032864153385162e-02   7.5422957539558411e-02   4.5139120885551165e-08   2.2561954082789271e-08   8.0745188313358085e-09   1.3955632027773390e-07   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  14.0   1.1491556651890278e-03   9.9482026416808367e-04   1.3799838488921523e-03   8.4110692841932178e-04   3.9221482950324571e-08   1.7134283325503930e-08   2.8377889975672588e-05   2.0103962719440460e-01   4.8850834369659424e-02   5.2967375765381602e-15   1.1597121134400368e-02   1.3397361908573657e-04   1.2987693771719933e-03   6.5176637144759297e-04   3.0821051041129977e-05   7.9054058005567640e-05   4.5813868609911879e-07   1.1807424016296864e-05   4.3537831516005099e-04   1.8329307436943054e-02   4.4271372258663177e-02   7.6393974479671556e-11   2.4437516927719116e-02   4.6320171095430851e-03   4.2063813452841714e-05   6.9630814891752379e-08   2.4770038797861105e-10   3.7257943940938175e-24   5.7592066004872322e-03   3.7521429359912872e-02   1.0236484929919243e-02   5.0890579586848617e-05   1.3269206647237297e-05   7.6222495408728719e-04   1.6891935374587774e-03   4.7223601723089814e-04   7.7907657214382198e-07   5.0868547987192869e-04   3.2646162435412407e-04   2.0590346306562424e-02   1.0201751720160246e-03   8.9810015633702278e-03   1.5753248706459999e-02   1.5267187729477882e-02   6.8703026045113802e-04   1.3864249748252178e-09   3.5658798879012465e-05   2.6240425654577848e-07   6.8233523052185774e-05   7.1867747465148568e-04   4.5061251148581505e-03   1.2309443263802677e-04   9.4232073752209544e-04   1.1101747077191249e-04   1.3365610502660275e-02   1.8154323101043701e-02   4.0074763819575310e-03   1.4942344250812312e-08   9.1637950390577316e-03   6.0893925838172436e-03   5.3551318123936653e-03   6.2192257493734360e-02   1.3072020692561637e-06   7.0931100992766005e-08   1.8055843487019274e-09   1.9769302639360831e-07   6.8961319987792535e-10   6.1795594774594065e-07   3.5310346633195877e-02   9.2710107564926147e-02   2.3070788301993161e-07   5.3394938248629842e-08   2.1187654297705194e-08   1.5443826839600661e-07   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  15.0   1.8289135769009590e-03   1.1834215838462114e-03   1.4389335410669446e-03   9.6447748364880681e-04   1.7482263103829609e-07   7.8123392199813679e-08   2.4741666857153177e-04   2.0233327150344849e-01   4.8171076923608780e-02   8.8796327333152264e-15   1.1553416959941387e-02   1.2090039672330022e-04   2.8707243036478758e-03   1.5624029329046607e-03   6.5736676333472133e-05   1.1410645674914122e-04   1.7855124951893231e-06   3.8046997360652313e-05   2.7315079933032393e-04   1.8051346763968468e-02   4.2758882045745850e-02   8.3624357438694119e-11   2.1340314298868179e-02   3.1594156753271818e-03   7.9370489402208477e-05   2.9984252591930272e-07   5.1553172841778405e-10   2.3392288060023158e-23   5.6817908771336079e-03   3.5208199173212051e-02   9.3961209058761597e-03   4.4884465751238167e-05   1.1460992936918046e-05   4.8875214997678995e-04   1.6661623958498240e-03   9.1192557010799646e-04   2.7420030619396130e-06   4.8671325203031301e-04   2.0273824338801205e-04   3.4259419888257980e-02   1.0015949374064803e-03   1.0775248520076275e-02   2.8100825846195221e-02   1.3326705433428288e-02   7.2219455614686012e-04   2.1017236839782072e-09   7.2688148975430522e-06   4.9688651415635832e-07   9.0039193310076371e-06   4.5066644088365138e-04   2.5936807505786419e-03   5.9359943406889215e-05   1.5866266039665788e-04   9.3685906904283911e-05   1.6357589513063431e-02   1.9578536972403526e-02   5.5292197503149509e-03   1.4518134250351977e-08   1.0377240367233753e-02   7.3961834423243999e-03   6.4758216030895710e-03   1.0974138975143433e-01   2.4822245450195624e-06   1.3020631683957617e-07   2.3127073589535030e-09   3.9880777080725238e-07   1.2616142575083700e-09   1.1066390470659826e-06   1.8817726522684097e-02   9.1996558010578156e-02   7.4608840350265382e-07   1.0892298973885772e-07   4.5767507117489004e-08   1.7499385762675956e-07   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  16.0   2.5773725938051939e-03   1.3732254737988114e-03   1.4615479158237576e-03   1.0141794336959720e-03   6.6614785509955254e-07   3.0169712772476487e-07   1.1243852786719799e-03   2.0549361407756805e-01   4.7422606498003006e-02   1.1344254664336431e-14   1.1504768393933773e-02   1.0344040492782369e-04   5.1000523380935192e-03   2.9038712382316589e-03   1.0722094157245010e-04   1.3440191105473787e-04   6.3511829466733616e-06   8.3605336840264499e-05   1.7687537183519453e-04   1.7745703458786011e-02   4.1129719465970993e-02   8.7452385610919947e-11   1.8341384828090668e-02   2.0603954326361418e-03   1.2827321188524365e-04   1.1207029047000105e-06   9.8299091089160129e-10   8.0487724284302263e-23   5.5965175852179527e-03   3.2791502773761749e-02   8.5383895784616470e-03   4.0912102122092620e-05   1.0176147952734027e-05   1.9133597379550338e-04   1.4134162338450551e-03   1.1114537483081222e-03   9.1775418695760891e-06   4.2797261266969144e-04   9.7366653790231794e-05   4.7838639467954636e-02   8.8231603149324656e-04   1.2579732574522495e-02   4.1400995105504990e-02   1.1382413096725941e-02   7.0865714224055409e-04   2.1278110384770343e-09   1.1312739616187173e-06   9.3564341341334512e-07   4.6920442287046171e-07   2.5811130763031542e-04   1.3459591427817941e-03   2.2234660718822852e-05   1.3976270565763116e-05   6.7482054873835295e-05   1.8150530755519867e-02   2.0271377637982368e-02   6.8256123922765255e-03   1.1669846422535102e-08   1.0732635855674744e-02   8.6996769532561302e-03   7.2088143788278103e-03   1.6178986430168152e-01   4.5310425775824115e-06   2.4271875531667320e-07   2.8377014071878648e-09   7.5624615192282363e-07   2.1076620448923222e-09   1.9636463548522443e-06   9.6281925216317177e-03   8.1556044518947601e-02   1.8520165667723631e-06   2.0666355737830600e-07   8.9186279694786208e-08   1.8929294753888826e-07   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  17.0   3.3123879693448544e-03   1.5570799587294459e-03   1.4724815264344215e-03   1.0376019636169076e-03   2.2195383735379437e-06   1.0071056522065192e-06   2.8915207367390394e-03   2.1116615831851959e-01   4.6687588095664978e-02   1.0546137022753119e-14   1.1456444859504700e-02   8.8201930338982493e-05   7.7091394923627377e-03   4.4816448353230953e-03   1.4807411935180426e-04   1.4101462147664279e-04   2.0468281945795752e-05   1.5907167107798159e-04   1.0525781544856727e-04   1.7445975914597511e-02   3.9566464722156525e-02   7.5470893423634777e-11   1.5770042315125465e-02   1.3452611165121198e-03   1.8099880253430456e-04   3.7165646062931046e-06   1.7007489860887404e-09   1.4021346258030341e-22   5.5127567611634731e-03   3.0546160414814949e-02   7.7608409337699413e-03   3.7903620977886021e-05   9.1622368927346542e-06   5.4756907047703862e-05   1.1294245487079024e-03   7.0405774749815464e-04   2.8722513889078982e-05   3.7356532993726432e-04   3.0953597160987556e-05   5.9465158730745316e-02   7.5334246503189206e-04   1.4242959208786488e-02   5.3266726434230804e-02   9.6548497676849365e-03   6.8527733674272895e-04   1.6289513071754413e-09   1.5222425986394228e-07   1.6566850717936177e-06   6.0884430830299152e-09   1.4608756464440376e-04   6.6582212457433343e-04   7.6426949817687273e-06   6.7076223331241636e-07   4.6179902710719034e-05   1.8966211006045341e-02   2.0583311095833778e-02   7.8213084489107132e-03   7.4323009968679798e-09   1.0618538595736027e-02   9.8960585892200470e-03   7.5711715035140514e-03   2.0851287245750427e-01   7.6808382800663821e-06   4.2701663005573209e-07   3.4213762933887892e-09   1.3084826377962600e-06   3.2333402621986806e-09   3.2872071642486844e-06   4.3953396379947662e-03   6.7870467901229858e-02   4.2346159716544207e-06   3.5557698652155523e-07   1.5427058031036722e-07   1.6870157537596242e-07   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  18.0   3.8483245298266411e-03   1.7201334703713655e-03   1.4810670400038362e-03   1.0520303621888161e-03   5.9834542298631277e-06   2.7004828098142752e-06   4.5553511008620262e-03   2.1636204421520233e-01   4.6151649206876755e-02   5.8955559889290604e-15   1.1420858092606068e-02   7.8149256296455860e-05   9.8685985431075096e-03   5.7830526493489742e-03   1.7798447515815496e-04   1.4090369222685695e-04   5.4763699154136702e-05   3.6316039040684700e-04   5.2756160584976897e-05   1.7227699980139732e-02   3.8449324667453766e-02   4.1260127259246104e-11   1.4104052446782589e-02   9.8161760251969099e-04   2.1688906417693943e-04   1.0139132427866571e-05   2.4368631557081244e-09   9.0042022604217411e-23   5.4517192766070366e-03   2.8985952958464622e-02   7.2319977916777134e-03   3.5837609175359830e-05   8.4595658336183988e-06   9.5779105322435498e-06   9.3652878422290087e-04   1.4044936688151211e-04   7.7257376688066870e-05   3.3839565003290772e-04   4.4324060581857339e-06   6.7083477973937988e-02   6.6796410828828812e-04   1.5397761017084122e-02   6.1029676347970963e-02   8.4386235103011131e-03   6.7516946000978351e-04   8.7328549946974476e-10   2.3340058774579120e-08   2.4882695015548961e-06   4.8892639069320065e-12   9.4860566605348140e-05   3.6164312041364610e-04   3.1812212455406552e-06   2.2065549387662031e-08   3.3517022529849783e-05   1.9109243527054787e-02   2.0677935332059860e-02   8.4029678255319595e-03   3.2439206876233584e-09   1.0369637981057167e-02   1.0725975967943668e-02   7.6745278201997280e-03   2.3814125359058380e-01   1.0923600711976178e-05   6.3823540585872252e-07   4.0124690237064442e-09   1.8892600337494514e-06   4.2754959572732787e-09   4.7312087190221064e-06   1.5170030528679490e-03   5.7144824415445328e-02   1.1505526344990358e-05   5.0852895583375357e-07   2.1940522287877684e-07   9.4417679008529376e-08   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  19.0   4.0464582853019238e-03   1.8534890841692686e-03   1.4897511573508382e-03   1.0626703733578324e-03   1.1878746590809897e-05   5.3318640311772469e-06   5.0010466948151588e-03   2.1776472032070160e-01   4.5953508466482162e-02   8.4774016682569848e-16   1.1407625861465931e-02   7.4448878876864910e-05   1.0872839018702507e-02   6.4023039303719997e-03   1.9146622798871249e-04   1.4078170352149755e-04   1.0671178461052477e-04   2.3056152276694775e-03   2.7739275537896901e-05   1.7147060483694077e-02   3.8041140884160995e-02   6.2907882028562234e-12   1.3529203832149506e-02   8.7280938168987632e-04   1.9093367154709995e-04   2.0683912225649692e-05   2.5177724349845221e-09   5.4730053366052911e-24   5.4292711429297924e-03   2.8425121679902077e-02   7.0442645810544491e-03   3.4863671316998079e-05   8.1120278991875239e-06   1.6986560069653933e-07   8.5186643991619349e-04   9.7486736194696277e-07   1.6118571511469781e-04   3.2401204225607216e-04   4.2081921947101364e-08   6.9931149482727051e-02   6.3657452119514346e-04   1.5813119709491730e-02   6.4553827047348022e-02   7.8344205394387245e-03   6.9031870225444436e-04   1.2652520697820080e-10   1.6945852499006264e-09   3.4042445804516319e-06   9.4804322809637020e-30   7.8487391874659806e-05   2.3889300064183772e-04   1.6817785990497214e-06   2.0880054629746070e-10   2.7830767066916451e-05   1.8940620124340057e-02   2.0771536976099014e-02   8.5836201906204224e-03   4.1674222406307138e-10   1.0173390619456768e-02   1.1028558015823364e-02   7.6920115388929844e-03   2.4325050413608551e-01   1.1219798579986673e-05   8.8156332367361756e-07   4.7379677958758748e-09   2.3748891635477776e-06   5.1630286712622819e-09   6.2756757870374713e-06   1.3034518633503467e-04   4.8861056566238403e-02   8.6058607848826796e-05   6.3115373905020533e-07   2.7226781185163418e-07   1.4491965849572352e-08   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  20.0   4.0926332585513592e-03   1.9627679139375687e-03   1.5051611699163914e-03   1.0738008422777057e-03   2.1887934053665958e-05   9.9746685009449720e-06   5.0356490537524223e-03   2.1787138283252716e-01   4.5907326042652130e-02  -0.0000000000000000e+00   1.1404532007873058e-02   7.5920790550298989e-05   1.3029466383159161e-02   7.9417135566473007e-03   2.2679301036987454e-04   1.4694307174067944e-04   1.4270321116782725e-04   8.7569048628211021e-03   2.6100304239662364e-05   1.7128271982073784e-02   3.7946384400129318e-02   8.0039802910492064e-12   1.3398288749158382e-02   8.4917363710701466e-04   7.0587411755695939e-05   3.6762510717380792e-05   2.2765611618069670e-09   1.2611914511081831e-23   5.4244962520897388e-03   2.8295641764998436e-02   7.0011056959629059e-03   3.8882117223693058e-05   1.1206330782442819e-05   2.1501026736814310e-08   8.0912117846310139e-04   1.0010806050786414e-07   2.5086884852498770e-04   2.8963552904315293e-04   4.3161088036924866e-09   7.1063734591007233e-02   5.7979399571195245e-04   1.5912188217043877e-02   7.5762458145618439e-02   7.4365409091114998e-03   6.9806072860956192e-04   3.9494615911017661e-10  -7.7272119169212897e-18   3.4158617836510530e-06  -0.0000000000000000e+00   6.1118582380004227e-05   1.1052766785724089e-04   2.5411255322183024e-08  -1.2912752066107909e-19   2.4761937311268412e-05   1.6917221248149872e-02   2.0735923200845718e-02   8.5911909118294716e-03  -2.2929182064061569e-27   8.8107464835047722e-03   1.1181078851222992e-02   7.6988399960100651e-03   2.2322443127632141e-01   1.0161045793211088e-05   9.1618119313352508e-07   1.2403630123003495e-08   6.2170402088668197e-06   1.6786465550922003e-08   7.3188953138014767e-06   4.2581345383041480e-07   1.9970554858446121e-02   7.8894500620663166e-04   1.9868534764100332e-06   9.1180106664978666e-07   1.8226186782044351e-08   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
  21.0   4.1661988943815231e-03   2.0559353288263083e-03   1.5518026193603873e-03   1.0973548050969839e-03   4.9760303227230906e-05   2.3236772904056124e-05   5.0913202576339245e-03   2.1803840994834900e-01   4.5833762735128403e-02  -0.0000000000000000e+00   1.1399602517485619e-02   7.9086392361205071e-05   1.5540573745965958e-02   9.7503280267119408e-03   2.7122400933876634e-04   1.5143693599384278e-04   1.9106085528619587e-04   4.0744389407336712e-03   2.5827672288869508e-05   1.7098341137170792e-02   3.7795718759298325e-02   7.5125322629432389e-12   1.3192070648074150e-02   8.1278744619339705e-04   5.1677267038030550e-05   7.8306598879862577e-05   2.5961541805230581e-09   1.9237703193300576e-23   5.4180910810828209e-03   2.8090316802263260e-02   6.9328006356954575e-03   4.6321463742060587e-05   1.6903224604902789e-05   2.7473763708485421e-08   7.6760299270972610e-04   1.3661282594057411e-07   3.7526982487179339e-04   2.4464889429509640e-04   5.6047508856238437e-09   7.2559997439384460e-02   5.0360668683424592e-04   1.6068067401647568e-02   8.7911285459995270e-02   7.0056677795946598e-03   6.9069606252014637e-04   6.0208010799200906e-10  -5.7418576622687192e-21   3.9483738873968832e-06  -0.0000000000000000e+00   4.2070500057889149e-05   3.8535279600182548e-05   2.4703702625195056e-11  -9.2916688540827954e-23   2.1929135982645676e-05   1.4376165345311165e-02   2.0825583487749100e-02   8.5429521277546883e-03  -2.2887897829773684e-27   7.1067200042307377e-03   1.1432317085564137e-02   7.6972390525043011e-03   2.1117034554481506e-01   1.1537447790033184e-05   1.0283238225383684e-06   1.9314496668698666e-08   1.0321649824618362e-05   2.8831856013766810e-08   8.9234599727205932e-06   2.5831971584011626e-07   1.2879936955869198e-02   5.6781136663630605e-04   3.4783988667186350e-06   1.6100211723824032e-06   1.7115629802333387e-08   1.0000000000000000e+06   2.0900000000000000e+05   2.0000000000000000e+04   0.0000000000000000e+00   1.0000000000000000e+00 
