  12.0   1.2894744950377717e+03   4.3446517283646802e-06   1.2570004049157801e-13   1.1545574937279693e-06   5.9382241021624016e-15   2.9121654483442465e+00   9.3144314268361696e-14   8.2632286965922415e+00   1.8782096733975035e-11   7.9691675333543346e+00   1.2842127002210674e+01   8.3861634389538651e+00   7.9123656118201734e+02   6.1738129352326716e+00   5.3570633187980130e+00   1.8898771938686082e-18   1.1080583839067722e-12   8.1312635328960194e+00   3.2469577892505228e+01   2.2380058853076589e-16   2.2115307506658873e-12   1.3318349083987012e-12   1.2862427306354581e-13   1.7337111741190895e-13   1.6375512428654785e-12   4.1878558367265776e-15   1.3900142571260872e+00   1.6980045302632181e+00   2.4126084413021035e+03   2.4937294945867128e-01   3.5277518243943397e-15   7.0837412615537954e+00   0.0000000000000000e+00 0 
  12.0   1.2894725889966192e+03   7.4037312382279576e-09   1.8882354090831276e-15   4.5235372901105126e-09   5.7055824476805430e-17   1.1800141852015156e-01   8.9495280961580597e-16   1.9452467431159370e+00   1.8083620981765219e-13   8.8400555687943450e-01   2.9648383337358513e+00   2.2827304722264272e+00   3.9639779785712614e+02   1.3383453457163890e+00   1.0318254691891409e+00   2.1778721901942858e-20   1.0700728699709227e-14   1.5962305645174433e+00   1.3945203720658110e+00   4.9117540123909306e-18   2.0750547124579416e-14   1.2936103488263203e-14   1.2210402266703102e-15   1.0279503226618510e-15   1.5975928846007298e-12   9.8342989551465621e-18   7.8030745488797099e-02   1.2447840635608792e-01   2.3299452047740560e+03   8.3088390462164562e-03   1.2471470253481617e-17   1.0387539763988254e+00   0.0000000000000000e+00 0 
  12.0   1.2894679154009307e+03   2.0245229949364534e-11   1.3884116371643570e-17   1.9382253121764059e-11   3.6491174049312506e-19   1.1235642425543838e-03   5.7238481248088369e-18   1.2331628115314529e-01   1.1573754739602970e-15   1.0758695448683426e-02   2.1943791889661846e-01   2.6903306618586509e-01   8.8806130579852336e+01   7.3713498594578250e-02   9.0850953874639748e-02   5.9852819164928707e-22   7.2788530012061192e-17   1.0569419351243281e-01   1.0939157465221011e-02   3.6951140972989474e-18   1.3256154049342266e-16   9.4476625954214385e-17   6.6887370734299365e-18   1.2654595164004427e-18   1.5013130971592869e-12   5.3663566576912250e-19   1.5857245681513150e-02   2.3599594747592367e-04   2.1393847363044279e+03   2.2883400307911772e-04   2.4719433973914878e-20   6.8314251825380728e-02   0.0000000000000000e+00 0 
  12.0   1.2893975816284110e+03   1.5158504318459246e-17   1.9655440723637409e-23   1.9509878063968721e-17   4.7492431933005848e-25   1.4575032056076883e-09   7.4494590171916318e-24   5.4658255485784841e-07   1.5066947910727406e-21   9.1582319078106739e-09   1.0977283953217758e-06   3.2374670758329117e-06   1.3414605983938838e-02   2.6101876593388004e-07   6.6843496521843184e-06   8.0309821183586353e-23   3.6999042103962651e-20   4.5665260725643066e-03   1.5059327807203017e-08   1.1563125493945874e-20   1.9773832622548087e-21   2.0406327358961297e-19   2.0729634876615373e-20   1.1875044875666142e-19   6.3127292370442106e-13   2.6530503857921679e-20   5.6004605160597565e-01   1.3716593563745791e-04   7.5184492508238895e+02   1.5232012247874411e-05   2.2732367928408361e-21   3.2061725855813819e-05   0.0000000000000000e+00 0 
  12.0   1.2886944900444514e+03   1.4511765297347860e-23   2.7233631763732091e-29   1.9511959563651465e-23   4.8729900296602789e-31   1.4918540279439328e-18   7.6435630915940238e-30   1.1030844990055357e-08   1.5440316784043622e-27   6.7259295925277589e-14   1.1479751905499797e-12   3.4843297968013352e-12   3.1092758275832555e-08   2.7173061151686600e-13   1.8346353529325726e-11   4.8224011003288296e-25   2.0177169482491868e-22   1.6425481785994848e-04   1.5540571933247941e-14   4.2616681768200297e-23   6.0098189846863481e-24   1.1739018830504774e-21   1.3036246788298929e-22   9.7574609065070071e-22   3.8008109837984143e-15   1.5939625640321184e-22   3.1586861386830030e+01   7.9860513413665881e-05   1.1005074225295893e+01   3.8752919635430088e-06   1.3896290576914190e-23   2.4724534646664511e-07   0.0000000000000000e+00 0 
  12.0   1.2816881191195600e+03   1.4152749471367403e-29   4.7011241235203234e-35   2.0413223178142643e-29   3.1308940860905755e-33   7.1584805736819431e-21   4.9109861523811186e-32   1.8309720247332089e-13   9.9717234833973901e-30   4.5590812436055206e-19   4.9643048091805658e-15   2.2118610896643386e-14   4.1436920242064162e-14   2.1389733303011823e-15   1.3336325685481545e-13   5.1798724312430402e-30   2.2342287286475157e-27   2.2597653590093300e-09   1.5585407236480654e-20   4.5343771321968967e-28   8.3178679005594668e-29   1.2779498976145573e-26   1.3804594287539684e-27   1.0575372118585076e-26   4.0791564044294645e-20   1.7189138444802953e-27   2.6287618585626558e+02   3.0711151224329324e-09   6.7430115976209859e-01   1.8578346389392552e-10   1.4761354362146326e-28   3.8573162459102028e-12   0.0000000000000000e+00 0 
  12.0   1.2140142871507060e+03   3.6173297376334824e-35   5.2579485403161053e-41   1.0700257610345757e-32   2.9113239379537615e-33   1.0917314960206413e-26   4.5665778375597928e-32   6.2678475054118121e-15   9.2744875321787242e-30   5.9651993758259758e-25   4.5906511204654243e-15   2.0556672723735965e-14   3.5220890397533492e-16   1.9938516934338326e-15   1.2558174452758073e-13   2.7037182807894820e-35   6.7843431783495929e-31   1.0104655120188499e-12   1.5725589989497140e-26   8.3786584296790699e-34   1.2270870410012933e-30   1.0329167856569909e-30   3.2911543295529177e-32   2.3348032380704693e-31   1.4217904882395472e-25   3.0296599076574439e-32   3.7561789264591243e+02   9.2121942260232254e-13   2.2276804263576153e+01   8.1959759876989861e-16   1.5435437847009202e-33   4.8237735604707709e-14   0.0000000000000000e+00 0 
  12.0   7.2386966339330377e+02   5.6975040781556803e-35   4.0904394266416540e-46   5.8457840539335831e-33   1.7358784508163423e-33   1.2227798176955706e-32   2.7228244713185009e-32   3.6994027097160783e-15   5.5299283455596273e-30   1.4483281427340758e-30   2.7371624321055763e-15   1.2256901906850751e-14   2.0588712054792460e-16   1.1888400783448424e-15   7.4972340783594448e-14   3.9210804204441019e-36   3.5333448008751319e-31   5.3999752938554026e-13   2.9794380516784048e-31   1.0879876610909638e-35   7.1948025810958085e-31   4.6841419432230670e-31   3.0120102321424497e-32   7.9177222202846785e-32   1.2210433430090451e-26   9.4884177589643116e-33   2.2076311337033624e+02   4.8187014508806988e-13   7.0331243256059196e+01   7.2152130697831839e-17   1.7025530292368213e-33   2.8274953417084544e-14   0.0000000000000000e+00 0 
  12.0   1.9546933001673068e+01   1.5400448256223115e-36   4.5592520160679796e-48   1.5783321063882971e-34   4.6874597338773791e-35   5.5492690304758717e-37   7.3525482534330102e-34   9.9895152001072993e-17   1.4932679759329232e-31   4.8926355159720534e-33   7.3912655488116897e-17   3.3097792763944791e-16   5.5595069038191711e-18   3.2102713844548694e-17   2.0247616072517694e-15   1.0559783257573374e-37   9.5394800616345503e-33   1.4582613753775530e-14   4.8029612390791069e-33   2.8936843232275371e-37   1.9427975415116584e-32   1.2643914738967869e-32   8.1375536812557055e-34   2.1362291822177788e-33   3.2831354991453866e-28   2.5596446613033450e-34   6.7639267934207528e+00   1.3033918699927051e-14   2.7300014981693241e+00   1.9449464745466625e-18   4.6006583662060504e-35   7.6361712746590109e-16   0.0000000000000000e+00 2 
  12.0   1.9546933001673068e+01   1.5400448256223115e-36   4.5592520160679796e-48   1.5783321063882971e-34   4.6874597338773791e-35   5.5492690304758717e-37   7.3525482534330102e-34   9.9895152001072993e-17   1.4932679759329232e-31   4.8926355159720534e-33   7.3912655488116897e-17   3.3097792763944791e-16   5.5595069038191711e-18   3.2102713844548694e-17   2.0247616072517694e-15   1.0559783257573374e-37   9.5394800616345503e-33   1.4582613753775530e-14   4.8029612390791069e-33   2.8936843232275371e-37   1.9427975415116584e-32   1.2643914738967869e-32   8.1375536812557055e-34   2.1362291822177788e-33   3.2831354991453866e-28   2.5596446613033450e-34   6.7639267934207528e+00   1.3033918699927051e-14   2.7300014981693241e+00   1.9449464745466625e-18   4.6006583662060504e-35   7.6361712746590109e-16   0.0000000000000000e+00 1 
