  0.7000000000000000E+01   0.1793652308524340E+00   0.1178850645290660E+08   0.5920084546131946E+12   0.2027917246496707E+09   0.8937083073503296E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.7250000000000000E+01   0.1224455996034712E-01   0.2945035976043690E+07   0.5917578963644989E+12   0.7991668896158360E+08   0.1016583343038417E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.7500000000000000E+01  -0.2089399051619975E-11  -0.2841658369717316E+03   0.5916681937269281E+12   0.8985214307856418E+07   0.1087514817692144E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.7750000000000000E+01  -0.6764352765843914E-91  -0.1036498881850146E-07   0.5916594107631117E+12   0.2025294596352965E+06   0.1096297502540365E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.8000000000000000E+01  -0.4108010353245507-157   0.1301655717741424E-16   0.5916592144840775E+12   0.6250425477153121E+04   0.1096493781574523E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.8250000000000000E+01  -0.2496879374186075-223  -0.1635839062566533E-25   0.5916592084264412E+12   0.1927893145309444E+03   0.1096499839210685E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.8500000000000000E+01  -0.1556737124160161-289   0.2106855230569773E-34   0.5916592082394863E+12   0.5834287476512451E+01   0.1096500026165712E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.8750000000000000E+01   0.3776618528250301-316  -0.3152134412160804E-43   0.5916592082338091E+12   0.1569422532659559E+00   0.1096500031843058E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.9000000000000000E+01   0.3776618528250301-316   0.4716010481308408E-52   0.5916592082336564E+12   0.4221744464860158E-02   0.1096500031995778E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.9250000000000000E+01   0.3776618528250301-316  -0.7055776166734698E-61   0.5916592082336522E+12   0.1135648683237491E-03   0.1096500031999887E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.9500000000000000E+01   0.3776618528250301-316   0.1055637546022604E-69   0.5916592082336521E+12   0.3054893403601053E-05   0.1096500031999997E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.9750000000000000E+01   0.3776618528250301-316  -0.1579373554714579E-78   0.5916592082336521E+12   0.8217659074600986E-07   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1000000000000000E+02   0.3776618528250301-316   0.2362951976016925E-87   0.5916592082336521E+12   0.2210549166356146E-08   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1025000000000000E+02   0.3776618528250301-316  -0.3535289054508282E-96   0.5916592082336521E+12   0.5946374232025586E-10   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1050000000000000E+02   0.3776618528250301-316   0.5289260562964799-105   0.5916592082336521E+12   0.1599573854563206E-11   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1075000000000000E+02   0.3776618528250301-316  -0.7913434197766288-114   0.5916592082336521E+12   0.4302851479515130E-13   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1100000000000000E+02   0.3776618528250301-316   0.1183954544437780-122   0.5916592082336521E+12   0.1157466459078958E-14   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1125000000000000E+02   0.3776618528250301-316  -0.1771352775878945-131   0.5916592082336521E+12   0.3113583190753661E-16   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1150000000000000E+02   0.3776618528250301-316   0.2650178312465556-140   0.5916592082336521E+12   0.8375534521715602E-18   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1175000000000000E+02   0.3776618528250301-316  -0.3965017687895490-149   0.5916592082336521E+12   0.2253017640022323E-19   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1200000000000000E+02   0.3776618528250301-316   0.5932191502502314-158   0.5916592082336521E+12   0.6060614368063036E-21   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1225000000000000E+02   0.3776618528250301-316  -0.8875344019218974-167   0.5916592082336521E+12   0.1630304435521783E-22   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1250000000000000E+02   0.3776618528250301-316   0.1327868991185780-175   0.5916592082336521E+12   0.4385516700234232E-24   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1275000000000000E+02   0.3776618528250301-316  -0.1986667845138812-184   0.5916592082336521E+12   0.1179703392138405E-25   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1300000000000000E+02   0.3776618528250301-316   0.2972318167761397-193   0.5916592082336521E+12   0.3173400510248946E-27   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1325000000000000E+02   0.3776618528250301-316  -0.4446981568671425-202   0.5916592082336521E+12   0.8536443029288832E-29   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1350000000000000E+02   0.3776618528250301-316   0.6653273289042743-211   0.5916592082336521E+12   0.2296302006536747E-30   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1375000000000000E+02   0.3776618528250301-316  -0.9954177856400361-220   0.5916592082336521E+12   0.6177049254745604E-32   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1400000000000000E+02   0.3776618528250301-316   0.1489276818976235-228   0.5916592082336521E+12   0.1661625404103510E-33   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1425000000000000E+02   0.3776618528250301-316  -0.2228155328884218-237   0.5916592082336521E+12   0.4469770062851577E-35   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1450000000000000E+02   0.3776618528250301-316   0.3333615420837595-246   0.5916592082336521E+12   0.1202367535151118E-36   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1475000000000000E+02   0.3776618528250301-316  -0.4987530101687846-255   0.5916592082336521E+12   0.3234367023933823E-38   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1500000000000000E+02   0.3776618528250301-316   0.7462005473022503-264   0.5916592082336521E+12   0.8700442867659210E-40   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1525000000000000E+02   0.3776618528250301-316  -0.1116414829467883-272   0.5916592082336521E+12   0.2340417940612508E-41   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1550000000000000E+02   0.3776618528250301-316   0.1670304418781072-281   0.5916592082336521E+12   0.6295721057030038E-43   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1575000000000000E+02   0.3776618528250301-316  -0.2498996589582509-290   0.5916592082336521E+12   0.1693548102675982E-44   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1600000000000000E+02   0.3776618528250301-316   0.3738829796048794-299   0.5916592082336521E+12   0.4555642078320458E-46   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1625000000000000E+02   0.3776618528250301-316  -0.1900124840910612-307   0.5916592082336521E+12   0.1225467095559357E-47   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1650000000000000E+02   0.3776618528250301-316  -0.1602454334283167-307   0.5916592082336521E+12   0.3296504809816728E-49   0.1096500032000000E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1675000000000000E+02   0.1224258841860346E-01   0.2938649252457849E+07   0.5916625977892090E+12   0.2836186199894707E+08   0.1068138170001053E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.1700000000000000E+02   0.1792456550505327E+00   0.1178185187051351E+08   0.5916137823772797E+12   0.1325325933864531E+09   0.9639674386135468E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1725000000000000E+02   0.8193254883527009E+00   0.2694356051129536E+08   0.5913928683703433E+12   0.2755876501403338E+09   0.8209123818596662E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1750000000000000E+02   0.2309442752014168E+01   0.4903540672275736E+08   0.5909267297109088E+12   0.4153667985838508E+09   0.6811332334161493E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1775000000000000E+02   0.4972565703868068E+01   0.7847313843049669E+08   0.5902082982728500E+12   0.5328235807627883E+09   0.5636764512372116E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1800000000000000E+02   0.9002715661800039E+01   0.1151965374904316E+09   0.5892817532360284E+12   0.6253964934910220E+09   0.4711035385089776E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1825000000000000E+02   0.1443335968961101E+02   0.1585613945243708E+09   0.5882287653916414E+12   0.6966798575330272E+09   0.3998201744669724E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1850000000000000E+02   0.2114401567894330E+02   0.2073880268502237E+09   0.5871585098418923E+12   0.7512883797161185E+09   0.3452116522838811E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1875000000000000E+02   0.2889345455440936E+02   0.2601131257095615E+09   0.5861965897599868E+12   0.7932219269444584E+09   0.3032781050555413E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1900000000000000E+02   0.3736582867898103E+02   0.3149856218468347E+09   0.5854716727749572E+12   0.8255799490788964E+09   0.2709200829211035E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1925000000000000E+02   0.4621765389648058E+02   0.3702569149091225E+09   0.5851016662982804E+12   0.8506723793338002E+09   0.2458276526661998E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1950000000000000E+02   0.5511735967866370E+02   0.4243333682475973E+09   0.5851819544932415E+12   0.8702023360379361E+09   0.2262976959620637E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.1975000000000000E+02   0.6377343505322678E+02   0.4758775969461258E+09   0.5857775667108771E+12   0.8854281817015676E+09   0.2110718502984322E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2000000000000000E+02   0.7195075501164573E+02   0.5238596547791499E+09   0.5869200232955043E+12   0.8972876716255667E+09   0.1992123603744329E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2025000000000000E+02   0.7947687571433727E+02   0.5675676077876936E+09   0.5886085530254176E+12   0.9064881281307017E+09   0.1900119038692978E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2050000000000000E+02   0.8624097142266513E+02   0.6065896987167050E+09   0.5908146651068751E+12   0.9135706405136551E+09   0.1829293914863444E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2075000000000000E+02   0.9218804635083455E+02   0.6407793103717463E+09   0.5934887508444174E+12   0.9189555169138563E+09   0.1775445150861435E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2100000000000000E+02   0.9731055582289756E+02   0.6702113235273873E+09   0.5965674211959880E+12   0.9229744903774575E+09   0.1735255416225425E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2125000000000000E+02   0.1016389669476076E+03   0.6951357231039132E+09   0.5999805352359281E+12   0.9258936115839376E+09   0.1706064204160627E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2150000000000000E+02   0.1052322682190847E+03   0.7159321427967675E+09   0.6036572168832394E+12   0.9279295674712934E+09   0.1685704645287069E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2175000000000000E+02   0.1081690556072081E+03   0.7330675769786097E+09   0.6075304971646393E+12   0.9292613187813783E+09   0.1672387132186222E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2200000000000000E+02   0.1105395623759673E+03   0.7470585634385297E+09   0.6115404979864020E+12   0.9300383682107232E+09   0.1664616637892774E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2225000000000000E+02   0.1124388217978404E+03   0.7584385294544709E+09   0.6156362675082791E+12   0.9303865777921817E+09   0.1661134542078188E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2250000000000000E+02   0.1139610228907647E+03   0.7677305345502197E+09   0.6197764870208101E+12   0.9304121903289741E+09   0.1660878416710263E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2275000000000000E+02   0.1151950209554444E+03   0.7754252616748128E+09   0.6239293107917047E+12   0.9302045326080137E+09   0.1662954993919867E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2300000000000000E+02   0.1162208902277218E+03   0.7819637901703073E+09   0.6280715929083982E+12   0.9298377581930504E+09   0.1666622738069502E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2325000000000000E+02   0.1171073549105347E+03   0.7877244449996072E+09   0.6321877194618186E+12   0.9293719043484640E+09   0.1671281276515364E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2350000000000000E+02   0.1179099075233609E+03   0.7930128733707256E+09   0.6362682155671769E+12   0.9288534772373209E+09   0.1676465547626799E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2375000000000000E+02   0.1186694193070822E+03   0.7980544602973405E+09   0.6403082467941147E+12   0.9283157324875398E+09   0.1681842995124613E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2400000000000000E+02   0.1194110639933767E+03   0.8029882544193597E+09   0.6443060900961163E+12   0.9277787784719685E+09   0.1687212535280324E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2425000000000000E+02   0.1201434106796978E+03   0.8078617249128804E+09   0.6482616146815627E+12   0.9272495932553766E+09   0.1692504387446243E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2450000000000000E+02   0.1208575908885415E+03   0.8126258972668406E+09   0.6521747894759913E+12   0.9267220110565481E+09   0.1697780209434524E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2475000000000000E+02   0.1215265072116440E+03   0.8171307118273280E+09   0.6560442220074712E+12   0.9261766990442384E+09   0.1703233329557624E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2500000000000000E+02   0.1221041249063119E+03   0.8211208078135620E+09   0.6598657329135927E+12   0.9255811101226786E+09   0.1709189218773221E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2525000000000000E+02   0.1225249725220851E+03   0.8242323526290319E+09   0.6636309808240002E+12   0.9248893618657824E+09   0.1716106701342182E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2550000000000000E+02   0.1227040712314545E+03   0.8259920027759018E+09   0.6673261737978942E+12   0.9240419557140926E+09   0.1724580762859082E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2575000000000000E+02   0.1225376103284019E+03   0.8258195757415799E+09   0.6709309341642241E+12   0.9229652132286727E+09   0.1735348187713280E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2600000000000000E+02   0.1219047790503062E+03   0.8230364873813225E+09   0.6744174221276376E+12   0.9215702658260863E+09   0.1749297661739144E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2625000000000000E+02   0.1206712358340693E+03   0.8168823860131532E+09   0.6777498653492899E+12   0.9197513879593451E+09   0.1767486440406556E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2650000000000000E+02   0.1186947200094070E+03   0.8065425698763559E+09   0.6808846803828643E+12   0.9173834061976391E+09   0.1791166258023616E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2675000000000000E+02   0.1158332535102500E+03   0.7911885417798927E+09   0.6837713970126583E+12   0.9143178408410057E+09   0.1821821911589951E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2700000000000000E+02   0.1119562016499118E+03   0.7700332384434620E+09   0.6863545944643668E+12   0.9103773323795198E+09   0.1861226996204813E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2725000000000000E+02   0.1069581252379610E+03   0.7424008879445647E+09   0.6885770122237698E+12   0.9053477586377558E+09   0.1911522733622453E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2750000000000000E+02   0.1007748417282979E+03   0.7078089960418729E+09   0.6903838920697058E+12   0.8989672424861859E+09   0.1975327895138147E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2775000000000000E+02   0.9340043805540030E+02   0.6660567177664474E+09   0.6917284301081884E+12   0.8909109644984437E+09   0.2055890675015567E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2800000000000000E+02   0.8490321761251843E+02   0.6173101936387376E+09   0.6925779703630165E+12   0.8807703120057578E+09   0.2157297199942428E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2825000000000000E+02   0.7543786297985457E+02   0.5621720183727199E+09   0.6929202766681576E+12   0.8680244137229414E+09   0.2284756182770592E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2850000000000000E+02   0.6525066010250525E+02   0.5017198655167552E+09   0.6927689303099999E+12   0.8520015799355623E+09   0.2444984520644384E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2875000000000000E+02   0.5467468551504591E+02   0.4374995218501267E+09   0.6921666997187625E+12   0.8318277937953142E+09   0.2646722382046864E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2900000000000000E+02   0.4411258738147030E+02   0.3714610671694999E+09   0.6911857226036637E+12   0.8063597611280285E+09   0.2901402708719723E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2925000000000000E+02   0.3400605583125305E+02   0.3058339226033800E+09   0.6899236341155977E+12   0.7741026248150129E+09   0.3223974071849883E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2950000000000000E+02   0.2479318100111795E+02   0.2429463774273468E+09   0.6884954254396487E+12   0.7331209178588502E+09   0.3633791141411511E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.2975000000000000E+02   0.1685740747843359E+02   0.1850066296698450E+09   0.6870217812051273E+12   0.6809739704347131E+09   0.4155260615652879E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3000000000000000E+02   0.1047443093067071E+02   0.1338736986545821E+09   0.6856157268847162E+12   0.6147613218194841E+09   0.4817387101805173E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3025000000000000E+02   0.5765878654905591E+01   0.9085638130196378E+08   0.6843702625385094E+12   0.5314813315608698E+09   0.5650187004391315E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3050000000000000E+02   0.2670642828976139E+01   0.5658550722678292E+08   0.6833498033664956E+12   0.4291232854199699E+09   0.6673767465800315E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3075000000000000E+02   0.9456658929265831E+00   0.3100693965713148E+08   0.6825872296113142E+12   0.3091863187623347E+09   0.7873137132376667E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3100000000000000E+02   0.2066562608501293E+00   0.1353493143539876E+08   0.6820858303044742E+12   0.1812195009674866E+09   0.9152805310325146E+09   0.8119999886314701E+17   0.1696999990204826E+17
  0.3125000000000000E+02   0.1410811576038337E-01   0.3378392031267276E+07   0.6818215079609562E+12   0.6815730365594536E+08   0.1028342728344056E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3150000000000000E+02  -0.1461999157876311E-11  -0.3256903515505962E+03   0.6817374997189818E+12   0.6130588419985204E+07   0.1090369443580016E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3175000000000000E+02  -0.9318309811002482E-92  -0.3088061537361929E-08   0.6817314470079039E+12   0.7819699442312395E+05   0.1096421835005579E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3200000000000000E+02  -0.5060665528187230-158   0.3480457437874857E-17   0.6817313702008999E+12   0.1389990162561988E+04   0.1096498642009839E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3225000000000000E+02  -0.2753413282885055-224  -0.3929559766680812E-26   0.6817313688355483E+12   0.2463869927228018E+02   0.1096500007361303E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3250000000000000E+02  -0.1698062808016120-290   0.5007377411289830E-35   0.6817313688112643E+12   0.3545089073987515E+00   0.1096500031645493E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3275000000000000E+02  -0.1208129976837406-313  -0.7490417001487122E-44   0.6817313688109135E+12   0.3651672728417530E-02   0.1096500031996350E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3300000000000000E+02  -0.1208129976837406-313   0.1120473698044202E-52   0.6817313688109100E+12   0.3761460836997096E-04   0.1096500031999964E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3325000000000000E+02  -0.1208129976837406-313  -0.1676090006416726E-61   0.6817313688109100E+12   0.3874549742138104E-06   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3350000000000000E+02  -0.1208129976837406-313   0.2507223252552586E-70   0.6817313688109100E+12   0.3991038682802586E-08   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3375000000000000E+02  -0.1208129976837406-313  -0.3750495745499630E-79   0.6817313688109100E+12   0.4111029881587432E-10   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3400000000000000E+02  -0.1208129976837406-313   0.5610277554138867E-88   0.6817313688109100E+12   0.4234628634427782E-12   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3425000000000000E+02  -0.1208129976837406-313  -0.8392281013048159E-97   0.6817313688109100E+12   0.4361943402997461E-14   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3450000000000000E+02  -0.1208129976837406-313   0.1255381394633675-105   0.6817313688109100E+12   0.4493085909887365E-16   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3475000000000000E+02  -0.1208129976837406-313  -0.1877895227223783-114   0.6817313688109100E+12   0.4628171236645494E-18   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3500000000000000E+02  -0.1208129976837406-313   0.2809098891782532-123   0.6817313688109100E+12   0.4767317924764460E-20   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3525000000000000E+02  -0.1208129976837406-313  -0.4202064348115781-132   0.6817313688109100E+12   0.4910648079705307E-22   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3550000000000000E+02  -0.1208129976837406-313   0.6285768307181644-141   0.6817313688109100E+12   0.5058287478048743E-24   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
  0.3575000000000000E+02  -0.1208129976837406-313  -0.9402731595313607-150   0.6817313688109100E+12   0.5210365677867958E-26   0.1096500032000001E+10   0.8119999886314701E+17   0.1696999990204826E+17
