  12.0   3.9844269999999999e-17   8.6656790000000004e-14   7.1039969999999999e-14   2.6593060000000001e-15   7.1935579999999995e-14   5.8430460000000002e-14   5.0665960000000004e-12   9.4054079999999998e-14   3.0107740000000001e-19   2.4965039999999999e-15   2.7733280000000000e-15   6.9057120000000000e-12   4.3495339999999997e-13   4.5873170000000002e-12   3.8274850000000002e-12   2.1576570000000000e-09   7.2274089999999995e-11   2.1963690000000002e-10   3.4863440000000002e-10   4.1908150000000000e-14   5.1307990000000001e-12   2.1669340000000001e-11   5.6671750000000007e-14   9.9139880000000001e-11   4.0250929999999999e-12   2.0411650000000001e-10   8.7560269999999997e-12   1.0118740000000000e-09   6.5599999999999999e-06   1.0745159999999999e-08   1.1320880000000000e-11   8.1585740000000003e-09   1.4397029999999999e-10   2.7588400000000000e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9877315325611321e-17   8.6656770370574675e-14   7.1039969418229419e-14   2.6593021847327091e-15   7.1935508442628297e-14   5.8430460259962374e-14   5.0665960361151405e-12   9.4054078096893347e-14   3.0109680424693369e-19   2.4965048422260623e-15   2.7785196080314052e-15   6.9056940190422035e-12   4.3495339545051509e-13   4.5873175157986946e-12   3.8274844527115028e-12   2.1576569928674280e-09   7.2274093045225212e-11   2.1963690697325149e-10   3.4863437567167202e-10   4.1908546349965896e-14   5.1307992701733303e-12   2.1669332893477416e-11   5.6671732055946429e-14   9.9139883911775143e-11   4.0250952735644107e-12   2.0411651387364189e-10   8.7560302393208430e-12   1.0118740041420577e-09   6.5599997476928390e-06   1.0745160050201252e-08   1.1320877696513077e-11   8.1587058956050730e-09   1.4397029996900928e-10   2.7588400177626510e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9873758016286225e-17   8.6656652651686794e-14   7.1039965927594079e-14   2.6593312060056272e-15   7.1935080559172753e-14   5.8430461768981770e-14   5.0665962524963209e-12   9.4054066670529397e-14   3.0109999298509401e-19   2.4965082570104072e-15   2.7785184345608198e-15   6.9055861342800311e-12   4.3495336816247296e-13   4.5873206105771454e-12   3.8274811690017988e-12   2.1576569500776020e-09   7.2274111316495821e-11   2.1963694881182002e-10   3.4863422970224211e-10   4.1912294212927580e-14   5.1308010958880146e-12   2.1669290249790892e-11   5.6671627801232968e-14   9.9139907372868887e-11   4.0251099355215201e-12   2.0411660380723033e-10   8.7561256952812288e-12   1.0118739529208130e-09   6.5599982704891189e-06   1.0745160416058211e-08   1.1320862855380173e-11   8.1594604104427499e-09   1.4397029173295382e-10   2.7588400596877238e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9876077241489349e-17   8.6655953279564236e-14   7.1039944867415703e-14   2.6598242371342032e-15   7.1932559647611627e-14   5.8430468348095465e-14   5.0665975357086516e-12   9.4053997737271517e-14   3.0112152711557269e-19   2.4965162224194834e-15   2.7785151404299175e-15   6.9049388611520720e-12   4.3495320481526524e-13   4.5873391785551674e-12   3.8274614671695597e-12   2.1576566940468812e-09   7.2274220938711862e-11   2.1963719976554565e-10   3.4863335390563578e-10   4.1930035526651736e-14   5.1308124084299485e-12   2.1669034248497857e-11   5.6671101004249717e-14   9.9140047687638372e-11   4.0252248226298134e-12   2.0411734216691416e-10   8.7577494843895158e-12   1.0118725936721592e-09   6.5599904929276566e-06   1.0745164526232950e-08   1.1320746910760900e-11   8.1628932058081669e-09   1.4397004858768235e-10   2.7588383961547015e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9882268960978284e-17   8.6651941110003510e-14   7.1039815870583129e-14   2.6611612761693082e-15   7.1918825230398630e-14   5.8430404661495159e-14   5.0666044539093141e-12   9.4053565153334399e-14   3.0117155001638653e-19   2.4965653370590819e-15   2.7785017546180838e-15   6.9010564981442543e-12   4.3495224002531684e-13   4.5874505439648552e-12   3.8273432394243456e-12   2.1576551761546539e-09   7.2274878273654247e-11   2.1963870095466786e-10   3.4862809988358418e-10   4.1959056800839611e-14   5.1308903250873875e-12   2.1667496519380910e-11   5.6668597014282567e-14   9.9140880855183155e-11   4.0259828180277606e-12   2.0412408977321973e-10   8.7621522979530324e-12   1.0118697660342146e-09   6.5599588886326597e-06   1.0745214992439037e-08   1.1319983458222776e-11   8.1682889191609625e-09   1.4396635282935303e-10   2.7588026075901183e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9884040536151965e-17   8.6628392585741950e-14   7.1039091110850771e-14   2.6612387881581274e-15   7.1877803345477610e-14   5.8429120745905893e-14   5.0666336159538319e-12   9.4050686990045317e-14   3.0120974575615178e-19   2.4968691620791467e-15   2.7784351206944097e-15   6.8778081812813352e-12   4.3494654289555989e-13   4.5881174392757667e-12   3.8266333871059455e-12   2.1576460936424129e-09   7.2278810540223160e-11   2.1964759485307246e-10   3.4859659804031842e-10   4.1963953679158342e-14   5.1313637854571275e-12   2.1658284756298457e-11   5.6640458823664544e-14   9.9145860161946896e-11   4.0267315307152831e-12   2.0415374283334767e-10   8.7624076281019163e-12   1.0118790018558412e-09   6.5598015639703619e-06   1.0745529619017631e-08   1.1319215442699367e-11   8.1680378961190237e-09   1.4395489785378438e-10   2.7585759321202708e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9887391717681791e-17   8.6489284028986961e-14   7.1036663427928334e-14   2.6616538834571536e-15   7.1868154155884940e-14   5.8425431823830749e-14   5.0668121080872575e-12   9.4032354116183204e-14   3.0135174177272585e-19   2.4981029696239673e-15   2.7780352311636370e-15   6.7399559496645746e-12   4.3491223926189571e-13   4.5921032665421716e-12   3.8224073658835098e-12   2.1575914688564455e-09   7.2302350800768204e-11   2.1970054218094102e-10   3.4840815840047368e-10   4.1971407870695747e-14   5.1334117017092680e-12   2.1603792941590558e-11   5.6452448943077106e-14   9.9175880395405581e-11   4.0269934194377629e-12   2.0421607191084751e-10   8.7637745588988916e-12   1.0119341001933470e-09   6.5588574175709925e-06   1.0746536891879209e-08   1.1318831387273070e-11   8.1668782883471962e-09   1.4398282788992041e-10   2.7580917275404529e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9888592852935845e-17   8.5724427289007982e-14   7.1057055161663773e-14   2.6637295569661838e-15   7.1874403362388131e-14   5.8427838468890082e-14   5.0681028496113643e-12   9.3956294068741840e-14   3.0195031809397831e-19   2.4997591775950553e-15   2.7756426268843791e-15   5.9690145706860589e-12   4.3472886228781773e-13   4.6153705618042469e-12   3.7987063944537415e-12   2.1572678059816371e-09   7.2442557400322930e-11   2.2000488754499203e-10   3.4729759037479569e-10   4.1958674479210682e-14   5.1354470390977892e-12   2.1305725184525712e-11   5.5430678013128471e-14   9.9345058822915516e-11   4.0287328826838002e-12   2.0430951172006439e-10   8.7706098920140081e-12   1.0122461283257588e-09   6.5532143826106109e-06   1.0749271460091109e-08   1.1316058213479761e-11   8.1599334263019995e-09   1.4403728766206840e-10   2.7583324766716422e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9805929736698561e-17   8.3122896694777819e-14   7.1331740766918316e-14   2.6736409005638234e-15   7.2014963298911864e-14   5.8538228552219887e-14   5.0609425898911674e-12   9.3961942143736997e-14   3.0322864143729356e-19   2.4958019044499653e-15   2.7584195433640587e-15   2.8690086629591843e-12   4.3440899976758385e-13   4.7273342156032301e-12   3.7005092581393021e-12   2.1555926031961204e-09   7.3184534261301360e-11   2.2094658142845201e-10   3.4121097738766418e-10   4.1638276151047054e-14   5.1216539419711264e-12   2.0257378663574926e-11   5.1418381540282495e-14   9.9891648755121638e-11   4.0404294031341030e-12   2.0384716127165636e-10   8.8032471515636121e-12   1.0139997392780046e-09   6.5202502611325047e-06   1.0760434087713454e-08   1.1311725933450858e-11   8.1115530827732937e-09   1.4366584100047928e-10   2.7606070241584202e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
  12.0   3.9790655255673419e-17   8.3017101800899687e-14   7.1360273640364800e-14   2.6740402351350387e-15   7.2039926125069153e-14   5.8557494979919320e-14   5.0599772653837617e-12   9.3985091781629328e-14   3.0320818226785641e-19   2.4950117269416770e-15   2.7562065116626389e-15   2.6952442784855394e-12   4.3443027113400077e-13   4.7349680654377643e-12   3.6948466913394548e-12   2.1554690608075766e-09   7.3240212035011702e-11   2.2097828836769989e-10   3.4073134479411109e-10   4.1595045026285580e-14   5.1198138557600528e-12   2.0210105302095132e-11   5.1202960493604754e-14   9.9912044229454898e-11   4.0410607953303019e-12   2.0377419235192627e-10   8.8045619839131124e-12   1.0141376431516793e-09   6.5174777491645323e-06   1.0760841962909434e-08   1.1311996178108245e-11   8.1056375502376930e-09   1.4362067679038120e-10   2.7610794385246532e-09   6.1000000000000000e-06   3.7000000000000000e-07   2.0899999999999999e-01   7.8100000000000003e-01   4.8999999999999997e-07   2.0000000000000000e-08 
