  12.0   7.7957687899470329e-03   4.2595152791438377e-18   9.4438603175391022e-23   2.8186114749259062e-20   4.2764774964836384e-19   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.8427911974150391e-10   8.7215163476622726e-13   9.4581175407808583e-19   2.4550772279362146e-18   4.8664011509617431e-17   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.1818190870371836e-10   1.9852057775437970e-08   3.0952132268899715e-14   2.8922461756293594e-14   4.3936441941269666e-13   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.3363186113224401e-09   7.1451075200457126e-05   1.1078195999436602e-10   5.4520766373800100e-11   8.3152335017544488e-10   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.3950248733962667e-09   4.3607101542875171e-04   6.5577870911326386e-10   3.1438239034287108e-07   4.9642358135315590e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   4.7645216764979903e-12   2.5257142624468543e-05   4.7869680441792184e-10   5.7067442685365677e-04   1.0309782810509205e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.7390757722779426e-09   2.8149790054499135e-08   4.4290549006120727e-09   9.6569592133164406e-03   2.3928821086883545e-01   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   4.0501885179011765e-10   8.7486895949950849e-08   1.0603212752258173e-09   2.1941058803349733e-03   7.5264148414134979e-02   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   2.6899901750532251e-10   4.1467917988313729e-09   2.9355799041619335e-11   1.0598071821732447e-04   4.0144412778317928e-03   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   1.3717831315318563e-08   4.2114098874890260e-08   6.7208995313539077e-11   2.2977674234425649e-06   8.7355016148649156e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.0   2.6036810485408068e-09   2.0247903353975971e-09   2.8117393829907300e-11   2.1741952682674537e-09   8.2474819862454751e-08   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.2   1.3189830951887416e-06   5.9709764173021540e-06   1.0439941133810748e-09   3.7393181884226578e-09   1.4041445695056609e-07   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.5   1.3185638636059593e-05   3.6784316762350500e-05   4.5467039910818130e-08   1.7553338693687692e-07   6.5101239670184441e-06   0.0000000000000000e+00   0.0000000000000000e+00 1 
  12.8   8.0519079347141087e-05   1.9496124878060073e-04   3.0064551737041256e-08   1.3335145467863185e-06   4.8824425903148949e-05   0.0000000000000000e+00   0.0000000000000000e+00 1 
  13.0   2.4520113947801292e-04   6.3365558162331581e-04   1.6603003416548745e-08   4.6606523937953170e-06   1.6831011453177780e-04   0.0000000000000000e+00   0.0000000000000000e+00 1 
