12.000 3.948612e-02 1.000000e+00 1 
12.000 6.085250e-06 1.000000e+00 1 
12.000 6.319927e-05 1.000000e+00 1 
12.000 3.780302e-03 1.000000e+00 1 
12.000 9.395230e-03 1.000000e+00 1 
12.000 4.670271e-02 1.000000e+00 1 
12.000 2.231346e-01 1.000000e+00 1 
12.000 1.244655e-01 1.000000e+00 1 
12.000 2.870689e-02 1.000000e+00 1 
12.000 4.235769e-03 9.999996e-01 1 
12.000 1.336455e-04 9.999977e-01 1 
12.250 1.219439e-03 9.999871e-01 1 
12.500 3.367524e-03 9.998928e-01 1 
12.750 8.070542e-03 9.995755e-01 1 
13.000 1.450410e-02 9.988210e-01 1 
13.250 2.264306e-02 9.973427e-01 1 
13.500 3.314685e-02 9.947829e-01 1 
13.750 4.485806e-02 9.907161e-01 1 
14.000 5.795865e-02 9.846524e-01 1 
14.250 7.300429e-02 9.760457e-01 1 
14.500 8.926359e-02 9.643030e-01 1 
14.750 1.059897e-01 9.487993e-01 1 
15.000 1.222727e-01 9.288973e-01 1 
15.250 1.377157e-01 9.039718e-01 1 
15.500 1.515492e-01 8.734419e-01 1 
15.750 1.626466e-01 8.368082e-01 1 
16.000 1.708160e-01 7.936981e-01 1 
16.250 1.757298e-01 7.439154e-01 1 
16.500 1.805392e-01 6.874956e-01 1 
16.750 1.907283e-01 6.247626e-01 1 
17.000 2.176597e-01 5.563855e-01 1 
17.250 2.755675e-01 4.834287e-01 1 
17.500 3.774627e-01 4.073929e-01 1 
17.750 5.379556e-01 3.302372e-01 1 
18.000 7.811275e-01 2.543785e-01 2 
18.250 1.154163e+00 1.826573e-01 0 
18.250 8.484181e-01 1.869178e-01 2 
18.250 7.039713e-02 1.503669e-01 1 
18.500 1.096696e+00 1.230874e-01 0 
18.500 8.235466e-01 1.258333e-01 2 
18.500 2.198105e-01 9.523587e-02 1 
18.750 1.243932e+00 7.125761e-02 0 
18.750 8.522844e-01 7.365692e-02 2 
18.750 7.153596e-01 5.019278e-02 1 
19.000 1.590253e+00 3.178066e-02 0 
19.000 9.120237e-01 3.367907e-02 2 
19.000 1.194079e+00 2.070199e-02 0 
19.000 8.302701e-01 2.143788e-02 2 
19.000 6.566772e-01 1.369965e-02 1 
19.250 1.727920e+00 7.902805e-03 0 
19.250 8.448993e-01 8.533909e-03 2 
19.250 2.049589e+00 4.735834e-03 0 
19.250 9.963126e-01 5.146700e-03 2 
19.250 1.640152e+00 3.147392e-03 0 
19.250 1.092842e+00 3.320774e-03 0 
19.250 9.098498e-01 3.392604e-03 2 
19.250 9.139944e-01 2.370875e-03 2 
19.250 9.858125e-01 1.583416e-03 2 
19.250 1.114496e+00 9.984985e-04 0 
19.250 8.470650e-01 1.026836e-03 2 
19.250 1.005739e+00 6.481745e-04 0 
19.250 8.062776e-01 6.627182e-04 2 
19.250 1.149421e+00 4.026306e-04 0 
19.250 8.135309e-01 4.164815e-04 2 
19.250 1.438308e+00 2.461456e-04 0 
19.250 9.029307e-01 2.591342e-04 2 
19.250 1.288502e+00 1.567191e-04 0 
19.250 8.841145e-01 1.632731e-04 2 
19.250 1.212137e+00 1.002153e-04 0 
19.250 8.628340e-01 1.038784e-04 2 
19.250 1.183779e+00 6.388304e-05 0 
19.250 8.550857e-01 6.611743e-05 2 
19.250 1.175311e+00 4.043645e-05 0 
19.250 8.474588e-01 4.185172e-05 2 
19.250 1.170074e+00 2.533712e-05 0 
19.250 8.414686e-01 2.623843e-05 2 
19.250 1.176991e+00 1.563830e-05 0 
19.250 8.357289e-01 1.622191e-05 2 
19.250 1.179004e+00 9.470656e-06 0 
19.250 8.287053e-01 9.842059e-06 2 
19.250 1.218606e+00 5.581953e-06 0 
19.250 8.297037e-01 5.829741e-06 2 
19.250 1.229533e+00 3.200858e-06 0 
19.250 8.264406e-01 3.354863e-06 2 
19.250 1.213208e+00 1.763725e-06 0 
19.250 8.159502e-01 1.853746e-06 2 
19.250 1.227105e+00 9.085731e-07 0 
19.250 8.119448e-01 9.622710e-07 2 
19.250 1.211851e+00 4.225982e-07 0 
19.250 8.049207e-01 4.517144e-07 2 
19.250 1.154603e+00 1.618282e-07 0 
19.250 7.928457e-01 1.752942e-07 2 
19.250 1.060830e+00 3.772373e-08 0 
19.250 7.774018e-01 4.224859e-08 2 
19.250 1.581516e-01 2.906209e-09 1 
19.500 9.973833e-02 0.000000e+00 1 
19.500 1.500295e-02 0.000000e+00 1 
19.500 3.193104e-03 0.000000e+00 1 
19.500 2.120715e-02 0.000000e+00 1 
19.500 4.001971e-01 0.000000e+00 1 
19.500 6.157463e-01 0.000000e+00 1 
19.500 6.920211e-01 0.000000e+00 1 
19.500 4.425663e-04 0.000000e+00 1 
19.750 7.169743e-01 0.000000e+00 1 
19.750 7.247357e-01 0.000000e+00 1 
19.750 7.263889e-01 0.000000e+00 1 
19.750 1.286128e-06 0.000000e+00 1 
20.000 7.243789e-01 0.000000e+00 1 
20.000 7.163565e-01 0.000000e+00 1 
20.000 6.720352e-01 0.000000e+00 1 
20.250 6.123543e-01 0.000000e+00 1 
20.250 5.078576e-01 0.000000e+00 1 
20.250 1.980065e-01 0.000000e+00 1 
20.500 1.567539e-01 0.000000e+00 1 
20.500 9.238730e-02 0.000000e+00 1 
20.750 1.313644e-02 0.000000e+00 1 
20.750 2.715545e-04 0.000000e+00 1 
21.000 5.823814e-04 0.000000e+00 1 
21.250 2.019382e-05 0.000000e+00 1 
21.500 7.001293e-07 0.000000e+00 1 
21.750 2.427371e-08 0.000000e+00 1 
22.000 8.415771e-10 0.000000e+00 1 
22.250 2.917791e-11 0.000000e+00 1 
22.500 1.011604e-12 0.000000e+00 1 
22.750 3.507272e-14 0.000000e+00 1 
23.000 1.215979e-15 0.000000e+00 1 
23.250 4.215829e-17 0.000000e+00 1 
23.500 1.461642e-18 0.000000e+00 1 
23.750 5.067531e-20 0.000000e+00 1 
24.000 1.757003e-21 0.000000e+00 1 
24.250 6.483746e-23 0.000000e+00 1 
24.500 0.000000e+00 0.000000e+00 1 
24.750 0.000000e+00 0.000000e+00 1 
25.000 0.000000e+00 0.000000e+00 1 
25.250 0.000000e+00 0.000000e+00 1 
25.500 0.000000e+00 0.000000e+00 1 
25.750 0.000000e+00 0.000000e+00 1 
26.000 0.000000e+00 0.000000e+00 1 
26.250 0.000000e+00 0.000000e+00 1 
26.500 0.000000e+00 0.000000e+00 1 
26.750 0.000000e+00 0.000000e+00 1 
27.000 0.000000e+00 0.000000e+00 1 
27.250 0.000000e+00 0.000000e+00 1 
27.500 0.000000e+00 0.000000e+00 1 
27.750 0.000000e+00 0.000000e+00 1 
28.000 0.000000e+00 0.000000e+00 1 
28.250 0.000000e+00 0.000000e+00 1 
28.500 2.932440e+01 2.051796e-03 0 
28.500 2.909102e+01 1.766963e-04 0 
28.500 2.881728e+01 1.517753e-05 0 
28.500 1.439549e+01 1.519457e-07 0 
28.500 1.203484e-01 1.519626e-09 1 
28.500 1.337266e-01 1.649095e-08 1 
28.500 5.316950e-01 6.124255e-08 1 
28.500 5.506117e-01 1.701330e-07 1 
28.500 5.127712e-01 3.537684e-07 1 
28.500 4.843596e-01 6.354790e-07 1 
28.500 4.714887e-01 1.054220e-06 1 
28.500 4.637699e-01 1.666547e-06 1 
28.500 4.544598e-01 2.551099e-06 1 
28.500 4.576264e-01 3.819777e-06 1 
28.500 4.545156e-01 5.626690e-06 1 
28.500 4.578715e-01 8.181209e-06 1 
28.500 4.536348e-01 1.177180e-05 1 
28.500 4.662867e-01 1.679592e-05 1 
28.500 4.578889e-01 2.377834e-05 1 
28.500 4.595554e-01 3.342736e-05 1 
28.500 4.565672e-01 4.675601e-05 1 
28.500 4.583644e-01 6.513216e-05 1 
28.500 4.644551e-01 9.043258e-05 1 
28.500 4.618778e-01 1.251072e-04 1 
28.500 4.781061e-01 1.724726e-04 1 
28.500 4.357590e-01 2.367530e-04 1 
28.500 5.177224e-01 3.246176e-04 1 
28.500 4.830425e-01 4.432443e-04 1 
28.500 4.752201e-01 5.997399e-04 1 
28.500 4.380266e-01 8.086127e-04 1 
28.500 3.770547e-01 1.091627e-03 1 
28.500 5.365441e-01 1.491413e-03 1 
28.500 4.895248e-01 2.040901e-03 1 
28.500 4.299110e-01 2.758787e-03 1 
28.500 4.353924e-01 3.728695e-03 1 
28.500 5.107430e-01 5.067676e-03 1 
28.500 5.007822e-01 6.865803e-03 1 
28.500 4.355426e-01 9.121479e-03 1 
28.750 1.538903e-01 1.185286e-02 1 
28.750 3.431933e-01 1.609005e-02 1 
28.750 4.613103e-01 2.333588e-02 1 
28.750 4.106332e-01 3.356849e-02 1 
29.000 3.505616e-01 4.647002e-02 1 
29.000 4.704251e-01 6.362413e-02 1 
29.000 3.863833e-02 8.038667e-02 1 
29.250 4.517298e-01 9.866799e-02 1 
29.250 3.171951e-01 1.280787e-01 1 
29.500 4.154839e-01 1.623658e-01 1 
29.500 1.368909e-01 1.974033e-01 1 
29.750 4.371453e-01 2.361973e-01 1 
29.750 4.364713e-02 2.755456e-01 1 
30.000 4.646192e-01 3.158378e-01 1 
30.000 1.667425e-02 3.579420e-01 1 
30.250 4.877323e-01 3.975126e-01 1 
30.500 4.124096e-01 4.738114e-01 1 
30.750 3.293311e-01 5.472564e-01 1 
31.000 2.691528e-01 6.162893e-01 1 
31.250 2.261973e-01 6.797915e-01 1 
31.500 1.960758e-01 7.370460e-01 1 
31.750 1.743215e-01 7.876875e-01 1 
32.000 1.575075e-01 8.316468e-01 1 
32.250 1.428893e-01 8.690935e-01 1 
32.500 1.290457e-01 9.003806e-01 1 
32.750 1.153561e-01 9.259938e-01 1 
33.000 1.016354e-01 9.465058e-01 1 
33.250 8.806416e-02 9.625380e-01 1 
33.500 7.468882e-02 9.747277e-01 1 
33.750 6.172549e-02 9.837027e-01 1 
34.000 4.966440e-02 9.900609e-01 1 
34.250 3.871058e-02 9.943552e-01 1 
34.500 2.874939e-02 9.970831e-01 1 
34.750 2.018744e-02 9.986787e-01 1 
35.000 1.320688e-02 9.995085e-01 1 
35.250 7.480884e-03 9.998683e-01 1 
35.500 3.493886e-03 9.999818e-01 1 
35.750 1.041932e-03 9.999997e-01 1 
36.000 2.393307e-04 9.999999e-01 1 
36.250 9.283171e-04 9.999871e-01 1 
36.500 3.225004e-03 9.998928e-01 1 
36.750 7.504456e-03 9.995755e-01 1 
37.000 1.328174e-02 9.988210e-01 1 
37.250 2.064093e-02 9.973427e-01 1 
37.500 2.975158e-02 9.947829e-01 1 
37.750 4.037806e-02 9.907161e-01 1 
38.000 5.245965e-02 9.846524e-01 1 
38.250 6.568905e-02 9.760457e-01 1 
38.500 7.985577e-02 9.643030e-01 1 
38.750 9.454646e-02 9.487993e-01 1 
39.000 1.091005e-01 9.288973e-01 1 
39.250 1.228802e-01 9.039718e-01 1 
39.500 1.354079e-01 8.734419e-01 1 
39.750 1.459624e-01 8.368082e-01 1 
40.000 1.543372e-01 7.936981e-01 1 
40.250 1.610366e-01 7.439154e-01 1 
40.500 1.687809e-01 6.874956e-01 1 
40.750 1.831775e-01 6.247626e-01 1 
41.000 2.133144e-01 5.563855e-01 1 
41.250 2.697535e-01 4.834287e-01 1 
41.500 3.624783e-01 4.073929e-01 1 
41.750 5.038682e-01 3.302372e-01 1 
42.000 7.150577e-01 2.543785e-01 1 
42.250 1.037334e+00 1.826573e-01 0 
42.250 8.023719e-01 1.859832e-01 2 
42.250 1.520071e-02 1.492345e-01 1 
42.500 1.115397e+00 1.218931e-01 0 
42.500 8.138053e-01 1.248944e-01 2 
42.500 5.035246e-02 9.413979e-02 1 
42.750 1.197165e+00 7.047200e-02 0 
42.750 8.108837e-01 7.282314e-02 2 
42.750 3.578035e-01 4.927540e-02 1 
43.000 1.501747e+00 3.108587e-02 0 
43.000 7.965795e-01 3.299413e-02 2 
43.000 1.201111e+00 1.872704e-02 0 
43.000 7.205225e-01 1.955036e-02 1 
43.000 2.918314e-01 1.246456e-02 1 
43.250 1.884433e+00 7.399802e-03 0 
43.250 6.407899e-01 8.205629e-03 1 
43.250 2.327721e+00 3.885813e-03 0 
43.250 5.918501e-01 4.396630e-03 1 
43.250 2.678241e+00 2.206208e-03 0 
43.250 1.092570e+00 2.494579e-03 0 
43.250 8.239933e-01 2.564068e-03 2 
43.250 1.136614e+00 1.586433e-03 0 
43.250 8.378006e-01 1.637378e-03 2 
43.250 1.350007e+00 9.927857e-04 0 
43.250 8.824888e-01 1.037836e-03 2 
43.250 1.319729e+00 6.393639e-04 0 
43.250 9.191827e-01 6.661047e-04 2 
