  12.0   4.0933492151395967e-09   6.2375688347890337e-15   7.1230388666403133e-15   1.0929854975727168e-13   0.0000000000000000e+00 1 
  12.0   1.4707968512084335e-04   2.2229629248471383e-10   2.5408683490546480e-10   3.8578589212079351e-09   0.0000000000000000e+00 1 
  12.0   6.3065475225448608e-01   8.6187623082878417e-07   9.6548853889544262e-07   1.4679836567665916e-05   0.0000000000000000e+00 1 
  12.0   1.1016106605529785e+00   9.6152371042990126e-07   1.0770800145110115e-06   1.6452542695333250e-05   0.0000000000000000e+00 1 
  12.0   1.0194603204727173e+00   5.7379583040528814e-07   6.4430867041664897e-07   9.8868104032590054e-06   0.0000000000000000e+00 1 
  12.0   8.0162698030471802e-01   3.1652152188144100e-07   3.5526883834791079e-07   5.4743509281252045e-06   0.0000000000000000e+00 1 
  12.0   5.6684768199920654e-01   1.7252000361622777e-07   1.9329820588609437e-07   2.9907362204539822e-06   0.0000000000000000e+00 1 
  12.0   3.4568795561790466e-01   8.8403929510150192e-08   9.8949854532293102e-08   1.5376465398730943e-06   0.0000000000000000e+00 1 
  12.0   1.5926180779933929e-01   3.6744129516819157e-08   4.2145867240606094e-08   6.5844506025314331e-07   0.0000000000000000e+00 1 
  12.0   3.8934834301471710e-02   8.5455535980827335e-09   1.3964528200460791e-08   2.1964136465157935e-07   0.0000000000000000e+00 1 
  12.0   1.4901215909048915e-03   3.2899935553665216e-10   3.7994290380538587e-08   6.0467033335953602e-07   0.0000000000000000e+00 1 
  12.0   3.3991345844697207e-06   2.7297128099568191e-11   2.6348456231062301e-05   4.2976241093128920e-04   0.0000000000000000e+00 1 
  12.0   1.0299531822965946e-05   2.1612436285067815e-08   1.4677542261779308e-02   2.5723546743392944e-01   0.0000000000000000e+00 1 
  12.0   9.5290970421046950e-06   1.8401712154059169e-08   1.2316073291003704e-02   2.4808543920516968e-01   0.0000000000000000e+00 1 
  12.0   2.8931171982549131e-06   7.0947443475688488e-09   4.7734733670949936e-03   1.0480734705924988e-01   0.0000000000000000e+00 1 
  12.0   7.2522584559919778e-07   1.1500662644436943e-09   7.7054067514836788e-04   1.7552198842167854e-02   0.0000000000000000e+00 1 
  12.0   3.7202999014773752e-10   1.5759516955315966e-11   5.7666106840770226e-06   1.3183406554162502e-04   0.0000000000000000e+00 1 
  12.0   2.1804384964241308e-09   7.2871812750729958e-11   9.5517762588315236e-08   2.1671507965947967e-06   0.0000000000000000e+00 1 
  12.2   1.8510107335778514e-10   1.8172629623336434e-08   1.2145458250234498e-10   2.9286413294471458e-09   0.0000000000000000e+00 1 
  12.5   1.0369428764533950e-06   9.1689810233219760e-07   5.1031147307867286e-08   1.1159144150951761e-06   0.0000000000000000e+00 1 
  12.8   2.1887510683882283e-06   1.9922906631109072e-06   5.9115598105563549e-07   1.2628772310563363e-05   0.0000000000000000e+00 1 
  13.0   4.9704981393006165e-06   5.2614473133871797e-06   2.1422638383228332e-06   4.4800799514632672e-05   0.0000000000000000e+00 1 
  13.2   1.4908820958225988e-05   1.3604250852949917e-05   4.9488671720610000e-06   1.0112755990121514e-04   0.0000000000000000e+00 1 
  13.5   2.5084118533413857e-05   2.2832165996078402e-05   1.0046808711194899e-05   2.0038129878230393e-04   0.0000000000000000e+00 1 
  13.8   4.1277220589108765e-05   3.6226112570147961e-05   1.7827147530624643e-05   3.4579014754854143e-04   0.0000000000000000e+00 1 
  14.0   6.9017922214698046e-05   5.9479571064002812e-05   2.6997262466466054e-05   5.0784333143383265e-04   0.0000000000000000e+00 1 
  14.2   9.0658293629530817e-05   7.6292482845019549e-05   3.9122554881032556e-05   7.0964760379865766e-04   0.0000000000000000e+00 1 
  14.5   1.1655949492705986e-04   9.4521215942222625e-05   5.0140482926508412e-05   8.7155861547216773e-04   0.0000000000000000e+00 1 
  14.8   1.4103956345934421e-04   1.1081889533670619e-04   5.6246975873364136e-05   9.2996517196297646e-04   0.0000000000000000e+00 1 
  15.0   1.4621125592384487e-04   1.1172534868819639e-04   5.5091182730393484e-05   8.5841276450082660e-04   0.0000000000000000e+00 1 
  15.2   1.4173015370033681e-04   9.9527598649729043e-05   4.2660369217628613e-05   6.1930529773235321e-04   0.0000000000000000e+00 1 
  15.5   1.1220788292121142e-04   7.0885311288293451e-05   1.9132585293846205e-05   2.5547452969476581e-04   0.0000000000000000e+00 1 
  15.8   5.8241497754352167e-05   3.2037456549005583e-05   1.2467228316381807e-07   1.5359172493845108e-06   0.0000000000000000e+00 1 
  16.0   1.1986759091087151e-05   4.2115138967346866e-06   4.1955598135245964e-05   4.5068716281093657e-04   0.0000000000000000e+00 1 
  16.2   2.0566885723383166e-06   3.4857794162235223e-06   3.0857717501930892e-04   2.8817991260439157e-03   0.0000000000000000e+00 1 
  16.5   5.9306814364390448e-05   3.9629452658118680e-05   1.2090448290109634e-03   9.5561593770980835e-03   0.0000000000000000e+00 1 
  16.8   2.0179762213956565e-04   1.0377445869380608e-04   3.7152422592043877e-03   2.4099357426166534e-02   0.0000000000000000e+00 1 
  17.0   4.6175051829777658e-04   1.8459044804330915e-04   9.9458238109946251e-03   5.1002357155084610e-02   0.0000000000000000e+00 1 
  17.2   8.0506055383011699e-04   2.3419277567882091e-04   2.4090092629194260e-02   9.3397915363311768e-02   0.0000000000000000e+00 1 
  17.5   1.3414105633273721e-03   2.4829691392369568e-04   5.2711006253957748e-02   1.4639502763748169e-01   0.0000000000000000e+00 1 
  17.8   2.2312863729894161e-03   2.1512311650440097e-04   9.9644139409065247e-02   1.8564394116401672e-01   0.0000000000000000e+00 1 
